allocation_id,stage_event_id,activity_id,participant_id,purpose,event_type,person_hours,effective_at,reason_code
EA_000407,APP0073_FIRST_INTERVIEW,,FIRST_PANEL_07_ML_ENGINEER,INTERVIEW,RELEASED,1.0,2026-12-29T09:00:00+09:00,NO_RESPONSE_UNUSED
EA_000408,APP0073_FIRST_INTERVIEW,,FIRST_PANEL_07_HIRING_MANAGER,INTERVIEW,RELEASED,1.0,2026-12-29T09:00:00+09:00,NO_RESPONSE_UNUSED
EA_000409,APP0073_FIRST_INTERVIEW,,FIRST_PANEL_07_TECHNICAL_REVIEWER,INTERVIEW,RELEASED,1.0,2026-12-29T09:00:00+09:00,NO_RESPONSE_UNUSED
EA_000410,APP0076_FIRST_INTERVIEW,,FIRST_PANEL_08_ML_ENGINEER,INTERVIEW,RESERVED,1.0,2026-12-08T14:04:00+09:00,SCHEDULED_ALLOCATION
EA_000411,APP0076_FIRST_INTERVIEW,,FIRST_PANEL_08_HIRING_MANAGER,INTERVIEW,RESERVED,1.0,2026-12-08T14:04:00+09:00,SCHEDULED_ALLOCATION
EA_000412,APP0076_FIRST_INTERVIEW,,FIRST_PANEL_08_TECHNICAL_REVIEWER,INTERVIEW,RESERVED,1.0,2026-12-08T14:04:00+09:00,SCHEDULED_ALLOCATION
EA_000413,APP0076_FIRST_INTERVIEW,APP0076_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_08_ML_ENGINEER,INTERVIEW,CONSUMED,1.0,2026-12-28T10:00:00+09:00,ACTUAL_PARTICIPATION
EA_000414,APP0076_FIRST_INTERVIEW,APP0076_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_08_HIRING_MANAGER,INTERVIEW,CONSUMED,1.0,2026-12-28T10:00:00+09:00,ACTUAL_PARTICIPATION
EA_000415,APP0076_FIRST_INTERVIEW,APP0076_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_08_TECHNICAL_REVIEWER,INTERVIEW,CONSUMED,1.0,2026-12-28T10:00:00+09:00,ACTUAL_PARTICIPATION
EA_000416,APP0076_FIRST_INTERVIEW,APP0076_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_08_ML_ENGINEER,CALIBRATION,RESERVED,0.25,2026-12-28T10:00:00+09:00,CALIBRATION_REQUIRED
EA_000417,APP0076_FIRST_INTERVIEW,APP0076_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_08_ML_ENGINEER,CALIBRATION,CONSUMED,0.25,2026-12-28T10:15:00+09:00,ACTUAL_PARTICIPATION
EA_000418,APP0076_FIRST_INTERVIEW,APP0076_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_08_HIRING_MANAGER,CALIBRATION,RESERVED,0.25,2026-12-28T10:00:00+09:00,CALIBRATION_REQUIRED
EA_000419,APP0076_FIRST_INTERVIEW,APP0076_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_08_HIRING_MANAGER,CALIBRATION,CONSUMED,0.25,2026-12-28T10:15:00+09:00,ACTUAL_PARTICIPATION
EA_000420,APP0077_FIRST_INTERVIEW,,FIRST_PANEL_09_ML_ENGINEER,INTERVIEW,RESERVED,1.0,2026-12-08T14:04:00+09:00,SCHEDULED_ALLOCATION
EA_000421,APP0077_FIRST_INTERVIEW,,FIRST_PANEL_09_HIRING_MANAGER,INTERVIEW,RESERVED,1.0,2026-12-08T14:04:00+09:00,SCHEDULED_ALLOCATION
EA_000422,APP0077_FIRST_INTERVIEW,,FIRST_PANEL_09_TECHNICAL_REVIEWER,INTERVIEW,RESERVED,1.0,2026-12-08T14:04:00+09:00,SCHEDULED_ALLOCATION
EA_000423,APP0077_FIRST_INTERVIEW,APP0077_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_09_ML_ENGINEER,INTERVIEW,CONSUMED,1.0,2026-12-28T10:00:00+09:00,ACTUAL_PARTICIPATION
EA_000424,APP0077_FIRST_INTERVIEW,APP0077_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_09_HIRING_MANAGER,INTERVIEW,CONSUMED,1.0,2026-12-28T10:00:00+09:00,ACTUAL_PARTICIPATION
EA_000425,APP0077_FIRST_INTERVIEW,APP0077_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_09_TECHNICAL_REVIEWER,INTERVIEW,CONSUMED,1.0,2026-12-28T10:00:00+09:00,ACTUAL_PARTICIPATION
EA_000426,APP0077_FIRST_INTERVIEW,APP0077_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_09_ML_ENGINEER,CALIBRATION,RESERVED,0.25,2026-12-28T10:00:00+09:00,CALIBRATION_REQUIRED
EA_000427,APP0077_FIRST_INTERVIEW,APP0077_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_09_ML_ENGINEER,CALIBRATION,CONSUMED,0.25,2026-12-28T10:15:00+09:00,ACTUAL_PARTICIPATION
EA_000428,APP0077_FIRST_INTERVIEW,APP0077_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_09_HIRING_MANAGER,CALIBRATION,RESERVED,0.25,2026-12-28T10:00:00+09:00,CALIBRATION_REQUIRED
EA_000429,APP0077_FIRST_INTERVIEW,APP0077_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_09_HIRING_MANAGER,CALIBRATION,CONSUMED,0.25,2026-12-28T10:15:00+09:00,ACTUAL_PARTICIPATION
EA_000430,APP0078_FIRST_INTERVIEW,,FIRST_PANEL_10_ML_ENGINEER,INTERVIEW,RESERVED,1.0,2026-12-08T14:04:00+09:00,SCHEDULED_ALLOCATION
EA_000431,APP0078_FIRST_INTERVIEW,,FIRST_PANEL_10_HIRING_MANAGER,INTERVIEW,RESERVED,1.0,2026-12-08T14:04:00+09:00,SCHEDULED_ALLOCATION
EA_000432,APP0078_FIRST_INTERVIEW,,FIRST_PANEL_10_TECHNICAL_REVIEWER,INTERVIEW,RESERVED,1.0,2026-12-08T14:04:00+09:00,SCHEDULED_ALLOCATION
EA_000433,APP0078_FIRST_INTERVIEW,APP0078_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_10_ML_ENGINEER,INTERVIEW,CONSUMED,1.0,2026-12-28T10:00:00+09:00,ACTUAL_PARTICIPATION
EA_000434,APP0078_FIRST_INTERVIEW,APP0078_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_10_HIRING_MANAGER,INTERVIEW,CONSUMED,1.0,2026-12-28T10:00:00+09:00,ACTUAL_PARTICIPATION
EA_000435,APP0078_FIRST_INTERVIEW,APP0078_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_10_TECHNICAL_REVIEWER,INTERVIEW,CONSUMED,1.0,2026-12-28T10:00:00+09:00,ACTUAL_PARTICIPATION
EA_000436,APP0078_FIRST_INTERVIEW,APP0078_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_10_ML_ENGINEER,CALIBRATION,RESERVED,0.25,2026-12-28T10:00:00+09:00,CALIBRATION_REQUIRED
EA_000437,APP0078_FIRST_INTERVIEW,APP0078_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_10_ML_ENGINEER,CALIBRATION,CONSUMED,0.25,2026-12-28T10:15:00+09:00,ACTUAL_PARTICIPATION
EA_000438,APP0078_FIRST_INTERVIEW,APP0078_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_10_HIRING_MANAGER,CALIBRATION,RESERVED,0.25,2026-12-28T10:00:00+09:00,CALIBRATION_REQUIRED
EA_000439,APP0078_FIRST_INTERVIEW,APP0078_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_10_HIRING_MANAGER,CALIBRATION,CONSUMED,0.25,2026-12-28T10:15:00+09:00,ACTUAL_PARTICIPATION
EA_000440,APP0079_FIRST_INTERVIEW,,FIRST_PANEL_01_ML_ENGINEER,INTERVIEW,RESERVED,1.0,2026-12-08T14:04:00+09:00,SCHEDULED_ALLOCATION
EA_000441,APP0079_FIRST_INTERVIEW,,FIRST_PANEL_01_HIRING_MANAGER,INTERVIEW,RESERVED,1.0,2026-12-08T14:04:00+09:00,SCHEDULED_ALLOCATION
EA_000442,APP0079_FIRST_INTERVIEW,,FIRST_PANEL_01_TECHNICAL_REVIEWER,INTERVIEW,RESERVED,1.0,2026-12-08T14:04:00+09:00,SCHEDULED_ALLOCATION
EA_000443,APP0079_FIRST_INTERVIEW,APP0079_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_01_ML_ENGINEER,INTERVIEW,CONSUMED,1.0,2026-12-31T10:00:00+09:00,ACTUAL_PARTICIPATION
EA_000444,APP0079_FIRST_INTERVIEW,APP0079_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_01_HIRING_MANAGER,INTERVIEW,CONSUMED,1.0,2026-12-31T10:00:00+09:00,ACTUAL_PARTICIPATION
EA_000445,APP0079_FIRST_INTERVIEW,APP0079_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_01_TECHNICAL_REVIEWER,INTERVIEW,CONSUMED,1.0,2026-12-31T10:00:00+09:00,ACTUAL_PARTICIPATION
EA_000446,APP0079_FIRST_INTERVIEW,APP0079_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_01_ML_ENGINEER,CALIBRATION,RESERVED,0.25,2026-12-31T10:00:00+09:00,CALIBRATION_REQUIRED
EA_000447,APP0079_FIRST_INTERVIEW,APP0079_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_01_ML_ENGINEER,CALIBRATION,CONSUMED,0.25,2026-12-31T10:15:00+09:00,ACTUAL_PARTICIPATION
EA_000448,APP0079_FIRST_INTERVIEW,APP0079_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_01_HIRING_MANAGER,CALIBRATION,RESERVED,0.25,2026-12-31T10:00:00+09:00,CALIBRATION_REQUIRED
EA_000449,APP0079_FIRST_INTERVIEW,APP0079_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_01_HIRING_MANAGER,CALIBRATION,CONSUMED,0.25,2026-12-31T10:15:00+09:00,ACTUAL_PARTICIPATION
EA_000450,APP0080_FIRST_INTERVIEW,,FIRST_PANEL_02_ML_ENGINEER,INTERVIEW,RESERVED,1.0,2026-12-08T14:04:00+09:00,SCHEDULED_ALLOCATION
EA_000451,APP0080_FIRST_INTERVIEW,,FIRST_PANEL_02_HIRING_MANAGER,INTERVIEW,RESERVED,1.0,2026-12-08T14:04:00+09:00,SCHEDULED_ALLOCATION
EA_000452,APP0080_FIRST_INTERVIEW,,FIRST_PANEL_02_TECHNICAL_REVIEWER,INTERVIEW,RESERVED,1.0,2026-12-08T14:04:00+09:00,SCHEDULED_ALLOCATION
EA_000453,APP0080_FIRST_INTERVIEW,APP0080_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_02_ML_ENGINEER,INTERVIEW,CONSUMED,1.0,2026-12-31T10:00:00+09:00,ACTUAL_PARTICIPATION
EA_000454,APP0080_FIRST_INTERVIEW,APP0080_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_02_HIRING_MANAGER,INTERVIEW,CONSUMED,1.0,2026-12-31T10:00:00+09:00,ACTUAL_PARTICIPATION
EA_000455,APP0080_FIRST_INTERVIEW,APP0080_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_02_TECHNICAL_REVIEWER,INTERVIEW,CONSUMED,1.0,2026-12-31T10:00:00+09:00,ACTUAL_PARTICIPATION
EA_000456,APP0080_FIRST_INTERVIEW,APP0080_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_02_ML_ENGINEER,CALIBRATION,RESERVED,0.25,2026-12-31T10:00:00+09:00,CALIBRATION_REQUIRED
EA_000457,APP0080_FIRST_INTERVIEW,APP0080_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_02_ML_ENGINEER,CALIBRATION,CONSUMED,0.25,2026-12-31T10:15:00+09:00,ACTUAL_PARTICIPATION
EA_000458,APP0080_FIRST_INTERVIEW,APP0080_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_02_HIRING_MANAGER,CALIBRATION,RESERVED,0.25,2026-12-31T10:00:00+09:00,CALIBRATION_REQUIRED
EA_000459,APP0080_FIRST_INTERVIEW,APP0080_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_02_HIRING_MANAGER,CALIBRATION,CONSUMED,0.25,2026-12-31T10:15:00+09:00,ACTUAL_PARTICIPATION
EA_000460,APP0082_FIRST_INTERVIEW,,FIRST_PANEL_03_ML_ENGINEER,INTERVIEW,RESERVED,1.0,2026-12-08T14:04:00+09:00,SCHEDULED_ALLOCATION
EA_000461,APP0082_FIRST_INTERVIEW,,FIRST_PANEL_03_HIRING_MANAGER,INTERVIEW,RESERVED,1.0,2026-12-08T14:04:00+09:00,SCHEDULED_ALLOCATION
EA_000462,APP0082_FIRST_INTERVIEW,,FIRST_PANEL_03_TECHNICAL_REVIEWER,INTERVIEW,RESERVED,1.0,2026-12-08T14:04:00+09:00,SCHEDULED_ALLOCATION
EA_000463,APP0082_FIRST_INTERVIEW,APP0082_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_03_ML_ENGINEER,INTERVIEW,CONSUMED,1.0,2026-12-31T10:00:00+09:00,ACTUAL_PARTICIPATION
EA_000464,APP0082_FIRST_INTERVIEW,APP0082_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_03_HIRING_MANAGER,INTERVIEW,CONSUMED,1.0,2026-12-31T10:00:00+09:00,ACTUAL_PARTICIPATION
EA_000465,APP0082_FIRST_INTERVIEW,APP0082_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_03_TECHNICAL_REVIEWER,INTERVIEW,CONSUMED,1.0,2026-12-31T10:00:00+09:00,ACTUAL_PARTICIPATION
EA_000466,APP0083_FIRST_INTERVIEW,,FIRST_PANEL_04_ML_ENGINEER,INTERVIEW,RESERVED,1.0,2026-12-08T14:04:00+09:00,SCHEDULED_ALLOCATION
EA_000467,APP0083_FIRST_INTERVIEW,,FIRST_PANEL_04_HIRING_MANAGER,INTERVIEW,RESERVED,1.0,2026-12-08T14:04:00+09:00,SCHEDULED_ALLOCATION
EA_000468,APP0083_FIRST_INTERVIEW,,FIRST_PANEL_04_TECHNICAL_REVIEWER,INTERVIEW,RESERVED,1.0,2026-12-08T14:04:00+09:00,SCHEDULED_ALLOCATION
EA_000469,APP0083_FIRST_INTERVIEW,APP0083_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_04_ML_ENGINEER,INTERVIEW,CONSUMED,1.0,2026-12-31T10:00:00+09:00,ACTUAL_PARTICIPATION
EA_000470,APP0083_FIRST_INTERVIEW,APP0083_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_04_HIRING_MANAGER,INTERVIEW,CONSUMED,1.0,2026-12-31T10:00:00+09:00,ACTUAL_PARTICIPATION
EA_000471,APP0083_FIRST_INTERVIEW,APP0083_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_04_TECHNICAL_REVIEWER,INTERVIEW,CONSUMED,1.0,2026-12-31T10:00:00+09:00,ACTUAL_PARTICIPATION
EA_000472,APP0083_FIRST_INTERVIEW,APP0083_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_04_ML_ENGINEER,CALIBRATION,RESERVED,0.25,2026-12-31T10:00:00+09:00,CALIBRATION_REQUIRED
EA_000473,APP0083_FIRST_INTERVIEW,APP0083_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_04_ML_ENGINEER,CALIBRATION,CONSUMED,0.25,2026-12-31T10:15:00+09:00,ACTUAL_PARTICIPATION
EA_000474,APP0083_FIRST_INTERVIEW,APP0083_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_04_HIRING_MANAGER,CALIBRATION,RESERVED,0.25,2026-12-31T10:00:00+09:00,CALIBRATION_REQUIRED
EA_000475,APP0083_FIRST_INTERVIEW,APP0083_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_04_HIRING_MANAGER,CALIBRATION,CONSUMED,0.25,2026-12-31T10:15:00+09:00,ACTUAL_PARTICIPATION
EA_000476,APP0085_FIRST_INTERVIEW,,FIRST_PANEL_05_ML_ENGINEER,INTERVIEW,RESERVED,1.0,2026-12-08T14:04:00+09:00,SCHEDULED_ALLOCATION
EA_000477,APP0085_FIRST_INTERVIEW,,FIRST_PANEL_05_HIRING_MANAGER,INTERVIEW,RESERVED,1.0,2026-12-08T14:04:00+09:00,SCHEDULED_ALLOCATION
EA_000478,APP0085_FIRST_INTERVIEW,,FIRST_PANEL_05_TECHNICAL_REVIEWER,INTERVIEW,RESERVED,1.0,2026-12-08T14:04:00+09:00,SCHEDULED_ALLOCATION
EA_000479,APP0085_FIRST_INTERVIEW,APP0085_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_05_ML_ENGINEER,INTERVIEW,CONSUMED,1.0,2026-12-31T10:00:00+09:00,ACTUAL_PARTICIPATION
EA_000480,APP0085_FIRST_INTERVIEW,APP0085_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_05_HIRING_MANAGER,INTERVIEW,CONSUMED,1.0,2026-12-31T10:00:00+09:00,ACTUAL_PARTICIPATION
EA_000481,APP0085_FIRST_INTERVIEW,APP0085_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_05_TECHNICAL_REVIEWER,INTERVIEW,CONSUMED,1.0,2026-12-31T10:00:00+09:00,ACTUAL_PARTICIPATION
EA_000482,APP0085_FIRST_INTERVIEW,APP0085_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_05_ML_ENGINEER,CALIBRATION,RESERVED,0.25,2026-12-31T10:00:00+09:00,CALIBRATION_REQUIRED
EA_000483,APP0085_FIRST_INTERVIEW,APP0085_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_05_ML_ENGINEER,CALIBRATION,CONSUMED,0.25,2026-12-31T10:15:00+09:00,ACTUAL_PARTICIPATION
EA_000484,APP0085_FIRST_INTERVIEW,APP0085_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_05_HIRING_MANAGER,CALIBRATION,RESERVED,0.25,2026-12-31T10:00:00+09:00,CALIBRATION_REQUIRED
EA_000485,APP0085_FIRST_INTERVIEW,APP0085_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_05_HIRING_MANAGER,CALIBRATION,CONSUMED,0.25,2026-12-31T10:15:00+09:00,ACTUAL_PARTICIPATION
EA_000486,APP0089_FIRST_INTERVIEW,,FIRST_PANEL_06_ML_ENGINEER,INTERVIEW,RESERVED,1.0,2026-12-08T14:04:00+09:00,SCHEDULED_ALLOCATION
EA_000487,APP0089_FIRST_INTERVIEW,,FIRST_PANEL_06_HIRING_MANAGER,INTERVIEW,RESERVED,1.0,2026-12-08T14:04:00+09:00,SCHEDULED_ALLOCATION
EA_000488,APP0089_FIRST_INTERVIEW,,FIRST_PANEL_06_TECHNICAL_REVIEWER,INTERVIEW,RESERVED,1.0,2026-12-08T14:04:00+09:00,SCHEDULED_ALLOCATION
EA_000489,APP0089_FIRST_INTERVIEW,APP0089_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_06_ML_ENGINEER,INTERVIEW,CONSUMED,1.0,2026-12-31T10:00:00+09:00,ACTUAL_PARTICIPATION
EA_000490,APP0089_FIRST_INTERVIEW,APP0089_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_06_HIRING_MANAGER,INTERVIEW,CONSUMED,1.0,2026-12-31T10:00:00+09:00,ACTUAL_PARTICIPATION
EA_000491,APP0089_FIRST_INTERVIEW,APP0089_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_06_TECHNICAL_REVIEWER,INTERVIEW,CONSUMED,1.0,2026-12-31T10:00:00+09:00,ACTUAL_PARTICIPATION
EA_000492,APP0089_FIRST_INTERVIEW,APP0089_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_06_ML_ENGINEER,CALIBRATION,RESERVED,0.25,2026-12-31T10:00:00+09:00,CALIBRATION_REQUIRED
EA_000493,APP0089_FIRST_INTERVIEW,APP0089_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_06_ML_ENGINEER,CALIBRATION,CONSUMED,0.25,2026-12-31T10:15:00+09:00,ACTUAL_PARTICIPATION
EA_000494,APP0089_FIRST_INTERVIEW,APP0089_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_06_HIRING_MANAGER,CALIBRATION,RESERVED,0.25,2026-12-31T10:00:00+09:00,CALIBRATION_REQUIRED
EA_000495,APP0089_FIRST_INTERVIEW,APP0089_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_06_HIRING_MANAGER,CALIBRATION,CONSUMED,0.25,2026-12-31T10:15:00+09:00,ACTUAL_PARTICIPATION
EA_000496,APP0090_FIRST_INTERVIEW,,FIRST_PANEL_07_ML_ENGINEER,INTERVIEW,RESERVED,1.0,2026-12-08T14:04:00+09:00,SCHEDULED_ALLOCATION
EA_000497,APP0090_FIRST_INTERVIEW,,FIRST_PANEL_07_HIRING_MANAGER,INTERVIEW,RESERVED,1.0,2026-12-08T14:04:00+09:00,SCHEDULED_ALLOCATION
EA_000498,APP0090_FIRST_INTERVIEW,,FIRST_PANEL_07_TECHNICAL_REVIEWER,INTERVIEW,RESERVED,1.0,2026-12-08T14:04:00+09:00,SCHEDULED_ALLOCATION
EA_000499,APP0090_FIRST_INTERVIEW,APP0090_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_07_ML_ENGINEER,INTERVIEW,CONSUMED,1.0,2026-12-31T10:00:00+09:00,ACTUAL_PARTICIPATION
EA_000500,APP0090_FIRST_INTERVIEW,APP0090_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_07_HIRING_MANAGER,INTERVIEW,CONSUMED,1.0,2026-12-31T10:00:00+09:00,ACTUAL_PARTICIPATION
EA_000501,APP0090_FIRST_INTERVIEW,APP0090_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_07_TECHNICAL_REVIEWER,INTERVIEW,CONSUMED,1.0,2026-12-31T10:00:00+09:00,ACTUAL_PARTICIPATION
EA_000502,APP0093_FIRST_INTERVIEW,,FIRST_PANEL_08_ML_ENGINEER,INTERVIEW,RESERVED,1.0,2026-12-08T14:04:00+09:00,SCHEDULED_ALLOCATION
EA_000503,APP0093_FIRST_INTERVIEW,,FIRST_PANEL_08_HIRING_MANAGER,INTERVIEW,RESERVED,1.0,2026-12-08T14:04:00+09:00,SCHEDULED_ALLOCATION
EA_000504,APP0093_FIRST_INTERVIEW,,FIRST_PANEL_08_TECHNICAL_REVIEWER,INTERVIEW,RESERVED,1.0,2026-12-08T14:04:00+09:00,SCHEDULED_ALLOCATION
EA_000505,APP0093_FIRST_INTERVIEW,,FIRST_PANEL_08_ML_ENGINEER,INTERVIEW,RELEASED,1.0,2027-01-01T09:00:00+09:00,NO_RESPONSE_UNUSED
EA_000506,APP0093_FIRST_INTERVIEW,,FIRST_PANEL_08_HIRING_MANAGER,INTERVIEW,RELEASED,1.0,2027-01-01T09:00:00+09:00,NO_RESPONSE_UNUSED
EA_000507,APP0093_FIRST_INTERVIEW,,FIRST_PANEL_08_TECHNICAL_REVIEWER,INTERVIEW,RELEASED,1.0,2027-01-01T09:00:00+09:00,NO_RESPONSE_UNUSED
EA_000508,APP0095_FIRST_INTERVIEW,,FIRST_PANEL_09_ML_ENGINEER,INTERVIEW,RESERVED,1.0,2026-12-08T14:04:00+09:00,SCHEDULED_ALLOCATION
EA_000509,APP0095_FIRST_INTERVIEW,,FIRST_PANEL_09_HIRING_MANAGER,INTERVIEW,RESERVED,1.0,2026-12-08T14:04:00+09:00,SCHEDULED_ALLOCATION
EA_000510,APP0095_FIRST_INTERVIEW,,FIRST_PANEL_09_TECHNICAL_REVIEWER,INTERVIEW,RESERVED,1.0,2026-12-08T14:04:00+09:00,SCHEDULED_ALLOCATION
EA_000511,APP0095_FIRST_INTERVIEW,APP0095_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_09_ML_ENGINEER,INTERVIEW,CONSUMED,1.0,2026-12-31T10:00:00+09:00,ACTUAL_PARTICIPATION
EA_000512,APP0095_FIRST_INTERVIEW,APP0095_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_09_HIRING_MANAGER,INTERVIEW,CONSUMED,1.0,2026-12-31T10:00:00+09:00,ACTUAL_PARTICIPATION
EA_000513,APP0095_FIRST_INTERVIEW,APP0095_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_09_TECHNICAL_REVIEWER,INTERVIEW,CONSUMED,1.0,2026-12-31T10:00:00+09:00,ACTUAL_PARTICIPATION
EA_000514,APP0095_FIRST_INTERVIEW,APP0095_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_09_ML_ENGINEER,CALIBRATION,RESERVED,0.25,2026-12-31T10:00:00+09:00,CALIBRATION_REQUIRED
EA_000515,APP0095_FIRST_INTERVIEW,APP0095_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_09_ML_ENGINEER,CALIBRATION,CONSUMED,0.25,2026-12-31T10:15:00+09:00,ACTUAL_PARTICIPATION
EA_000516,APP0095_FIRST_INTERVIEW,APP0095_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_09_HIRING_MANAGER,CALIBRATION,RESERVED,0.25,2026-12-31T10:00:00+09:00,CALIBRATION_REQUIRED
EA_000517,APP0095_FIRST_INTERVIEW,APP0095_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_09_HIRING_MANAGER,CALIBRATION,CONSUMED,0.25,2026-12-31T10:15:00+09:00,ACTUAL_PARTICIPATION
EA_000518,APP0096_FIRST_INTERVIEW,,FIRST_PANEL_10_ML_ENGINEER,INTERVIEW,RESERVED,1.0,2026-12-08T14:04:00+09:00,SCHEDULED_ALLOCATION
EA_000519,APP0096_FIRST_INTERVIEW,,FIRST_PANEL_10_HIRING_MANAGER,INTERVIEW,RESERVED,1.0,2026-12-08T14:04:00+09:00,SCHEDULED_ALLOCATION
EA_000520,APP0096_FIRST_INTERVIEW,,FIRST_PANEL_10_TECHNICAL_REVIEWER,INTERVIEW,RESERVED,1.0,2026-12-08T14:04:00+09:00,SCHEDULED_ALLOCATION
EA_000521,APP0096_FIRST_INTERVIEW,APP0096_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_10_ML_ENGINEER,INTERVIEW,CONSUMED,1.0,2026-12-31T10:00:00+09:00,ACTUAL_PARTICIPATION
EA_000522,APP0096_FIRST_INTERVIEW,APP0096_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_10_HIRING_MANAGER,INTERVIEW,CONSUMED,1.0,2026-12-31T10:00:00+09:00,ACTUAL_PARTICIPATION
EA_000523,APP0096_FIRST_INTERVIEW,APP0096_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_10_TECHNICAL_REVIEWER,INTERVIEW,CONSUMED,1.0,2026-12-31T10:00:00+09:00,ACTUAL_PARTICIPATION
