task_id,candidate_id,employee_id,milestone,task_type,related_skill_id,planned_at,assigned_at,completed_at,evidence_ref,work_evidence,status,mentor_confirmed,decision_provenance
TASK_EMP_C0068_02,C0068,EMP_C0068,MONTH_3,PIPELINE_REVIEW,M1_SKILL_06,2027-03-02T11:35:00+09:00,2027-05-31T11:35:00+09:00,2027-06-03T11:35:00+09:00,onboarding_tasks.csv#TASK_EMP_C0068_02/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0068_02"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-06-03T11:35:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_06"",""task"":""PIPELINE_REVIEW"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,false,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0068_03,C0068,EMP_C0068,MONTH_6,WORK_TASK,M1_SKILL_06,2027-03-02T11:35:00+09:00,2027-08-29T11:35:00+09:00,2027-09-12T11:35:00+09:00,onboarding_tasks.csv#TASK_EMP_C0068_03/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0068_03"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-09-12T11:35:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_06"",""task"":""WORK_TASK"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,true,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0068_04,C0068,EMP_C0068,EXTENDED,FOLLOW_UP_WORK,M1_SKILL_06,2027-03-02T11:35:00+09:00,2027-10-12T11:35:00+09:00,2027-10-12T11:35:00+09:00,onboarding_tasks.csv#TASK_EMP_C0068_04/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0068_04"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-10-12T11:35:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_06"",""task"":""FOLLOW_UP_WORK"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,true,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0140_01,C0140,EMP_C0140,MONTH_1,ENVIRONMENT_CHECK,M1_SKILL_03,2027-03-12T12:40:00+09:00,2027-04-11T12:40:00+09:00,2027-04-14T12:40:00+09:00,onboarding_tasks.csv#TASK_EMP_C0140_01/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0140_01"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-04-14T12:40:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_03"",""task"":""ENVIRONMENT_CHECK"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,true,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0140_02,C0140,EMP_C0140,MONTH_3,PIPELINE_REVIEW,M1_SKILL_03,2027-03-12T12:40:00+09:00,2027-06-10T12:40:00+09:00,2027-06-13T12:40:00+09:00,onboarding_tasks.csv#TASK_EMP_C0140_02/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0140_02"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-06-13T12:40:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":""확인한 예외를 수정 후 재실행했다."",""skill_id"":""M1_SKILL_03"",""task"":""PIPELINE_REVIEW"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,true,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0140_03,C0140,EMP_C0140,MONTH_6,WORK_TASK,M1_SKILL_03,2027-03-12T12:40:00+09:00,2027-09-08T12:40:00+09:00,2027-09-15T12:40:00+09:00,onboarding_tasks.csv#TASK_EMP_C0140_03/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0140_03"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-09-15T12:40:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":""확인한 예외를 수정 후 재실행했다."",""skill_id"":""M1_SKILL_03"",""task"":""WORK_TASK"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,true,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0140_04,C0140,EMP_C0140,MONTH_1,ENVIRONMENT_CHECK,M1_SKILL_06,2027-03-12T12:40:00+09:00,2027-04-11T12:40:00+09:00,2027-04-11T12:40:00+09:00,onboarding_tasks.csv#TASK_EMP_C0140_04/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0140_04"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-04-11T12:40:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_06"",""task"":""ENVIRONMENT_CHECK"",""verification"":""CHECK_PENDING""}",COMPLETED,false,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0140_05,C0140,EMP_C0140,MONTH_3,PIPELINE_REVIEW,M1_SKILL_06,2027-03-12T12:40:00+09:00,2027-06-10T12:40:00+09:00,2027-06-10T12:40:00+09:00,onboarding_tasks.csv#TASK_EMP_C0140_05/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0140_05"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-06-10T12:40:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_06"",""task"":""PIPELINE_REVIEW"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,true,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0140_06,C0140,EMP_C0140,MONTH_6,WORK_TASK,M1_SKILL_06,2027-03-12T12:40:00+09:00,2027-09-08T12:40:00+09:00,2027-09-08T12:40:00+09:00,onboarding_tasks.csv#TASK_EMP_C0140_06/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0140_06"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-09-08T12:40:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_06"",""task"":""WORK_TASK"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,true,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0140_07,C0140,EMP_C0140,EXTENDED,FOLLOW_UP_WORK,M1_SKILL_06,2027-03-12T12:40:00+09:00,2027-10-15T12:40:00+09:00,2027-10-22T12:40:00+09:00,onboarding_tasks.csv#TASK_EMP_C0140_07/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0140_07"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-10-22T12:40:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":""확인한 예외를 수정 후 재실행했다."",""skill_id"":""M1_SKILL_06"",""task"":""FOLLOW_UP_WORK"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,true,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0121_01,C0121,EMP_C0121,MONTH_1,ENVIRONMENT_CHECK,M1_SKILL_03,2027-03-10T15:00:00+09:00,2027-04-09T15:00:00+09:00,2027-04-23T15:00:00+09:00,onboarding_tasks.csv#TASK_EMP_C0121_01/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0121_01"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-04-23T15:00:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_03"",""task"":""ENVIRONMENT_CHECK"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,true,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0121_02,C0121,EMP_C0121,MONTH_3,PIPELINE_REVIEW,M1_SKILL_03,2027-03-10T15:00:00+09:00,2027-06-08T15:00:00+09:00,2027-06-15T15:00:00+09:00,onboarding_tasks.csv#TASK_EMP_C0121_02/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0121_02"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-06-15T15:00:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":""확인한 예외를 수정 후 재실행했다."",""skill_id"":""M1_SKILL_03"",""task"":""PIPELINE_REVIEW"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,true,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0121_03,C0121,EMP_C0121,MONTH_6,WORK_TASK,M1_SKILL_03,2027-03-10T15:00:00+09:00,2027-09-06T15:00:00+09:00,2027-09-20T15:00:00+09:00,onboarding_tasks.csv#TASK_EMP_C0121_03/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0121_03"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-09-20T15:00:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_03"",""task"":""WORK_TASK"",""verification"":""CHECK_PENDING""}",COMPLETED,false,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0121_04,C0121,EMP_C0121,MONTH_1,ENVIRONMENT_CHECK,M1_SKILL_06,2027-03-10T15:00:00+09:00,2027-04-09T15:00:00+09:00,2027-04-23T15:00:00+09:00,onboarding_tasks.csv#TASK_EMP_C0121_04/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0121_04"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-04-23T15:00:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_06"",""task"":""ENVIRONMENT_CHECK"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,false,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0121_05,C0121,EMP_C0121,MONTH_3,PIPELINE_REVIEW,M1_SKILL_06,2027-03-10T15:00:00+09:00,2027-06-08T15:00:00+09:00,2027-06-22T15:00:00+09:00,onboarding_tasks.csv#TASK_EMP_C0121_05/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0121_05"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-06-22T15:00:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_06"",""task"":""PIPELINE_REVIEW"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,false,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0121_06,C0121,EMP_C0121,MONTH_6,WORK_TASK,M1_SKILL_06,2027-03-10T15:00:00+09:00,2027-09-06T15:00:00+09:00,2027-09-20T15:00:00+09:00,onboarding_tasks.csv#TASK_EMP_C0121_06/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0121_06"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-09-20T15:00:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_06"",""task"":""WORK_TASK"",""verification"":""CHECK_PENDING""}",COMPLETED,false,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0121_07,C0121,EMP_C0121,EXTENDED,FOLLOW_UP_WORK,M1_SKILL_03,2027-03-10T15:00:00+09:00,2027-10-20T15:00:00+09:00,2027-10-23T15:00:00+09:00,onboarding_tasks.csv#TASK_EMP_C0121_07/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0121_07"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-10-23T15:00:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_03"",""task"":""FOLLOW_UP_WORK"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,false,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0121_08,C0121,EMP_C0121,EXTENDED,FOLLOW_UP_WORK,M1_SKILL_06,2027-03-10T15:00:00+09:00,2027-10-20T15:00:00+09:00,2027-10-27T15:00:00+09:00,onboarding_tasks.csv#TASK_EMP_C0121_08/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0121_08"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-10-27T15:00:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":""확인한 예외를 수정 후 재실행했다."",""skill_id"":""M1_SKILL_06"",""task"":""FOLLOW_UP_WORK"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,true,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0142_01,C0142,EMP_C0142,MONTH_1,ENVIRONMENT_CHECK,M1_SKILL_03,2027-03-19T14:55:00+09:00,2027-04-18T14:55:00+09:00,2027-04-25T14:55:00+09:00,onboarding_tasks.csv#TASK_EMP_C0142_01/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0142_01"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-04-25T14:55:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_03"",""task"":""ENVIRONMENT_CHECK"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,true,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0142_02,C0142,EMP_C0142,MONTH_3,PIPELINE_REVIEW,M1_SKILL_03,2027-03-19T14:55:00+09:00,2027-06-17T14:55:00+09:00,2027-07-01T14:55:00+09:00,onboarding_tasks.csv#TASK_EMP_C0142_02/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0142_02"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-07-01T14:55:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_03"",""task"":""PIPELINE_REVIEW"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,true,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0142_03,C0142,EMP_C0142,MONTH_6,WORK_TASK,M1_SKILL_03,2027-03-19T14:55:00+09:00,2027-09-15T14:55:00+09:00,2027-09-29T14:55:00+09:00,onboarding_tasks.csv#TASK_EMP_C0142_03/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0142_03"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-09-29T14:55:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_03"",""task"":""WORK_TASK"",""verification"":""CHECK_PENDING""}",COMPLETED,false,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0142_04,C0142,EMP_C0142,EXTENDED,FOLLOW_UP_WORK,M1_SKILL_03,2027-03-19T14:55:00+09:00,2027-10-29T14:55:00+09:00,2027-10-29T14:55:00+09:00,onboarding_tasks.csv#TASK_EMP_C0142_04/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0142_04"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-10-29T14:55:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_03"",""task"":""FOLLOW_UP_WORK"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,true,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0107_01,C0107,EMP_C0107,MONTH_1,ENVIRONMENT_CHECK,M1_SKILL_02,2027-03-04T17:30:00+09:00,2027-04-03T17:30:00+09:00,2027-04-17T17:30:00+09:00,onboarding_tasks.csv#TASK_EMP_C0107_01/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0107_01"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-04-17T17:30:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_02"",""task"":""ENVIRONMENT_CHECK"",""verification"":""CHECK_PENDING""}",COMPLETED,false,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0107_02,C0107,EMP_C0107,MONTH_3,PIPELINE_REVIEW,M1_SKILL_02,2027-03-04T17:30:00+09:00,2027-06-02T17:30:00+09:00,2027-06-02T17:30:00+09:00,onboarding_tasks.csv#TASK_EMP_C0107_02/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0107_02"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-06-02T17:30:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_02"",""task"":""PIPELINE_REVIEW"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,true,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0107_03,C0107,EMP_C0107,MONTH_6,WORK_TASK,M1_SKILL_02,2027-03-04T17:30:00+09:00,2027-08-31T17:30:00+09:00,2027-08-31T17:30:00+09:00,onboarding_tasks.csv#TASK_EMP_C0107_03/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0107_03"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-08-31T17:30:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_02"",""task"":""WORK_TASK"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,true,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0107_04,C0107,EMP_C0107,MONTH_1,ENVIRONMENT_CHECK,M1_SKILL_03,2027-03-04T17:30:00+09:00,2027-04-03T17:30:00+09:00,2027-04-17T17:30:00+09:00,onboarding_tasks.csv#TASK_EMP_C0107_04/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0107_04"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-04-17T17:30:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_03"",""task"":""ENVIRONMENT_CHECK"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,false,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0107_05,C0107,EMP_C0107,MONTH_3,PIPELINE_REVIEW,M1_SKILL_03,2027-03-04T17:30:00+09:00,2027-06-02T17:30:00+09:00,2027-06-05T17:30:00+09:00,onboarding_tasks.csv#TASK_EMP_C0107_05/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0107_05"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-06-05T17:30:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":""확인한 예외를 수정 후 재실행했다."",""skill_id"":""M1_SKILL_03"",""task"":""PIPELINE_REVIEW"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,true,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0107_06,C0107,EMP_C0107,MONTH_6,WORK_TASK,M1_SKILL_03,2027-03-04T17:30:00+09:00,2027-08-31T17:30:00+09:00,2027-08-31T17:30:00+09:00,onboarding_tasks.csv#TASK_EMP_C0107_06/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0107_06"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-08-31T17:30:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_03"",""task"":""WORK_TASK"",""verification"":""CHECK_PENDING""}",COMPLETED,false,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0107_07,C0107,EMP_C0107,MONTH_1,ENVIRONMENT_CHECK,M1_SKILL_05,2027-03-04T17:30:00+09:00,2027-04-03T17:30:00+09:00,2027-04-06T17:30:00+09:00,onboarding_tasks.csv#TASK_EMP_C0107_07/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0107_07"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-04-06T17:30:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_05"",""task"":""ENVIRONMENT_CHECK"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,true,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0107_08,C0107,EMP_C0107,MONTH_3,PIPELINE_REVIEW,M1_SKILL_05,2027-03-04T17:30:00+09:00,2027-06-02T17:30:00+09:00,2027-06-05T17:30:00+09:00,onboarding_tasks.csv#TASK_EMP_C0107_08/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0107_08"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-06-05T17:30:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_05"",""task"":""PIPELINE_REVIEW"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,true,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0107_09,C0107,EMP_C0107,MONTH_6,WORK_TASK,M1_SKILL_05,2027-03-04T17:30:00+09:00,2027-08-31T17:30:00+09:00,2027-09-03T17:30:00+09:00,onboarding_tasks.csv#TASK_EMP_C0107_09/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0107_09"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-09-03T17:30:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_05"",""task"":""WORK_TASK"",""verification"":""CHECK_PENDING""}",COMPLETED,false,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0107_10,C0107,EMP_C0107,EXTENDED,FOLLOW_UP_WORK,M1_SKILL_02,2027-03-04T17:30:00+09:00,2027-10-03T17:30:00+09:00,2027-10-06T17:30:00+09:00,onboarding_tasks.csv#TASK_EMP_C0107_10/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0107_10"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-10-06T17:30:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_02"",""task"":""FOLLOW_UP_WORK"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,false,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0107_11,C0107,EMP_C0107,EXTENDED,FOLLOW_UP_WORK,M1_SKILL_03,2027-03-04T17:30:00+09:00,2027-10-03T17:30:00+09:00,2027-10-10T17:30:00+09:00,onboarding_tasks.csv#TASK_EMP_C0107_11/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0107_11"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-10-10T17:30:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":""확인한 예외를 수정 후 재실행했다."",""skill_id"":""M1_SKILL_03"",""task"":""FOLLOW_UP_WORK"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,true,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0107_12,C0107,EMP_C0107,EXTENDED,FOLLOW_UP_WORK,M1_SKILL_05,2027-03-04T17:30:00+09:00,2027-10-03T17:30:00+09:00,2027-10-10T17:30:00+09:00,onboarding_tasks.csv#TASK_EMP_C0107_12/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0107_12"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-10-10T17:30:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_05"",""task"":""FOLLOW_UP_WORK"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,true,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0113_01,C0113,EMP_C0113,MONTH_1,ENVIRONMENT_CHECK,M1_SKILL_05,2027-03-06T16:45:00+09:00,2027-04-05T16:45:00+09:00,2027-04-19T16:45:00+09:00,onboarding_tasks.csv#TASK_EMP_C0113_01/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0113_01"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-04-19T16:45:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_05"",""task"":""ENVIRONMENT_CHECK"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,true,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0113_02,C0113,EMP_C0113,MONTH_3,PIPELINE_REVIEW,M1_SKILL_05,2027-03-06T16:45:00+09:00,2027-06-04T16:45:00+09:00,2027-06-18T16:45:00+09:00,onboarding_tasks.csv#TASK_EMP_C0113_02/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0113_02"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-06-18T16:45:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_05"",""task"":""PIPELINE_REVIEW"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,true,SYNTHETIC_HUMAN_SCENARIO
TASK_EMP_C0113_03,C0113,EMP_C0113,MONTH_6,WORK_TASK,M1_SKILL_05,2027-03-06T16:45:00+09:00,2027-09-02T16:45:00+09:00,2027-09-09T16:45:00+09:00,onboarding_tasks.csv#TASK_EMP_C0113_03/work_evidence,"{""artifact_id"":""WORK_TASK_EMP_C0113_03"",""evidence_type"":""SYNTHETIC"",""observed_at"":""2027-09-09T16:45:00+09:00"",""performed_action"":""업무 요구에 맞춰 작은 산출물을 만들고 실행/검토 기록을 남겼다."",""revision"":"""",""skill_id"":""M1_SKILL_05"",""task"":""WORK_TASK"",""verification"":""OUTPUT_AND_RECOVERY_CHECKED""}",COMPLETED,true,SYNTHETIC_HUMAN_SCENARIO
