assignment_event_id,stage_event_id,reservation_id,event_type,person_hours,effective_at,activity_id,participant_id,reason_code
ASG_000338,APP0058_FIRST_INTERVIEW,RSV_APP0058_FIRST_INTERVIEW,RESERVED,4,2026-12-08T14:04:00+09:00,,,SCHEDULED_ALLOCATION
ASG_000339,APP0058_FIRST_INTERVIEW,RSV_APP0058_FIRST_INTERVIEW,CONSUMED,0.58333333,2026-12-24T09:35:00+09:00,APP0058_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT,FIRST_PANEL_08_ML_ENGINEER,ACTUAL_PARTICIPATION
ASG_000340,APP0058_FIRST_INTERVIEW,RSV_APP0058_FIRST_INTERVIEW,CONSUMED,0.58333333,2026-12-24T09:35:00+09:00,APP0058_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT,FIRST_PANEL_08_HIRING_MANAGER,ACTUAL_PARTICIPATION
ASG_000341,APP0058_FIRST_INTERVIEW,RSV_APP0058_FIRST_INTERVIEW,CONSUMED,0.5,2026-12-24T10:05:00+09:00,APP0058_FIRST_INTERVIEW_AI_CASE,FIRST_PANEL_08_ML_ENGINEER,ACTUAL_PARTICIPATION
ASG_000342,APP0058_FIRST_INTERVIEW,RSV_APP0058_FIRST_INTERVIEW,CONSUMED,0.5,2026-12-24T10:05:00+09:00,APP0058_FIRST_INTERVIEW_AI_CASE,FIRST_PANEL_08_HIRING_MANAGER,ACTUAL_PARTICIPATION
ASG_000343,APP0058_FIRST_INTERVIEW,RSV_APP0058_FIRST_INTERVIEW,CONSUMED,0.41666667,2026-12-24T10:30:00+09:00,APP0058_FIRST_INTERVIEW_PRACTITIONER_QA,FIRST_PANEL_08_ML_ENGINEER,ACTUAL_PARTICIPATION
ASG_000344,APP0058_FIRST_INTERVIEW,RSV_APP0058_FIRST_INTERVIEW,CONSUMED,0.41666667,2026-12-24T10:30:00+09:00,APP0058_FIRST_INTERVIEW_PRACTITIONER_QA,FIRST_PANEL_08_HIRING_MANAGER,ACTUAL_PARTICIPATION
ASG_000345,APP0058_FIRST_INTERVIEW,RSV_APP0058_FIRST_INTERVIEW,CONSUMED,0.25,2026-12-24T10:45:00+09:00,APP0058_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_08_ML_ENGINEER,ACTUAL_PARTICIPATION
ASG_000346,APP0058_FIRST_INTERVIEW,RSV_APP0058_FIRST_INTERVIEW,CONSUMED,0.25,2026-12-24T10:45:00+09:00,APP0058_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_08_HIRING_MANAGER,ACTUAL_PARTICIPATION
ASG_000347,APP0058_FIRST_INTERVIEW,RSV_APP0058_FIRST_INTERVIEW,RELEASED,0.5,2026-12-24T10:45:00+09:00,,,COMPLETED_UNUSED
ASG_000348,APP0059_FIRST_INTERVIEW,RSV_APP0059_FIRST_INTERVIEW,RESERVED,4,2026-12-08T14:04:00+09:00,,,SCHEDULED_ALLOCATION
ASG_000349,APP0059_FIRST_INTERVIEW,RSV_APP0059_FIRST_INTERVIEW,CONSUMED,0.58333333,2026-12-24T09:35:00+09:00,APP0059_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT,FIRST_PANEL_09_ML_ENGINEER,ACTUAL_PARTICIPATION
ASG_000350,APP0059_FIRST_INTERVIEW,RSV_APP0059_FIRST_INTERVIEW,CONSUMED,0.58333333,2026-12-24T09:35:00+09:00,APP0059_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT,FIRST_PANEL_09_HIRING_MANAGER,ACTUAL_PARTICIPATION
ASG_000351,APP0059_FIRST_INTERVIEW,RSV_APP0059_FIRST_INTERVIEW,CONSUMED,0.5,2026-12-24T10:05:00+09:00,APP0059_FIRST_INTERVIEW_AI_CASE,FIRST_PANEL_09_ML_ENGINEER,ACTUAL_PARTICIPATION
ASG_000352,APP0059_FIRST_INTERVIEW,RSV_APP0059_FIRST_INTERVIEW,CONSUMED,0.5,2026-12-24T10:05:00+09:00,APP0059_FIRST_INTERVIEW_AI_CASE,FIRST_PANEL_09_HIRING_MANAGER,ACTUAL_PARTICIPATION
ASG_000353,APP0059_FIRST_INTERVIEW,RSV_APP0059_FIRST_INTERVIEW,CONSUMED,0.41666667,2026-12-24T10:30:00+09:00,APP0059_FIRST_INTERVIEW_PRACTITIONER_QA,FIRST_PANEL_09_ML_ENGINEER,ACTUAL_PARTICIPATION
ASG_000354,APP0059_FIRST_INTERVIEW,RSV_APP0059_FIRST_INTERVIEW,CONSUMED,0.41666667,2026-12-24T10:30:00+09:00,APP0059_FIRST_INTERVIEW_PRACTITIONER_QA,FIRST_PANEL_09_HIRING_MANAGER,ACTUAL_PARTICIPATION
ASG_000355,APP0059_FIRST_INTERVIEW,RSV_APP0059_FIRST_INTERVIEW,CONSUMED,0.41666667,2026-12-24T10:55:00+09:00,APP0059_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_09_ML_ENGINEER,ACTUAL_PARTICIPATION
ASG_000356,APP0059_FIRST_INTERVIEW,RSV_APP0059_FIRST_INTERVIEW,CONSUMED,0.41666667,2026-12-24T10:55:00+09:00,APP0059_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_09_HIRING_MANAGER,ACTUAL_PARTICIPATION
ASG_000357,APP0059_FIRST_INTERVIEW,RSV_APP0059_FIRST_INTERVIEW,RELEASED,0.16666666,2026-12-24T10:55:00+09:00,,,COMPLETED_UNUSED
ASG_000358,APP0061_FIRST_INTERVIEW,RSV_APP0061_FIRST_INTERVIEW,RESERVED,4,2026-12-08T14:04:00+09:00,,,SCHEDULED_ALLOCATION
ASG_000359,APP0061_FIRST_INTERVIEW,RSV_APP0061_FIRST_INTERVIEW,CONSUMED,0.58333333,2026-12-24T09:35:00+09:00,APP0061_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT,FIRST_PANEL_10_ML_ENGINEER,ACTUAL_PARTICIPATION
ASG_000360,APP0061_FIRST_INTERVIEW,RSV_APP0061_FIRST_INTERVIEW,CONSUMED,0.58333333,2026-12-24T09:35:00+09:00,APP0061_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT,FIRST_PANEL_10_HIRING_MANAGER,ACTUAL_PARTICIPATION
ASG_000361,APP0061_FIRST_INTERVIEW,RSV_APP0061_FIRST_INTERVIEW,CONSUMED,0.58333333,2026-12-24T10:10:00+09:00,APP0061_FIRST_INTERVIEW_AI_CASE,FIRST_PANEL_10_ML_ENGINEER,ACTUAL_PARTICIPATION
ASG_000362,APP0061_FIRST_INTERVIEW,RSV_APP0061_FIRST_INTERVIEW,CONSUMED,0.58333333,2026-12-24T10:10:00+09:00,APP0061_FIRST_INTERVIEW_AI_CASE,FIRST_PANEL_10_HIRING_MANAGER,ACTUAL_PARTICIPATION
ASG_000363,APP0061_FIRST_INTERVIEW,RSV_APP0061_FIRST_INTERVIEW,CONSUMED,0.33333333,2026-12-24T10:30:00+09:00,APP0061_FIRST_INTERVIEW_PRACTITIONER_QA,FIRST_PANEL_10_ML_ENGINEER,ACTUAL_PARTICIPATION
ASG_000364,APP0061_FIRST_INTERVIEW,RSV_APP0061_FIRST_INTERVIEW,CONSUMED,0.33333333,2026-12-24T10:30:00+09:00,APP0061_FIRST_INTERVIEW_PRACTITIONER_QA,FIRST_PANEL_10_HIRING_MANAGER,ACTUAL_PARTICIPATION
ASG_000365,APP0061_FIRST_INTERVIEW,RSV_APP0061_FIRST_INTERVIEW,CONSUMED,0.41666667,2026-12-24T10:55:00+09:00,APP0061_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_10_ML_ENGINEER,ACTUAL_PARTICIPATION
ASG_000366,APP0061_FIRST_INTERVIEW,RSV_APP0061_FIRST_INTERVIEW,CONSUMED,0.41666667,2026-12-24T10:55:00+09:00,APP0061_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_10_HIRING_MANAGER,ACTUAL_PARTICIPATION
ASG_000367,APP0061_FIRST_INTERVIEW,RSV_APP0061_FIRST_INTERVIEW,RELEASED,0.16666668,2026-12-24T10:55:00+09:00,,,COMPLETED_UNUSED
ASG_000368,APP0062_FIRST_INTERVIEW,RSV_APP0062_FIRST_INTERVIEW,RESERVED,4,2026-12-08T14:04:00+09:00,,,SCHEDULED_ALLOCATION
ASG_000369,APP0062_FIRST_INTERVIEW,RSV_APP0062_FIRST_INTERVIEW,RELEASED,4.0,2026-12-10T14:04:00+09:00,,,CONFIRMED_WITHDRAWAL_UNUSED
ASG_000370,APP0063_FIRST_INTERVIEW,RSV_APP0063_FIRST_INTERVIEW,RESERVED,4,2026-12-08T14:04:00+09:00,,,SCHEDULED_ALLOCATION
ASG_000371,APP0063_FIRST_INTERVIEW,RSV_APP0063_FIRST_INTERVIEW,CONSUMED,0.58333333,2026-12-28T09:35:00+09:00,APP0063_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT,FIRST_PANEL_02_ML_ENGINEER,ACTUAL_PARTICIPATION
ASG_000372,APP0063_FIRST_INTERVIEW,RSV_APP0063_FIRST_INTERVIEW,CONSUMED,0.58333333,2026-12-28T09:35:00+09:00,APP0063_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT,FIRST_PANEL_02_HIRING_MANAGER,ACTUAL_PARTICIPATION
ASG_000373,APP0063_FIRST_INTERVIEW,RSV_APP0063_FIRST_INTERVIEW,CONSUMED,0.41666667,2026-12-28T10:00:00+09:00,APP0063_FIRST_INTERVIEW_AI_CASE,FIRST_PANEL_02_ML_ENGINEER,ACTUAL_PARTICIPATION
ASG_000374,APP0063_FIRST_INTERVIEW,RSV_APP0063_FIRST_INTERVIEW,CONSUMED,0.41666667,2026-12-28T10:00:00+09:00,APP0063_FIRST_INTERVIEW_AI_CASE,FIRST_PANEL_02_HIRING_MANAGER,ACTUAL_PARTICIPATION
ASG_000375,APP0063_FIRST_INTERVIEW,RSV_APP0063_FIRST_INTERVIEW,CONSUMED,0.41666667,2026-12-28T10:25:00+09:00,APP0063_FIRST_INTERVIEW_PRACTITIONER_QA,FIRST_PANEL_02_ML_ENGINEER,ACTUAL_PARTICIPATION
ASG_000376,APP0063_FIRST_INTERVIEW,RSV_APP0063_FIRST_INTERVIEW,CONSUMED,0.41666667,2026-12-28T10:25:00+09:00,APP0063_FIRST_INTERVIEW_PRACTITIONER_QA,FIRST_PANEL_02_HIRING_MANAGER,ACTUAL_PARTICIPATION
ASG_000377,APP0063_FIRST_INTERVIEW,RSV_APP0063_FIRST_INTERVIEW,CONSUMED,0.33333333,2026-12-28T10:45:00+09:00,APP0063_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_02_ML_ENGINEER,ACTUAL_PARTICIPATION
ASG_000378,APP0063_FIRST_INTERVIEW,RSV_APP0063_FIRST_INTERVIEW,CONSUMED,0.33333333,2026-12-28T10:45:00+09:00,APP0063_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_02_HIRING_MANAGER,ACTUAL_PARTICIPATION
ASG_000379,APP0063_FIRST_INTERVIEW,RSV_APP0063_FIRST_INTERVIEW,RELEASED,0.5,2026-12-28T10:45:00+09:00,,,COMPLETED_UNUSED
ASG_000380,APP0064_FIRST_INTERVIEW,RSV_APP0064_FIRST_INTERVIEW,RESERVED,4,2026-12-08T14:04:00+09:00,,,SCHEDULED_ALLOCATION
ASG_000381,APP0064_FIRST_INTERVIEW,RSV_APP0064_FIRST_INTERVIEW,CONSUMED,0.5,2026-12-28T09:30:00+09:00,APP0064_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT,FIRST_PANEL_03_ML_ENGINEER,ACTUAL_PARTICIPATION
ASG_000382,APP0064_FIRST_INTERVIEW,RSV_APP0064_FIRST_INTERVIEW,CONSUMED,0.5,2026-12-28T09:30:00+09:00,APP0064_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT,FIRST_PANEL_03_HIRING_MANAGER,ACTUAL_PARTICIPATION
ASG_000383,APP0064_FIRST_INTERVIEW,RSV_APP0064_FIRST_INTERVIEW,CONSUMED,0.41666667,2026-12-28T09:55:00+09:00,APP0064_FIRST_INTERVIEW_AI_CASE,FIRST_PANEL_03_ML_ENGINEER,ACTUAL_PARTICIPATION
ASG_000384,APP0064_FIRST_INTERVIEW,RSV_APP0064_FIRST_INTERVIEW,CONSUMED,0.41666667,2026-12-28T09:55:00+09:00,APP0064_FIRST_INTERVIEW_AI_CASE,FIRST_PANEL_03_HIRING_MANAGER,ACTUAL_PARTICIPATION
ASG_000385,APP0064_FIRST_INTERVIEW,RSV_APP0064_FIRST_INTERVIEW,CONSUMED,0.33333333,2026-12-28T10:15:00+09:00,APP0064_FIRST_INTERVIEW_PRACTITIONER_QA,FIRST_PANEL_03_ML_ENGINEER,ACTUAL_PARTICIPATION
ASG_000386,APP0064_FIRST_INTERVIEW,RSV_APP0064_FIRST_INTERVIEW,CONSUMED,0.33333333,2026-12-28T10:15:00+09:00,APP0064_FIRST_INTERVIEW_PRACTITIONER_QA,FIRST_PANEL_03_HIRING_MANAGER,ACTUAL_PARTICIPATION
ASG_000387,APP0064_FIRST_INTERVIEW,RSV_APP0064_FIRST_INTERVIEW,CONSUMED,0.25,2026-12-28T10:30:00+09:00,APP0064_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_03_ML_ENGINEER,ACTUAL_PARTICIPATION
ASG_000388,APP0064_FIRST_INTERVIEW,RSV_APP0064_FIRST_INTERVIEW,CONSUMED,0.25,2026-12-28T10:30:00+09:00,APP0064_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_03_HIRING_MANAGER,ACTUAL_PARTICIPATION
ASG_000389,APP0064_FIRST_INTERVIEW,RSV_APP0064_FIRST_INTERVIEW,RELEASED,1.0,2026-12-28T10:30:00+09:00,,,COMPLETED_UNUSED
ASG_000390,APP0066_FIRST_INTERVIEW,RSV_APP0066_FIRST_INTERVIEW,RESERVED,4,2026-12-08T14:04:00+09:00,,,SCHEDULED_ALLOCATION
ASG_000391,APP0066_FIRST_INTERVIEW,RSV_APP0066_FIRST_INTERVIEW,CONSUMED,0.41666667,2026-12-28T09:25:00+09:00,APP0066_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT,FIRST_PANEL_04_ML_ENGINEER,ACTUAL_PARTICIPATION
ASG_000392,APP0066_FIRST_INTERVIEW,RSV_APP0066_FIRST_INTERVIEW,CONSUMED,0.41666667,2026-12-28T09:25:00+09:00,APP0066_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT,FIRST_PANEL_04_HIRING_MANAGER,ACTUAL_PARTICIPATION
ASG_000393,APP0066_FIRST_INTERVIEW,RSV_APP0066_FIRST_INTERVIEW,CONSUMED,0.5,2026-12-28T09:55:00+09:00,APP0066_FIRST_INTERVIEW_AI_CASE,FIRST_PANEL_04_ML_ENGINEER,ACTUAL_PARTICIPATION
ASG_000394,APP0066_FIRST_INTERVIEW,RSV_APP0066_FIRST_INTERVIEW,CONSUMED,0.5,2026-12-28T09:55:00+09:00,APP0066_FIRST_INTERVIEW_AI_CASE,FIRST_PANEL_04_HIRING_MANAGER,ACTUAL_PARTICIPATION
ASG_000395,APP0066_FIRST_INTERVIEW,RSV_APP0066_FIRST_INTERVIEW,CONSUMED,0.33333333,2026-12-28T10:15:00+09:00,APP0066_FIRST_INTERVIEW_PRACTITIONER_QA,FIRST_PANEL_04_ML_ENGINEER,ACTUAL_PARTICIPATION
ASG_000396,APP0066_FIRST_INTERVIEW,RSV_APP0066_FIRST_INTERVIEW,CONSUMED,0.33333333,2026-12-28T10:15:00+09:00,APP0066_FIRST_INTERVIEW_PRACTITIONER_QA,FIRST_PANEL_04_HIRING_MANAGER,ACTUAL_PARTICIPATION
ASG_000397,APP0066_FIRST_INTERVIEW,RSV_APP0066_FIRST_INTERVIEW,CONSUMED,0.33333333,2026-12-28T10:35:00+09:00,APP0066_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_04_ML_ENGINEER,ACTUAL_PARTICIPATION
ASG_000398,APP0066_FIRST_INTERVIEW,RSV_APP0066_FIRST_INTERVIEW,CONSUMED,0.33333333,2026-12-28T10:35:00+09:00,APP0066_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_04_HIRING_MANAGER,ACTUAL_PARTICIPATION
ASG_000399,APP0066_FIRST_INTERVIEW,RSV_APP0066_FIRST_INTERVIEW,RELEASED,0.83333334,2026-12-28T10:35:00+09:00,,,COMPLETED_UNUSED
ASG_000400,APP0068_FIRST_INTERVIEW,RSV_APP0068_FIRST_INTERVIEW,RESERVED,4,2026-12-08T14:04:00+09:00,,,SCHEDULED_ALLOCATION
ASG_000401,APP0068_FIRST_INTERVIEW,RSV_APP0068_FIRST_INTERVIEW,CONSUMED,0.41666667,2026-12-28T09:25:00+09:00,APP0068_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT,FIRST_PANEL_05_ML_ENGINEER,ACTUAL_PARTICIPATION
ASG_000402,APP0068_FIRST_INTERVIEW,RSV_APP0068_FIRST_INTERVIEW,CONSUMED,0.41666667,2026-12-28T09:25:00+09:00,APP0068_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT,FIRST_PANEL_05_HIRING_MANAGER,ACTUAL_PARTICIPATION
ASG_000403,APP0068_FIRST_INTERVIEW,RSV_APP0068_FIRST_INTERVIEW,CONSUMED,0.41666667,2026-12-28T09:50:00+09:00,APP0068_FIRST_INTERVIEW_AI_CASE,FIRST_PANEL_05_ML_ENGINEER,ACTUAL_PARTICIPATION
ASG_000404,APP0068_FIRST_INTERVIEW,RSV_APP0068_FIRST_INTERVIEW,CONSUMED,0.41666667,2026-12-28T09:50:00+09:00,APP0068_FIRST_INTERVIEW_AI_CASE,FIRST_PANEL_05_HIRING_MANAGER,ACTUAL_PARTICIPATION
ASG_000405,APP0068_FIRST_INTERVIEW,RSV_APP0068_FIRST_INTERVIEW,CONSUMED,0.41666667,2026-12-28T10:15:00+09:00,APP0068_FIRST_INTERVIEW_PRACTITIONER_QA,FIRST_PANEL_05_ML_ENGINEER,ACTUAL_PARTICIPATION
ASG_000406,APP0068_FIRST_INTERVIEW,RSV_APP0068_FIRST_INTERVIEW,CONSUMED,0.41666667,2026-12-28T10:15:00+09:00,APP0068_FIRST_INTERVIEW_PRACTITIONER_QA,FIRST_PANEL_05_HIRING_MANAGER,ACTUAL_PARTICIPATION
ASG_000407,APP0068_FIRST_INTERVIEW,RSV_APP0068_FIRST_INTERVIEW,CONSUMED,0.33333333,2026-12-28T10:35:00+09:00,APP0068_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_05_ML_ENGINEER,ACTUAL_PARTICIPATION
ASG_000408,APP0068_FIRST_INTERVIEW,RSV_APP0068_FIRST_INTERVIEW,CONSUMED,0.33333333,2026-12-28T10:35:00+09:00,APP0068_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_05_HIRING_MANAGER,ACTUAL_PARTICIPATION
ASG_000409,APP0068_FIRST_INTERVIEW,RSV_APP0068_FIRST_INTERVIEW,RELEASED,0.83333332,2026-12-28T10:35:00+09:00,,,COMPLETED_UNUSED
ASG_000410,APP0070_FIRST_INTERVIEW,RSV_APP0070_FIRST_INTERVIEW,RESERVED,4,2026-12-08T14:04:00+09:00,,,SCHEDULED_ALLOCATION
ASG_000411,APP0070_FIRST_INTERVIEW,RSV_APP0070_FIRST_INTERVIEW,CONSUMED,0.58333333,2026-12-28T09:35:00+09:00,APP0070_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT,FIRST_PANEL_06_ML_ENGINEER,ACTUAL_PARTICIPATION
ASG_000412,APP0070_FIRST_INTERVIEW,RSV_APP0070_FIRST_INTERVIEW,CONSUMED,0.58333333,2026-12-28T09:35:00+09:00,APP0070_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT,FIRST_PANEL_06_HIRING_MANAGER,ACTUAL_PARTICIPATION
ASG_000413,APP0070_FIRST_INTERVIEW,RSV_APP0070_FIRST_INTERVIEW,CONSUMED,0.58333333,2026-12-28T10:10:00+09:00,APP0070_FIRST_INTERVIEW_AI_CASE,FIRST_PANEL_06_ML_ENGINEER,ACTUAL_PARTICIPATION
ASG_000414,APP0070_FIRST_INTERVIEW,RSV_APP0070_FIRST_INTERVIEW,CONSUMED,0.58333333,2026-12-28T10:10:00+09:00,APP0070_FIRST_INTERVIEW_AI_CASE,FIRST_PANEL_06_HIRING_MANAGER,ACTUAL_PARTICIPATION
ASG_000415,APP0070_FIRST_INTERVIEW,RSV_APP0070_FIRST_INTERVIEW,CONSUMED,0.33333333,2026-12-28T10:30:00+09:00,APP0070_FIRST_INTERVIEW_PRACTITIONER_QA,FIRST_PANEL_06_ML_ENGINEER,ACTUAL_PARTICIPATION
ASG_000416,APP0070_FIRST_INTERVIEW,RSV_APP0070_FIRST_INTERVIEW,CONSUMED,0.33333333,2026-12-28T10:30:00+09:00,APP0070_FIRST_INTERVIEW_PRACTITIONER_QA,FIRST_PANEL_06_HIRING_MANAGER,ACTUAL_PARTICIPATION
ASG_000417,APP0070_FIRST_INTERVIEW,RSV_APP0070_FIRST_INTERVIEW,CONSUMED,0.41666667,2026-12-28T10:55:00+09:00,APP0070_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_06_ML_ENGINEER,ACTUAL_PARTICIPATION
ASG_000418,APP0070_FIRST_INTERVIEW,RSV_APP0070_FIRST_INTERVIEW,CONSUMED,0.41666667,2026-12-28T10:55:00+09:00,APP0070_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_06_HIRING_MANAGER,ACTUAL_PARTICIPATION
ASG_000419,APP0070_FIRST_INTERVIEW,RSV_APP0070_FIRST_INTERVIEW,RELEASED,0.16666668,2026-12-28T10:55:00+09:00,,,COMPLETED_UNUSED
ASG_000420,APP0073_FIRST_INTERVIEW,RSV_APP0073_FIRST_INTERVIEW,RESERVED,4,2026-12-08T14:04:00+09:00,,,SCHEDULED_ALLOCATION
ASG_000421,APP0073_FIRST_INTERVIEW,RSV_APP0073_FIRST_INTERVIEW,RELEASED,4.0,2026-12-29T09:00:00+09:00,,,NO_RESPONSE_UNUSED
ASG_000422,APP0076_FIRST_INTERVIEW,RSV_APP0076_FIRST_INTERVIEW,RESERVED,4,2026-12-08T14:04:00+09:00,,,SCHEDULED_ALLOCATION
ASG_000423,APP0076_FIRST_INTERVIEW,RSV_APP0076_FIRST_INTERVIEW,CONSUMED,0.58333333,2026-12-28T09:35:00+09:00,APP0076_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT,FIRST_PANEL_08_ML_ENGINEER,ACTUAL_PARTICIPATION
ASG_000424,APP0076_FIRST_INTERVIEW,RSV_APP0076_FIRST_INTERVIEW,CONSUMED,0.58333333,2026-12-28T09:35:00+09:00,APP0076_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT,FIRST_PANEL_08_HIRING_MANAGER,ACTUAL_PARTICIPATION
ASG_000425,APP0076_FIRST_INTERVIEW,RSV_APP0076_FIRST_INTERVIEW,CONSUMED,0.58333333,2026-12-28T10:10:00+09:00,APP0076_FIRST_INTERVIEW_AI_CASE,FIRST_PANEL_08_ML_ENGINEER,ACTUAL_PARTICIPATION
ASG_000426,APP0076_FIRST_INTERVIEW,RSV_APP0076_FIRST_INTERVIEW,CONSUMED,0.58333333,2026-12-28T10:10:00+09:00,APP0076_FIRST_INTERVIEW_AI_CASE,FIRST_PANEL_08_HIRING_MANAGER,ACTUAL_PARTICIPATION
ASG_000427,APP0076_FIRST_INTERVIEW,RSV_APP0076_FIRST_INTERVIEW,CONSUMED,0.41666667,2026-12-28T10:35:00+09:00,APP0076_FIRST_INTERVIEW_PRACTITIONER_QA,FIRST_PANEL_08_ML_ENGINEER,ACTUAL_PARTICIPATION
ASG_000428,APP0076_FIRST_INTERVIEW,RSV_APP0076_FIRST_INTERVIEW,CONSUMED,0.41666667,2026-12-28T10:35:00+09:00,APP0076_FIRST_INTERVIEW_PRACTITIONER_QA,FIRST_PANEL_08_HIRING_MANAGER,ACTUAL_PARTICIPATION
ASG_000429,APP0076_FIRST_INTERVIEW,RSV_APP0076_FIRST_INTERVIEW,CONSUMED,0.41666667,2026-12-28T11:00:00+09:00,APP0076_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_08_ML_ENGINEER,ACTUAL_PARTICIPATION
ASG_000430,APP0076_FIRST_INTERVIEW,RSV_APP0076_FIRST_INTERVIEW,CONSUMED,0.41666667,2026-12-28T11:00:00+09:00,APP0076_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_08_HIRING_MANAGER,ACTUAL_PARTICIPATION
ASG_000431,APP0077_FIRST_INTERVIEW,RSV_APP0077_FIRST_INTERVIEW,RESERVED,4,2026-12-08T14:04:00+09:00,,,SCHEDULED_ALLOCATION
ASG_000432,APP0077_FIRST_INTERVIEW,RSV_APP0077_FIRST_INTERVIEW,CONSUMED,0.58333333,2026-12-28T09:35:00+09:00,APP0077_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT,FIRST_PANEL_09_ML_ENGINEER,ACTUAL_PARTICIPATION
ASG_000433,APP0077_FIRST_INTERVIEW,RSV_APP0077_FIRST_INTERVIEW,CONSUMED,0.58333333,2026-12-28T09:35:00+09:00,APP0077_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT,FIRST_PANEL_09_HIRING_MANAGER,ACTUAL_PARTICIPATION
ASG_000434,APP0077_FIRST_INTERVIEW,RSV_APP0077_FIRST_INTERVIEW,CONSUMED,0.58333333,2026-12-28T10:10:00+09:00,APP0077_FIRST_INTERVIEW_AI_CASE,FIRST_PANEL_09_ML_ENGINEER,ACTUAL_PARTICIPATION
ASG_000435,APP0077_FIRST_INTERVIEW,RSV_APP0077_FIRST_INTERVIEW,CONSUMED,0.58333333,2026-12-28T10:10:00+09:00,APP0077_FIRST_INTERVIEW_AI_CASE,FIRST_PANEL_09_HIRING_MANAGER,ACTUAL_PARTICIPATION
ASG_000436,APP0077_FIRST_INTERVIEW,RSV_APP0077_FIRST_INTERVIEW,CONSUMED,0.41666667,2026-12-28T10:35:00+09:00,APP0077_FIRST_INTERVIEW_PRACTITIONER_QA,FIRST_PANEL_09_ML_ENGINEER,ACTUAL_PARTICIPATION
ASG_000437,APP0077_FIRST_INTERVIEW,RSV_APP0077_FIRST_INTERVIEW,CONSUMED,0.41666667,2026-12-28T10:35:00+09:00,APP0077_FIRST_INTERVIEW_PRACTITIONER_QA,FIRST_PANEL_09_HIRING_MANAGER,ACTUAL_PARTICIPATION
ASG_000438,APP0077_FIRST_INTERVIEW,RSV_APP0077_FIRST_INTERVIEW,CONSUMED,0.25,2026-12-28T10:50:00+09:00,APP0077_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_09_ML_ENGINEER,ACTUAL_PARTICIPATION
ASG_000439,APP0077_FIRST_INTERVIEW,RSV_APP0077_FIRST_INTERVIEW,CONSUMED,0.25,2026-12-28T10:50:00+09:00,APP0077_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_09_HIRING_MANAGER,ACTUAL_PARTICIPATION
ASG_000440,APP0077_FIRST_INTERVIEW,RSV_APP0077_FIRST_INTERVIEW,RELEASED,0.33333334,2026-12-28T10:50:00+09:00,,,COMPLETED_UNUSED
ASG_000441,APP0078_FIRST_INTERVIEW,RSV_APP0078_FIRST_INTERVIEW,RESERVED,4,2026-12-08T14:04:00+09:00,,,SCHEDULED_ALLOCATION
ASG_000442,APP0078_FIRST_INTERVIEW,RSV_APP0078_FIRST_INTERVIEW,CONSUMED,0.58333333,2026-12-28T09:35:00+09:00,APP0078_FIRST_INTERVIEW_TECHNICAL_ASSESSMENT,FIRST_PANEL_10_ML_ENGINEER,ACTUAL_PARTICIPATION
