assignment_event_id,stage_event_id,reservation_id,event_type,person_hours,effective_at,activity_id,participant_id,reason_code
ASG_000104,APP0045_FIRST_INTERVIEW,RSV_APP0045_FIRST_INTERVIEW,CONSUMED,1.0,2026-12-21T10:00:00+09:00,APP0045_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_08_HIRING_MANAGER,ACTUAL_PARTICIPATION
ASG_000105,APP0045_FIRST_INTERVIEW,RSV_APP0045_FIRST_INTERVIEW,CONSUMED,1.0,2026-12-21T10:00:00+09:00,APP0045_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_08_TECHNICAL_REVIEWER,ACTUAL_PARTICIPATION
ASG_000106,APP0046_FIRST_INTERVIEW,RSV_APP0046_FIRST_INTERVIEW,RESERVED,3,2026-12-08T14:04:00+09:00,,,SCHEDULED_ALLOCATION
ASG_000107,APP0046_FIRST_INTERVIEW,RSV_APP0046_FIRST_INTERVIEW,CONSUMED,1.0,2026-12-21T10:00:00+09:00,APP0046_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_09_ML_ENGINEER,ACTUAL_PARTICIPATION
ASG_000108,APP0046_FIRST_INTERVIEW,RSV_APP0046_FIRST_INTERVIEW,CONSUMED,1.0,2026-12-21T10:00:00+09:00,APP0046_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_09_HIRING_MANAGER,ACTUAL_PARTICIPATION
ASG_000109,APP0046_FIRST_INTERVIEW,RSV_APP0046_FIRST_INTERVIEW,CONSUMED,1.0,2026-12-21T10:00:00+09:00,APP0046_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_09_TECHNICAL_REVIEWER,ACTUAL_PARTICIPATION
ASG_000110,APP0048_FIRST_INTERVIEW,RSV_APP0048_FIRST_INTERVIEW,RESERVED,3,2026-12-08T14:04:00+09:00,,,SCHEDULED_ALLOCATION
ASG_000111,APP0048_FIRST_INTERVIEW,RSV_APP0048_FIRST_INTERVIEW,CONSUMED,1.0,2026-12-21T10:00:00+09:00,APP0048_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_10_ML_ENGINEER,ACTUAL_PARTICIPATION
ASG_000112,APP0048_FIRST_INTERVIEW,RSV_APP0048_FIRST_INTERVIEW,CONSUMED,1.0,2026-12-21T10:00:00+09:00,APP0048_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_10_HIRING_MANAGER,ACTUAL_PARTICIPATION
ASG_000113,APP0048_FIRST_INTERVIEW,RSV_APP0048_FIRST_INTERVIEW,CONSUMED,1.0,2026-12-21T10:00:00+09:00,APP0048_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_10_TECHNICAL_REVIEWER,ACTUAL_PARTICIPATION
ASG_000114,APP0049_FIRST_INTERVIEW,RSV_APP0049_FIRST_INTERVIEW,RESERVED,3,2026-12-08T14:04:00+09:00,,,SCHEDULED_ALLOCATION
ASG_000115,APP0049_FIRST_INTERVIEW,RSV_APP0049_FIRST_INTERVIEW,CONSUMED,1.0,2026-12-24T10:00:00+09:00,APP0049_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_01_ML_ENGINEER,ACTUAL_PARTICIPATION
ASG_000116,APP0049_FIRST_INTERVIEW,RSV_APP0049_FIRST_INTERVIEW,CONSUMED,1.0,2026-12-24T10:00:00+09:00,APP0049_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_01_HIRING_MANAGER,ACTUAL_PARTICIPATION
ASG_000117,APP0049_FIRST_INTERVIEW,RSV_APP0049_FIRST_INTERVIEW,CONSUMED,1.0,2026-12-24T10:00:00+09:00,APP0049_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_01_TECHNICAL_REVIEWER,ACTUAL_PARTICIPATION
ASG_000118,APP0050_FIRST_INTERVIEW,RSV_APP0050_FIRST_INTERVIEW,RESERVED,3,2026-12-08T14:04:00+09:00,,,SCHEDULED_ALLOCATION
ASG_000119,APP0050_FIRST_INTERVIEW,RSV_APP0050_FIRST_INTERVIEW,CONSUMED,1.0,2026-12-24T10:00:00+09:00,APP0050_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_02_ML_ENGINEER,ACTUAL_PARTICIPATION
ASG_000120,APP0050_FIRST_INTERVIEW,RSV_APP0050_FIRST_INTERVIEW,CONSUMED,1.0,2026-12-24T10:00:00+09:00,APP0050_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_02_HIRING_MANAGER,ACTUAL_PARTICIPATION
ASG_000121,APP0050_FIRST_INTERVIEW,RSV_APP0050_FIRST_INTERVIEW,CONSUMED,1.0,2026-12-24T10:00:00+09:00,APP0050_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_02_TECHNICAL_REVIEWER,ACTUAL_PARTICIPATION
ASG_000122,APP0051_FIRST_INTERVIEW,RSV_APP0051_FIRST_INTERVIEW,RESERVED,3,2026-12-08T14:04:00+09:00,,,SCHEDULED_ALLOCATION
ASG_000123,APP0051_FIRST_INTERVIEW,RSV_APP0051_FIRST_INTERVIEW,CONSUMED,1.0,2026-12-24T10:00:00+09:00,APP0051_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_03_ML_ENGINEER,ACTUAL_PARTICIPATION
ASG_000124,APP0051_FIRST_INTERVIEW,RSV_APP0051_FIRST_INTERVIEW,CONSUMED,1.0,2026-12-24T10:00:00+09:00,APP0051_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_03_HIRING_MANAGER,ACTUAL_PARTICIPATION
ASG_000125,APP0051_FIRST_INTERVIEW,RSV_APP0051_FIRST_INTERVIEW,CONSUMED,1.0,2026-12-24T10:00:00+09:00,APP0051_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_03_TECHNICAL_REVIEWER,ACTUAL_PARTICIPATION
ASG_000126,APP0052_FIRST_INTERVIEW,RSV_APP0052_FIRST_INTERVIEW,RESERVED,3,2026-12-08T14:04:00+09:00,,,SCHEDULED_ALLOCATION
ASG_000127,APP0052_FIRST_INTERVIEW,RSV_APP0052_FIRST_INTERVIEW,RELEASED,3.0,2026-12-25T09:00:00+09:00,,,NO_RESPONSE_UNUSED
ASG_000128,APP0053_FIRST_INTERVIEW,RSV_APP0053_FIRST_INTERVIEW,RESERVED,3,2026-12-08T14:04:00+09:00,,,SCHEDULED_ALLOCATION
ASG_000129,APP0053_FIRST_INTERVIEW,RSV_APP0053_FIRST_INTERVIEW,CONSUMED,1.0,2026-12-24T10:00:00+09:00,APP0053_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_05_ML_ENGINEER,ACTUAL_PARTICIPATION
ASG_000130,APP0053_FIRST_INTERVIEW,RSV_APP0053_FIRST_INTERVIEW,CONSUMED,1.0,2026-12-24T10:00:00+09:00,APP0053_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_05_HIRING_MANAGER,ACTUAL_PARTICIPATION
ASG_000131,APP0053_FIRST_INTERVIEW,RSV_APP0053_FIRST_INTERVIEW,CONSUMED,1.0,2026-12-24T10:00:00+09:00,APP0053_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_05_TECHNICAL_REVIEWER,ACTUAL_PARTICIPATION
ASG_000132,APP0056_FIRST_INTERVIEW,RSV_APP0056_FIRST_INTERVIEW,RESERVED,3,2026-12-08T14:04:00+09:00,,,SCHEDULED_ALLOCATION
ASG_000133,APP0056_FIRST_INTERVIEW,RSV_APP0056_FIRST_INTERVIEW,CONSUMED,1.0,2026-12-24T10:00:00+09:00,APP0056_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_06_ML_ENGINEER,ACTUAL_PARTICIPATION
ASG_000134,APP0056_FIRST_INTERVIEW,RSV_APP0056_FIRST_INTERVIEW,CONSUMED,1.0,2026-12-24T10:00:00+09:00,APP0056_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_06_HIRING_MANAGER,ACTUAL_PARTICIPATION
ASG_000135,APP0056_FIRST_INTERVIEW,RSV_APP0056_FIRST_INTERVIEW,CONSUMED,1.0,2026-12-24T10:00:00+09:00,APP0056_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_06_TECHNICAL_REVIEWER,ACTUAL_PARTICIPATION
ASG_000136,APP0057_FIRST_INTERVIEW,RSV_APP0057_FIRST_INTERVIEW,RESERVED,3,2026-12-08T14:04:00+09:00,,,SCHEDULED_ALLOCATION
ASG_000137,APP0057_FIRST_INTERVIEW,RSV_APP0057_FIRST_INTERVIEW,CONSUMED,1.0,2026-12-24T10:00:00+09:00,APP0057_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_07_ML_ENGINEER,ACTUAL_PARTICIPATION
ASG_000138,APP0057_FIRST_INTERVIEW,RSV_APP0057_FIRST_INTERVIEW,CONSUMED,1.0,2026-12-24T10:00:00+09:00,APP0057_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_07_HIRING_MANAGER,ACTUAL_PARTICIPATION
ASG_000139,APP0057_FIRST_INTERVIEW,RSV_APP0057_FIRST_INTERVIEW,CONSUMED,1.0,2026-12-24T10:00:00+09:00,APP0057_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_07_TECHNICAL_REVIEWER,ACTUAL_PARTICIPATION
ASG_000140,APP0058_FIRST_INTERVIEW,RSV_APP0058_FIRST_INTERVIEW,RESERVED,3,2026-12-08T14:04:00+09:00,,,SCHEDULED_ALLOCATION
ASG_000141,APP0058_FIRST_INTERVIEW,RSV_APP0058_FIRST_INTERVIEW,CONSUMED,1.0,2026-12-24T10:00:00+09:00,APP0058_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_08_ML_ENGINEER,ACTUAL_PARTICIPATION
ASG_000142,APP0058_FIRST_INTERVIEW,RSV_APP0058_FIRST_INTERVIEW,CONSUMED,1.0,2026-12-24T10:00:00+09:00,APP0058_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_08_HIRING_MANAGER,ACTUAL_PARTICIPATION
ASG_000143,APP0058_FIRST_INTERVIEW,RSV_APP0058_FIRST_INTERVIEW,CONSUMED,1.0,2026-12-24T10:00:00+09:00,APP0058_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_08_TECHNICAL_REVIEWER,ACTUAL_PARTICIPATION
ASG_000144,APP0059_FIRST_INTERVIEW,RSV_APP0059_FIRST_INTERVIEW,RESERVED,3,2026-12-08T14:04:00+09:00,,,SCHEDULED_ALLOCATION
ASG_000145,APP0059_FIRST_INTERVIEW,RSV_APP0059_FIRST_INTERVIEW,CONSUMED,1.0,2026-12-24T10:00:00+09:00,APP0059_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_09_ML_ENGINEER,ACTUAL_PARTICIPATION
ASG_000146,APP0059_FIRST_INTERVIEW,RSV_APP0059_FIRST_INTERVIEW,CONSUMED,1.0,2026-12-24T10:00:00+09:00,APP0059_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_09_HIRING_MANAGER,ACTUAL_PARTICIPATION
ASG_000147,APP0059_FIRST_INTERVIEW,RSV_APP0059_FIRST_INTERVIEW,CONSUMED,1.0,2026-12-24T10:00:00+09:00,APP0059_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_09_TECHNICAL_REVIEWER,ACTUAL_PARTICIPATION
ASG_000148,APP0061_FIRST_INTERVIEW,RSV_APP0061_FIRST_INTERVIEW,RESERVED,3,2026-12-08T14:04:00+09:00,,,SCHEDULED_ALLOCATION
ASG_000149,APP0061_FIRST_INTERVIEW,RSV_APP0061_FIRST_INTERVIEW,CONSUMED,1.0,2026-12-24T10:00:00+09:00,APP0061_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_10_ML_ENGINEER,ACTUAL_PARTICIPATION
ASG_000150,APP0061_FIRST_INTERVIEW,RSV_APP0061_FIRST_INTERVIEW,CONSUMED,1.0,2026-12-24T10:00:00+09:00,APP0061_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_10_HIRING_MANAGER,ACTUAL_PARTICIPATION
ASG_000151,APP0061_FIRST_INTERVIEW,RSV_APP0061_FIRST_INTERVIEW,CONSUMED,1.0,2026-12-24T10:00:00+09:00,APP0061_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_10_TECHNICAL_REVIEWER,ACTUAL_PARTICIPATION
ASG_000152,APP0062_FIRST_INTERVIEW,RSV_APP0062_FIRST_INTERVIEW,RESERVED,3,2026-12-08T14:04:00+09:00,,,SCHEDULED_ALLOCATION
ASG_000153,APP0062_FIRST_INTERVIEW,RSV_APP0062_FIRST_INTERVIEW,RELEASED,3.0,2026-12-10T14:04:00+09:00,,,CONFIRMED_WITHDRAWAL_UNUSED
ASG_000154,APP0063_FIRST_INTERVIEW,RSV_APP0063_FIRST_INTERVIEW,RESERVED,3,2026-12-08T14:04:00+09:00,,,SCHEDULED_ALLOCATION
ASG_000155,APP0063_FIRST_INTERVIEW,RSV_APP0063_FIRST_INTERVIEW,CONSUMED,1.0,2026-12-28T10:00:00+09:00,APP0063_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_02_ML_ENGINEER,ACTUAL_PARTICIPATION
ASG_000156,APP0063_FIRST_INTERVIEW,RSV_APP0063_FIRST_INTERVIEW,CONSUMED,1.0,2026-12-28T10:00:00+09:00,APP0063_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_02_HIRING_MANAGER,ACTUAL_PARTICIPATION
ASG_000157,APP0063_FIRST_INTERVIEW,RSV_APP0063_FIRST_INTERVIEW,CONSUMED,1.0,2026-12-28T10:00:00+09:00,APP0063_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_02_TECHNICAL_REVIEWER,ACTUAL_PARTICIPATION
ASG_000158,APP0064_FIRST_INTERVIEW,RSV_APP0064_FIRST_INTERVIEW,RESERVED,3,2026-12-08T14:04:00+09:00,,,SCHEDULED_ALLOCATION
ASG_000159,APP0064_FIRST_INTERVIEW,RSV_APP0064_FIRST_INTERVIEW,CONSUMED,1.0,2026-12-28T10:00:00+09:00,APP0064_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_03_ML_ENGINEER,ACTUAL_PARTICIPATION
ASG_000160,APP0064_FIRST_INTERVIEW,RSV_APP0064_FIRST_INTERVIEW,CONSUMED,1.0,2026-12-28T10:00:00+09:00,APP0064_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_03_HIRING_MANAGER,ACTUAL_PARTICIPATION
ASG_000161,APP0064_FIRST_INTERVIEW,RSV_APP0064_FIRST_INTERVIEW,CONSUMED,1.0,2026-12-28T10:00:00+09:00,APP0064_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_03_TECHNICAL_REVIEWER,ACTUAL_PARTICIPATION
ASG_000162,APP0066_FIRST_INTERVIEW,RSV_APP0066_FIRST_INTERVIEW,RESERVED,3,2026-12-08T14:04:00+09:00,,,SCHEDULED_ALLOCATION
ASG_000163,APP0066_FIRST_INTERVIEW,RSV_APP0066_FIRST_INTERVIEW,CONSUMED,1.0,2026-12-28T10:00:00+09:00,APP0066_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_04_ML_ENGINEER,ACTUAL_PARTICIPATION
ASG_000164,APP0066_FIRST_INTERVIEW,RSV_APP0066_FIRST_INTERVIEW,CONSUMED,1.0,2026-12-28T10:00:00+09:00,APP0066_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_04_HIRING_MANAGER,ACTUAL_PARTICIPATION
ASG_000165,APP0066_FIRST_INTERVIEW,RSV_APP0066_FIRST_INTERVIEW,CONSUMED,1.0,2026-12-28T10:00:00+09:00,APP0066_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_04_TECHNICAL_REVIEWER,ACTUAL_PARTICIPATION
ASG_000166,APP0068_FIRST_INTERVIEW,RSV_APP0068_FIRST_INTERVIEW,RESERVED,3,2026-12-08T14:04:00+09:00,,,SCHEDULED_ALLOCATION
ASG_000167,APP0068_FIRST_INTERVIEW,RSV_APP0068_FIRST_INTERVIEW,CONSUMED,1.0,2026-12-28T10:00:00+09:00,APP0068_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_05_ML_ENGINEER,ACTUAL_PARTICIPATION
ASG_000168,APP0068_FIRST_INTERVIEW,RSV_APP0068_FIRST_INTERVIEW,CONSUMED,1.0,2026-12-28T10:00:00+09:00,APP0068_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_05_HIRING_MANAGER,ACTUAL_PARTICIPATION
ASG_000169,APP0068_FIRST_INTERVIEW,RSV_APP0068_FIRST_INTERVIEW,CONSUMED,1.0,2026-12-28T10:00:00+09:00,APP0068_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_05_TECHNICAL_REVIEWER,ACTUAL_PARTICIPATION
ASG_000170,APP0070_FIRST_INTERVIEW,RSV_APP0070_FIRST_INTERVIEW,RESERVED,3,2026-12-08T14:04:00+09:00,,,SCHEDULED_ALLOCATION
ASG_000171,APP0070_FIRST_INTERVIEW,RSV_APP0070_FIRST_INTERVIEW,CONSUMED,1.0,2026-12-28T10:00:00+09:00,APP0070_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_06_ML_ENGINEER,ACTUAL_PARTICIPATION
ASG_000172,APP0070_FIRST_INTERVIEW,RSV_APP0070_FIRST_INTERVIEW,CONSUMED,1.0,2026-12-28T10:00:00+09:00,APP0070_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_06_HIRING_MANAGER,ACTUAL_PARTICIPATION
ASG_000173,APP0070_FIRST_INTERVIEW,RSV_APP0070_FIRST_INTERVIEW,CONSUMED,1.0,2026-12-28T10:00:00+09:00,APP0070_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_06_TECHNICAL_REVIEWER,ACTUAL_PARTICIPATION
ASG_000174,APP0073_FIRST_INTERVIEW,RSV_APP0073_FIRST_INTERVIEW,RESERVED,3,2026-12-08T14:04:00+09:00,,,SCHEDULED_ALLOCATION
ASG_000175,APP0073_FIRST_INTERVIEW,RSV_APP0073_FIRST_INTERVIEW,RELEASED,3.0,2026-12-29T09:00:00+09:00,,,NO_RESPONSE_UNUSED
ASG_000176,APP0076_FIRST_INTERVIEW,RSV_APP0076_FIRST_INTERVIEW,RESERVED,3,2026-12-08T14:04:00+09:00,,,SCHEDULED_ALLOCATION
ASG_000177,APP0076_FIRST_INTERVIEW,RSV_APP0076_FIRST_INTERVIEW,CONSUMED,1.0,2026-12-28T10:00:00+09:00,APP0076_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_08_ML_ENGINEER,ACTUAL_PARTICIPATION
ASG_000178,APP0076_FIRST_INTERVIEW,RSV_APP0076_FIRST_INTERVIEW,CONSUMED,1.0,2026-12-28T10:00:00+09:00,APP0076_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_08_HIRING_MANAGER,ACTUAL_PARTICIPATION
ASG_000179,APP0076_FIRST_INTERVIEW,RSV_APP0076_FIRST_INTERVIEW,CONSUMED,1.0,2026-12-28T10:00:00+09:00,APP0076_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_08_TECHNICAL_REVIEWER,ACTUAL_PARTICIPATION
ASG_000180,APP0077_FIRST_INTERVIEW,RSV_APP0077_FIRST_INTERVIEW,RESERVED,3,2026-12-08T14:04:00+09:00,,,SCHEDULED_ALLOCATION
ASG_000181,APP0077_FIRST_INTERVIEW,RSV_APP0077_FIRST_INTERVIEW,CONSUMED,1.0,2026-12-28T10:00:00+09:00,APP0077_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_09_ML_ENGINEER,ACTUAL_PARTICIPATION
ASG_000182,APP0077_FIRST_INTERVIEW,RSV_APP0077_FIRST_INTERVIEW,CONSUMED,1.0,2026-12-28T10:00:00+09:00,APP0077_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_09_HIRING_MANAGER,ACTUAL_PARTICIPATION
ASG_000183,APP0077_FIRST_INTERVIEW,RSV_APP0077_FIRST_INTERVIEW,CONSUMED,1.0,2026-12-28T10:00:00+09:00,APP0077_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_09_TECHNICAL_REVIEWER,ACTUAL_PARTICIPATION
ASG_000184,APP0078_FIRST_INTERVIEW,RSV_APP0078_FIRST_INTERVIEW,RESERVED,3,2026-12-08T14:04:00+09:00,,,SCHEDULED_ALLOCATION
ASG_000185,APP0078_FIRST_INTERVIEW,RSV_APP0078_FIRST_INTERVIEW,CONSUMED,1.0,2026-12-28T10:00:00+09:00,APP0078_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_10_ML_ENGINEER,ACTUAL_PARTICIPATION
ASG_000186,APP0078_FIRST_INTERVIEW,RSV_APP0078_FIRST_INTERVIEW,CONSUMED,1.0,2026-12-28T10:00:00+09:00,APP0078_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_10_HIRING_MANAGER,ACTUAL_PARTICIPATION
ASG_000187,APP0078_FIRST_INTERVIEW,RSV_APP0078_FIRST_INTERVIEW,CONSUMED,1.0,2026-12-28T10:00:00+09:00,APP0078_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_10_TECHNICAL_REVIEWER,ACTUAL_PARTICIPATION
ASG_000188,APP0079_FIRST_INTERVIEW,RSV_APP0079_FIRST_INTERVIEW,RESERVED,3,2026-12-08T14:04:00+09:00,,,SCHEDULED_ALLOCATION
ASG_000189,APP0079_FIRST_INTERVIEW,RSV_APP0079_FIRST_INTERVIEW,CONSUMED,1.0,2026-12-31T10:00:00+09:00,APP0079_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_01_ML_ENGINEER,ACTUAL_PARTICIPATION
ASG_000190,APP0079_FIRST_INTERVIEW,RSV_APP0079_FIRST_INTERVIEW,CONSUMED,1.0,2026-12-31T10:00:00+09:00,APP0079_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_01_HIRING_MANAGER,ACTUAL_PARTICIPATION
ASG_000191,APP0079_FIRST_INTERVIEW,RSV_APP0079_FIRST_INTERVIEW,CONSUMED,1.0,2026-12-31T10:00:00+09:00,APP0079_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_01_TECHNICAL_REVIEWER,ACTUAL_PARTICIPATION
ASG_000192,APP0080_FIRST_INTERVIEW,RSV_APP0080_FIRST_INTERVIEW,RESERVED,3,2026-12-08T14:04:00+09:00,,,SCHEDULED_ALLOCATION
ASG_000193,APP0080_FIRST_INTERVIEW,RSV_APP0080_FIRST_INTERVIEW,CONSUMED,1.0,2026-12-31T10:00:00+09:00,APP0080_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_02_ML_ENGINEER,ACTUAL_PARTICIPATION
ASG_000194,APP0080_FIRST_INTERVIEW,RSV_APP0080_FIRST_INTERVIEW,CONSUMED,1.0,2026-12-31T10:00:00+09:00,APP0080_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_02_HIRING_MANAGER,ACTUAL_PARTICIPATION
ASG_000195,APP0080_FIRST_INTERVIEW,RSV_APP0080_FIRST_INTERVIEW,CONSUMED,1.0,2026-12-31T10:00:00+09:00,APP0080_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_02_TECHNICAL_REVIEWER,ACTUAL_PARTICIPATION
ASG_000196,APP0082_FIRST_INTERVIEW,RSV_APP0082_FIRST_INTERVIEW,RESERVED,3,2026-12-08T14:04:00+09:00,,,SCHEDULED_ALLOCATION
ASG_000197,APP0082_FIRST_INTERVIEW,RSV_APP0082_FIRST_INTERVIEW,CONSUMED,1.0,2026-12-31T10:00:00+09:00,APP0082_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_03_ML_ENGINEER,ACTUAL_PARTICIPATION
ASG_000198,APP0082_FIRST_INTERVIEW,RSV_APP0082_FIRST_INTERVIEW,CONSUMED,1.0,2026-12-31T10:00:00+09:00,APP0082_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_03_HIRING_MANAGER,ACTUAL_PARTICIPATION
ASG_000199,APP0082_FIRST_INTERVIEW,RSV_APP0082_FIRST_INTERVIEW,CONSUMED,1.0,2026-12-31T10:00:00+09:00,APP0082_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_03_TECHNICAL_REVIEWER,ACTUAL_PARTICIPATION
ASG_000200,APP0083_FIRST_INTERVIEW,RSV_APP0083_FIRST_INTERVIEW,RESERVED,3,2026-12-08T14:04:00+09:00,,,SCHEDULED_ALLOCATION
ASG_000201,APP0083_FIRST_INTERVIEW,RSV_APP0083_FIRST_INTERVIEW,CONSUMED,1.0,2026-12-31T10:00:00+09:00,APP0083_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_04_ML_ENGINEER,ACTUAL_PARTICIPATION
ASG_000202,APP0083_FIRST_INTERVIEW,RSV_APP0083_FIRST_INTERVIEW,CONSUMED,1.0,2026-12-31T10:00:00+09:00,APP0083_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_04_HIRING_MANAGER,ACTUAL_PARTICIPATION
ASG_000203,APP0083_FIRST_INTERVIEW,RSV_APP0083_FIRST_INTERVIEW,CONSUMED,1.0,2026-12-31T10:00:00+09:00,APP0083_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_04_TECHNICAL_REVIEWER,ACTUAL_PARTICIPATION
ASG_000204,APP0085_FIRST_INTERVIEW,RSV_APP0085_FIRST_INTERVIEW,RESERVED,3,2026-12-08T14:04:00+09:00,,,SCHEDULED_ALLOCATION
ASG_000205,APP0085_FIRST_INTERVIEW,RSV_APP0085_FIRST_INTERVIEW,CONSUMED,1.0,2026-12-31T10:00:00+09:00,APP0085_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_05_ML_ENGINEER,ACTUAL_PARTICIPATION
ASG_000206,APP0085_FIRST_INTERVIEW,RSV_APP0085_FIRST_INTERVIEW,CONSUMED,1.0,2026-12-31T10:00:00+09:00,APP0085_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_05_HIRING_MANAGER,ACTUAL_PARTICIPATION
ASG_000207,APP0085_FIRST_INTERVIEW,RSV_APP0085_FIRST_INTERVIEW,CONSUMED,1.0,2026-12-31T10:00:00+09:00,APP0085_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_05_TECHNICAL_REVIEWER,ACTUAL_PARTICIPATION
