final_decision_id,review_round,hold_reason_code,resolution_plan,follow_up_activity_id,application_id,candidate_id,must_evidence_status,remaining_uncertainty,learnable_gap_summary,decision,rationale,decided_by,decided_at,decision_provenance
FD_APP0151_INITIAL,INITIAL,EVALUATOR_DISAGREEMENT,"[{""anchor_evidence_id"":""EV_APP0151_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_05"",""context"":""학습·협업 행동의 상황·행동·피드백 확인"",""existing_evidence_ids"":[""EV_APP0151_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_05"",""EV_APP0151_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_05"",""EV_APP0151_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_05""],""existing_observation_ids"":[""OB_DOCUMENT_SCREEN_PANEL_01_RECRUITER_EV_APP0151_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_05"",""OB_FIRST_PANEL_04_HIRING_MANAGER_EV_APP0151_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_05"",""OB_FIRST_PANEL_04_ML_ENGINEER_EV_APP0151_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_05"",""OB_FIRST_PANEL_04_TECHNICAL_REVIEWER_EV_APP0151_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_05"",""OB_SECOND_INTERVIEW_PANEL_01_HIRING_MANAGER_EV_APP0151_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_05"",""OB_SECOND_INTERVIEW_PANEL_01_ML_ENGINEER_EV_APP0151_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_05""],""method"":""BEHAVIORAL_INTERACTION"",""question"":""공동 산출물 중 본인이 수행하고 검증한 범위를 기록으로 분리할 수 있는가? 대상: EV_APP0151_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_05 / 팀 산출물에서 개인의 검증 범위를 분리할 수 없다. / 학습·협업 행동의 상황·행동·피드백 확인"",""reason"":""EVALUATOR_DISAGREEMENT"",""skill_id"":""M1_SKILL_05""}]",APP0151_FINAL_REVIEW_FOCUSED_FOLLOW_UP,APP0151,C0151,UNRESOLVED,"[""M1_SKILL_05""]",[],HOLD,"{""adverse_must"":[""M1_SKILL_05""],""decision_refs"":[""DC_APP0151_M1_SKILL_03_002107"",""DC_APP0151_M1_SKILL_01_002105"",""DC_APP0151_M1_SKILL_02_002106"",""DC_APP0151_M1_SKILL_04_002108"",""DC_APP0151_M1_SKILL_05_002109"",""DC_APP0151_M1_SKILL_06_002110"",""DC_APP0151_M1_SKILL_07_002111"",""DC_APP0151_M1_SKILL_08_002112""],""disagreement_must"":[""M1_SKILL_05""],""human_rationale"":""필수 근거·반복된 명시적 제한·남은 확인 질문을 검토한 합성 패널 판단."",""learnable_gaps"":[],""missing_must"":[],""repeated_must_limitations"":[],""review_round"":""INITIAL"",""rubric_id"":""M1_EVIDENCE_RUBRIC_V02"",""talent_profile"":""talent_profile.json"",""unresolved_must"":[""M1_SKILL_05""]}",FINAL_PANEL_01,2027-02-07T12:35:00+09:00,SYNTHETIC_HUMAN_SCENARIO
FD_APP0151_RE_REVIEW,RE_REVIEW,,,APP0151_FINAL_REVIEW_FOCUSED_FOLLOW_UP,APP0151,C0151,UNRESOLVED,"[""M1_SKILL_05""]",[],DO_NOT_PROCEED,"{""accepted_uncertainty_plan"":[],""adverse_must"":[""M1_SKILL_05""],""decision_refs"":[""DC_APP0151_M1_SKILL_03_002115"",""DC_APP0151_M1_SKILL_01_002113"",""DC_APP0151_M1_SKILL_02_002114"",""DC_APP0151_M1_SKILL_04_002116"",""DC_APP0151_M1_SKILL_05_002117"",""DC_APP0151_M1_SKILL_06_002118"",""DC_APP0151_M1_SKILL_07_002119"",""DC_APP0151_M1_SKILL_08_002120""],""disagreement_must"":[""M1_SKILL_05""],""human_rationale"":""추가 검증 후에도 남은 명시적 필수 검증 제한/해석 충돌을 검토하여 이번 역할 진행을 보류하지 않고 종료한다."",""learnable_gaps"":[],""missing_must"":[],""repeated_must_limitations"":[],""review_round"":""RE_REVIEW"",""rubric_id"":""M1_EVIDENCE_RUBRIC_V02"",""talent_profile"":""talent_profile.json"",""unresolved_must"":[""M1_SKILL_05""]}",FINAL_PANEL_01,2027-02-15T13:40:00+09:00,SYNTHETIC_HUMAN_SCENARIO
FD_APP0164_INITIAL,INITIAL,EVALUATOR_DISAGREEMENT,"[{""anchor_evidence_id"":""EV_APP0164_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04"",""context"":""학습·협업 행동의 상황·행동·피드백 확인"",""existing_evidence_ids"":[""EV_APP0164_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_04"",""EV_APP0164_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_04"",""EV_APP0164_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04""],""existing_observation_ids"":[""OB_DOCUMENT_SCREEN_PANEL_01_RECRUITER_EV_APP0164_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_04"",""OB_FIRST_PANEL_03_HIRING_MANAGER_EV_APP0164_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_04"",""OB_FIRST_PANEL_03_ML_ENGINEER_EV_APP0164_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_04"",""OB_FIRST_PANEL_03_TECHNICAL_REVIEWER_EV_APP0164_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_04"",""OB_SECOND_INTERVIEW_PANEL_01_HIRING_MANAGER_EV_APP0164_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04"",""OB_SECOND_INTERVIEW_PANEL_01_ML_ENGINEER_EV_APP0164_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04""],""method"":""BEHAVIORAL_INTERACTION"",""question"":""공동 산출물 중 본인이 수행하고 검증한 범위를 기록으로 분리할 수 있는가? 대상: EV_APP0164_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04 / 행동은 확인했지만 원문에 검증 미실행이 명시됐다. / 학습·협업 행동의 상황·행동·피드백 확인"",""reason"":""EVALUATOR_DISAGREEMENT"",""skill_id"":""M1_SKILL_04""}]",APP0164_FINAL_REVIEW_FOCUSED_FOLLOW_UP,APP0164,C0164,UNRESOLVED,"[""M1_SKILL_04""]","[""M1_SKILL_06""]",HOLD,"{""adverse_must"":[""M1_SKILL_04""],""decision_refs"":[""DC_APP0164_M1_SKILL_03_002123"",""DC_APP0164_M1_SKILL_01_002121"",""DC_APP0164_M1_SKILL_02_002122"",""DC_APP0164_M1_SKILL_04_002124"",""DC_APP0164_M1_SKILL_05_002125"",""DC_APP0164_M1_SKILL_06_002126"",""DC_APP0164_M1_SKILL_07_002127"",""DC_APP0164_M1_SKILL_08_002128""],""disagreement_must"":[""M1_SKILL_04""],""human_rationale"":""필수 근거·반복된 명시적 제한·남은 확인 질문을 검토한 합성 패널 판단."",""learnable_gaps"":[""M1_SKILL_06""],""missing_must"":[],""repeated_must_limitations"":[],""review_round"":""INITIAL"",""rubric_id"":""M1_EVIDENCE_RUBRIC_V02"",""talent_profile"":""talent_profile.json"",""unresolved_must"":[""M1_SKILL_04""]}",FINAL_PANEL_01,2027-02-07T12:30:00+09:00,SYNTHETIC_HUMAN_SCENARIO
FD_APP0164_RE_REVIEW,RE_REVIEW,,,APP0164_FINAL_REVIEW_FOCUSED_FOLLOW_UP,APP0164,C0164,UNRESOLVED,"[""M1_SKILL_04""]","[""M1_SKILL_06""]",DO_NOT_PROCEED,"{""accepted_uncertainty_plan"":[],""adverse_must"":[""M1_SKILL_04""],""decision_refs"":[""DC_APP0164_M1_SKILL_03_002131"",""DC_APP0164_M1_SKILL_01_002129"",""DC_APP0164_M1_SKILL_02_002130"",""DC_APP0164_M1_SKILL_04_002132"",""DC_APP0164_M1_SKILL_05_002133"",""DC_APP0164_M1_SKILL_06_002134"",""DC_APP0164_M1_SKILL_07_002135"",""DC_APP0164_M1_SKILL_08_002136""],""disagreement_must"":[""M1_SKILL_04""],""human_rationale"":""추가 검증 후에도 남은 명시적 필수 검증 제한/해석 충돌을 검토하여 이번 역할 진행을 보류하지 않고 종료한다."",""learnable_gaps"":[""M1_SKILL_06""],""missing_must"":[],""repeated_must_limitations"":[],""review_round"":""RE_REVIEW"",""rubric_id"":""M1_EVIDENCE_RUBRIC_V02"",""talent_profile"":""talent_profile.json"",""unresolved_must"":[""M1_SKILL_04""]}",FINAL_PANEL_01,2027-02-15T14:35:00+09:00,SYNTHETIC_HUMAN_SCENARIO
FD_APP0149_INITIAL,INITIAL,,,,APP0149,C0149,COVERED,[],"[""M1_SKILL_06""]",PROCEED_TO_OFFER,"{""adverse_must"":[],""decision_refs"":[""DC_APP0149_M1_SKILL_03_002139"",""DC_APP0149_M1_SKILL_01_002137"",""DC_APP0149_M1_SKILL_02_002138"",""DC_APP0149_M1_SKILL_04_002140"",""DC_APP0149_M1_SKILL_05_002141"",""DC_APP0149_M1_SKILL_06_002142"",""DC_APP0149_M1_SKILL_07_002143"",""DC_APP0149_M1_SKILL_08_002144""],""disagreement_must"":[],""human_rationale"":""필수 근거·반복된 명시적 제한·남은 확인 질문을 검토한 합성 패널 판단."",""learnable_gaps"":[""M1_SKILL_06""],""missing_must"":[],""repeated_must_limitations"":[],""review_round"":""INITIAL"",""rubric_id"":""M1_EVIDENCE_RUBRIC_V02"",""talent_profile"":""talent_profile.json"",""unresolved_must"":[]}",FINAL_PANEL_01,2027-02-12T11:25:00+09:00,SYNTHETIC_HUMAN_SCENARIO
FD_APP0166_INITIAL,INITIAL,,,,APP0166,C0166,COVERED,[],"[""M1_SKILL_06""]",PROCEED_TO_OFFER,"{""adverse_must"":[],""decision_refs"":[""DC_APP0166_M1_SKILL_03_002147"",""DC_APP0166_M1_SKILL_01_002145"",""DC_APP0166_M1_SKILL_02_002146"",""DC_APP0166_M1_SKILL_04_002148"",""DC_APP0166_M1_SKILL_05_002149"",""DC_APP0166_M1_SKILL_06_002150"",""DC_APP0166_M1_SKILL_07_002151"",""DC_APP0166_M1_SKILL_08_002152""],""disagreement_must"":[],""human_rationale"":""필수 근거·반복된 명시적 제한·남은 확인 질문을 검토한 합성 패널 판단."",""learnable_gaps"":[""M1_SKILL_06""],""missing_must"":[],""repeated_must_limitations"":[],""review_round"":""INITIAL"",""rubric_id"":""M1_EVIDENCE_RUBRIC_V02"",""talent_profile"":""talent_profile.json"",""unresolved_must"":[]}",FINAL_PANEL_01,2027-02-11T11:15:00+09:00,SYNTHETIC_HUMAN_SCENARIO
FD_APP0181_INITIAL,INITIAL,,,,APP0181,C0181,COVERED,[],[],PROCEED_TO_OFFER,"{""adverse_must"":[],""decision_refs"":[""DC_APP0181_M1_SKILL_03_002155"",""DC_APP0181_M1_SKILL_01_002153"",""DC_APP0181_M1_SKILL_02_002154"",""DC_APP0181_M1_SKILL_04_002156"",""DC_APP0181_M1_SKILL_05_002157"",""DC_APP0181_M1_SKILL_06_002158"",""DC_APP0181_M1_SKILL_07_002159"",""DC_APP0181_M1_SKILL_08_002160""],""disagreement_must"":[],""human_rationale"":""필수 근거·반복된 명시적 제한·남은 확인 질문을 검토한 합성 패널 판단."",""learnable_gaps"":[],""missing_must"":[],""repeated_must_limitations"":[],""review_round"":""INITIAL"",""rubric_id"":""M1_EVIDENCE_RUBRIC_V02"",""talent_profile"":""talent_profile.json"",""unresolved_must"":[]}",FINAL_PANEL_01,2027-02-22T11:35:00+09:00,SYNTHETIC_HUMAN_SCENARIO
FD_APP0225_INITIAL,INITIAL,,,,APP0225,C0225,COVERED,[],"[""M1_SKILL_06""]",PROCEED_TO_OFFER,"{""adverse_must"":[],""decision_refs"":[""DC_APP0225_M1_SKILL_03_002163"",""DC_APP0225_M1_SKILL_01_002161"",""DC_APP0225_M1_SKILL_02_002162"",""DC_APP0225_M1_SKILL_04_002164"",""DC_APP0225_M1_SKILL_05_002165"",""DC_APP0225_M1_SKILL_06_002166"",""DC_APP0225_M1_SKILL_07_002167"",""DC_APP0225_M1_SKILL_08_002168""],""disagreement_must"":[],""human_rationale"":""필수 근거·반복된 명시적 제한·남은 확인 질문을 검토한 합성 패널 판단."",""learnable_gaps"":[""M1_SKILL_06""],""missing_must"":[],""repeated_must_limitations"":[],""review_round"":""INITIAL"",""rubric_id"":""M1_EVIDENCE_RUBRIC_V02"",""talent_profile"":""talent_profile.json"",""unresolved_must"":[]}",FINAL_PANEL_01,2027-02-25T11:05:00+09:00,SYNTHETIC_HUMAN_SCENARIO
FD_APP0228_INITIAL,INITIAL,EVALUATOR_DISAGREEMENT,"[{""anchor_evidence_id"":""EV_APP0228_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04"",""context"":""학습·협업 행동의 상황·행동·피드백 확인"",""existing_evidence_ids"":[""EV_APP0228_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_04"",""EV_APP0228_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_04"",""EV_APP0228_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04""],""existing_observation_ids"":[""OB_DOCUMENT_SCREEN_PANEL_01_RECRUITER_EV_APP0228_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_04"",""OB_FIRST_PANEL_04_HIRING_MANAGER_EV_APP0228_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_04"",""OB_FIRST_PANEL_04_ML_ENGINEER_EV_APP0228_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_04"",""OB_FIRST_PANEL_04_TECHNICAL_REVIEWER_EV_APP0228_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_04"",""OB_SECOND_INTERVIEW_PANEL_01_HIRING_MANAGER_EV_APP0228_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04"",""OB_SECOND_INTERVIEW_PANEL_01_ML_ENGINEER_EV_APP0228_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04""],""method"":""BEHAVIORAL_INTERACTION"",""question"":""공동 산출물 중 본인이 수행하고 검증한 범위를 기록으로 분리할 수 있는가? 대상: EV_APP0228_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04 / 원문에 해당 행동을 확인할 내용이 없다. 능력 부재를 뜻하지 않는다. / 학습·협업 행동의 상황·행동·피드백 확인"",""reason"":""EVALUATOR_DISAGREEMENT"",""skill_id"":""M1_SKILL_04""}]",APP0228_FINAL_REVIEW_FOCUSED_FOLLOW_UP,APP0228,C0228,UNRESOLVED,"[""M1_SKILL_04""]",[],HOLD,"{""adverse_must"":[],""decision_refs"":[""DC_APP0228_M1_SKILL_03_002171"",""DC_APP0228_M1_SKILL_01_002169"",""DC_APP0228_M1_SKILL_02_002170"",""DC_APP0228_M1_SKILL_04_002172"",""DC_APP0228_M1_SKILL_05_002173"",""DC_APP0228_M1_SKILL_06_002174"",""DC_APP0228_M1_SKILL_07_002175"",""DC_APP0228_M1_SKILL_08_002176""],""disagreement_must"":[""M1_SKILL_04""],""human_rationale"":""필수 근거·반복된 명시적 제한·남은 확인 질문을 검토한 합성 패널 판단."",""learnable_gaps"":[],""missing_must"":[],""repeated_must_limitations"":[],""review_round"":""INITIAL"",""rubric_id"":""M1_EVIDENCE_RUBRIC_V02"",""talent_profile"":""talent_profile.json"",""unresolved_must"":[""M1_SKILL_04""]}",FINAL_PANEL_01,2027-02-28T11:30:00+09:00,SYNTHETIC_HUMAN_SCENARIO
FD_APP0228_RE_REVIEW,RE_REVIEW,,,APP0228_FINAL_REVIEW_FOCUSED_FOLLOW_UP,APP0228,C0228,COVERED,[],[],PROCEED_TO_OFFER,"{""accepted_uncertainty_plan"":[],""adverse_must"":[],""decision_refs"":[""DC_APP0228_M1_SKILL_03_002179"",""DC_APP0228_M1_SKILL_01_002177"",""DC_APP0228_M1_SKILL_02_002178"",""DC_APP0228_M1_SKILL_04_002180"",""DC_APP0228_M1_SKILL_05_002181"",""DC_APP0228_M1_SKILL_06_002182"",""DC_APP0228_M1_SKILL_07_002183"",""DC_APP0228_M1_SKILL_08_002184""],""disagreement_must"":[],""human_rationale"":""추가 직접 관찰과 기존 근거를 검토했다. 남은 미관찰 자체는 탈락 사유가 아니며 업무 준비 지원으로 추적한다."",""learnable_gaps"":[],""missing_must"":[],""repeated_must_limitations"":[],""review_round"":""RE_REVIEW"",""rubric_id"":""M1_EVIDENCE_RUBRIC_V02"",""talent_profile"":""talent_profile.json"",""unresolved_must"":[]}",FINAL_PANEL_01,2027-03-08T12:00:00+09:00,SYNTHETIC_HUMAN_SCENARIO
FD_APP0232_INITIAL,INITIAL,,,,APP0232,C0232,REPEATED_LIMITATION,"[""M1_SKILL_05""]","[""M1_SKILL_06""]",DO_NOT_PROCEED,"{""adverse_must"":[""M1_SKILL_05""],""decision_refs"":[""DC_APP0232_M1_SKILL_03_002187"",""DC_APP0232_M1_SKILL_01_002185"",""DC_APP0232_M1_SKILL_02_002186"",""DC_APP0232_M1_SKILL_04_002188"",""DC_APP0232_M1_SKILL_05_002189"",""DC_APP0232_M1_SKILL_06_002190"",""DC_APP0232_M1_SKILL_07_002191"",""DC_APP0232_M1_SKILL_08_002192""],""disagreement_must"":[],""human_rationale"":""필수 근거·반복된 명시적 제한·남은 확인 질문을 검토한 합성 패널 판단."",""learnable_gaps"":[""M1_SKILL_06""],""missing_must"":[],""repeated_must_limitations"":[""M1_SKILL_05""],""review_round"":""INITIAL"",""rubric_id"":""M1_EVIDENCE_RUBRIC_V02"",""talent_profile"":""talent_profile.json"",""unresolved_must"":[""M1_SKILL_05""]}",FINAL_PANEL_01,2027-02-25T11:25:00+09:00,SYNTHETIC_HUMAN_SCENARIO
FD_APP0216_INITIAL,INITIAL,,,,APP0216,C0216,COVERED,[],[],PROCEED_TO_OFFER,"{""adverse_must"":[],""decision_refs"":[""DC_APP0216_M1_SKILL_03_002195"",""DC_APP0216_M1_SKILL_01_002193"",""DC_APP0216_M1_SKILL_02_002194"",""DC_APP0216_M1_SKILL_04_002196"",""DC_APP0216_M1_SKILL_05_002197"",""DC_APP0216_M1_SKILL_06_002198"",""DC_APP0216_M1_SKILL_07_002199"",""DC_APP0216_M1_SKILL_08_002200""],""disagreement_must"":[],""human_rationale"":""필수 근거·반복된 명시적 제한·남은 확인 질문을 검토한 합성 패널 판단."",""learnable_gaps"":[],""missing_must"":[],""repeated_must_limitations"":[],""review_round"":""INITIAL"",""rubric_id"":""M1_EVIDENCE_RUBRIC_V02"",""talent_profile"":""talent_profile.json"",""unresolved_must"":[]}",FINAL_PANEL_01,2027-03-02T11:25:00+09:00,SYNTHETIC_HUMAN_SCENARIO
FD_APP0285_INITIAL,INITIAL,EVALUATOR_DISAGREEMENT,"[{""anchor_evidence_id"":""EV_APP0285_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04"",""context"":""학습·협업 행동의 상황·행동·피드백 확인"",""existing_evidence_ids"":[""EV_APP0285_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_04"",""EV_APP0285_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_04"",""EV_APP0285_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04""],""existing_observation_ids"":[""OB_DOCUMENT_SCREEN_PANEL_01_RECRUITER_EV_APP0285_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_04"",""OB_FIRST_PANEL_07_HIRING_MANAGER_EV_APP0285_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_04"",""OB_FIRST_PANEL_07_ML_ENGINEER_EV_APP0285_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_04"",""OB_FIRST_PANEL_07_TECHNICAL_REVIEWER_EV_APP0285_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_04"",""OB_SECOND_INTERVIEW_PANEL_01_HIRING_MANAGER_EV_APP0285_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04"",""OB_SECOND_INTERVIEW_PANEL_01_ML_ENGINEER_EV_APP0285_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04""],""method"":""BEHAVIORAL_INTERACTION"",""question"":""공동 산출물 중 본인이 수행하고 검증한 범위를 기록으로 분리할 수 있는가? 대상: EV_APP0285_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04 / 팀 산출물에서 개인의 검증 범위를 분리할 수 없다. / 학습·협업 행동의 상황·행동·피드백 확인"",""reason"":""EVALUATOR_DISAGREEMENT"",""skill_id"":""M1_SKILL_04""}]",APP0285_FINAL_REVIEW_FOCUSED_FOLLOW_UP,APP0285,C0285,UNRESOLVED,"[""M1_SKILL_04""]",[],HOLD,"{""adverse_must"":[""M1_SKILL_04""],""decision_refs"":[""DC_APP0285_M1_SKILL_03_002203"",""DC_APP0285_M1_SKILL_01_002201"",""DC_APP0285_M1_SKILL_02_002202"",""DC_APP0285_M1_SKILL_04_002204"",""DC_APP0285_M1_SKILL_05_002205"",""DC_APP0285_M1_SKILL_06_002206"",""DC_APP0285_M1_SKILL_07_002207"",""DC_APP0285_M1_SKILL_08_002208""],""disagreement_must"":[""M1_SKILL_04""],""human_rationale"":""필수 근거·반복된 명시적 제한·남은 확인 질문을 검토한 합성 패널 판단."",""learnable_gaps"":[],""missing_must"":[],""repeated_must_limitations"":[],""review_round"":""INITIAL"",""rubric_id"":""M1_EVIDENCE_RUBRIC_V02"",""talent_profile"":""talent_profile.json"",""unresolved_must"":[""M1_SKILL_04""]}",FINAL_PANEL_01,2027-03-03T11:25:00+09:00,SYNTHETIC_HUMAN_SCENARIO
FD_APP0285_RE_REVIEW,RE_REVIEW,,,APP0285_FINAL_REVIEW_FOCUSED_FOLLOW_UP,APP0285,C0285,UNRESOLVED,"[""M1_SKILL_04""]",[],DO_NOT_PROCEED,"{""accepted_uncertainty_plan"":[],""adverse_must"":[""M1_SKILL_04""],""decision_refs"":[""DC_APP0285_M1_SKILL_03_002211"",""DC_APP0285_M1_SKILL_01_002209"",""DC_APP0285_M1_SKILL_02_002210"",""DC_APP0285_M1_SKILL_04_002212"",""DC_APP0285_M1_SKILL_05_002213"",""DC_APP0285_M1_SKILL_06_002214"",""DC_APP0285_M1_SKILL_07_002215"",""DC_APP0285_M1_SKILL_08_002216""],""disagreement_must"":[""M1_SKILL_04""],""human_rationale"":""추가 검증 후에도 남은 명시적 필수 검증 제한/해석 충돌을 검토하여 이번 역할 진행을 보류하지 않고 종료한다."",""learnable_gaps"":[],""missing_must"":[],""repeated_must_limitations"":[],""review_round"":""RE_REVIEW"",""rubric_id"":""M1_EVIDENCE_RUBRIC_V02"",""talent_profile"":""talent_profile.json"",""unresolved_must"":[""M1_SKILL_04""]}",FINAL_PANEL_01,2027-03-11T12:20:00+09:00,SYNTHETIC_HUMAN_SCENARIO
FD_APP0238_INITIAL,INITIAL,,,,APP0238,C0238,COVERED,[],"[""M1_SKILL_06""]",PROCEED_TO_OFFER,"{""adverse_must"":[],""decision_refs"":[""DC_APP0238_M1_SKILL_03_002219"",""DC_APP0238_M1_SKILL_01_002217"",""DC_APP0238_M1_SKILL_02_002218"",""DC_APP0238_M1_SKILL_04_002220"",""DC_APP0238_M1_SKILL_05_002221"",""DC_APP0238_M1_SKILL_06_002222"",""DC_APP0238_M1_SKILL_07_002223"",""DC_APP0238_M1_SKILL_08_002224""],""disagreement_must"":[],""human_rationale"":""필수 근거·반복된 명시적 제한·남은 확인 질문을 검토한 합성 패널 판단."",""learnable_gaps"":[""M1_SKILL_06""],""missing_must"":[],""repeated_must_limitations"":[],""review_round"":""INITIAL"",""rubric_id"":""M1_EVIDENCE_RUBRIC_V02"",""talent_profile"":""talent_profile.json"",""unresolved_must"":[]}",FINAL_PANEL_01,2027-03-05T11:10:00+09:00,SYNTHETIC_HUMAN_SCENARIO
