allocation_id,stage_event_id,activity_id,participant_id,purpose,event_type,person_hours,effective_at,reason_code
EA_000116,APP0150_FIRST_INTERVIEW,,FIRST_PANEL_04_TECHNICAL_REVIEWER,INTERVIEW,RESERVED,1.0,2026-12-03T15:44:00+09:00,SCHEDULED_ALLOCATION
EA_000117,APP0150_FIRST_INTERVIEW,APP0150_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_04_ML_ENGINEER,INTERVIEW,CONSUMED,1.0,2026-12-14T10:00:00+09:00,ACTUAL_PARTICIPATION
EA_000118,APP0150_FIRST_INTERVIEW,APP0150_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_04_HIRING_MANAGER,INTERVIEW,CONSUMED,1.0,2026-12-14T10:00:00+09:00,ACTUAL_PARTICIPATION
EA_000119,APP0150_FIRST_INTERVIEW,APP0150_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_04_TECHNICAL_REVIEWER,INTERVIEW,CONSUMED,1.0,2026-12-14T10:00:00+09:00,ACTUAL_PARTICIPATION
EA_000120,APP0150_FIRST_INTERVIEW,APP0150_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_04_ML_ENGINEER,CALIBRATION,RESERVED,0.25,2026-12-14T10:00:00+09:00,CALIBRATION_REQUIRED
EA_000121,APP0150_FIRST_INTERVIEW,APP0150_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_04_ML_ENGINEER,CALIBRATION,CONSUMED,0.25,2026-12-14T10:15:00+09:00,ACTUAL_PARTICIPATION
EA_000122,APP0150_FIRST_INTERVIEW,APP0150_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_04_HIRING_MANAGER,CALIBRATION,RESERVED,0.25,2026-12-14T10:00:00+09:00,CALIBRATION_REQUIRED
EA_000123,APP0150_FIRST_INTERVIEW,APP0150_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_04_HIRING_MANAGER,CALIBRATION,CONSUMED,0.25,2026-12-14T10:15:00+09:00,ACTUAL_PARTICIPATION
EA_000124,APP0153_FIRST_INTERVIEW,,FIRST_PANEL_05_ML_ENGINEER,INTERVIEW,RESERVED,1.0,2026-12-03T15:44:00+09:00,SCHEDULED_ALLOCATION
EA_000125,APP0153_FIRST_INTERVIEW,,FIRST_PANEL_05_HIRING_MANAGER,INTERVIEW,RESERVED,1.0,2026-12-03T15:44:00+09:00,SCHEDULED_ALLOCATION
EA_000126,APP0153_FIRST_INTERVIEW,,FIRST_PANEL_05_TECHNICAL_REVIEWER,INTERVIEW,RESERVED,1.0,2026-12-03T15:44:00+09:00,SCHEDULED_ALLOCATION
EA_000127,APP0153_FIRST_INTERVIEW,APP0153_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_05_ML_ENGINEER,INTERVIEW,CONSUMED,1.0,2026-12-14T10:00:00+09:00,ACTUAL_PARTICIPATION
EA_000128,APP0153_FIRST_INTERVIEW,APP0153_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_05_HIRING_MANAGER,INTERVIEW,CONSUMED,1.0,2026-12-14T10:00:00+09:00,ACTUAL_PARTICIPATION
EA_000129,APP0153_FIRST_INTERVIEW,APP0153_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_05_TECHNICAL_REVIEWER,INTERVIEW,CONSUMED,1.0,2026-12-14T10:00:00+09:00,ACTUAL_PARTICIPATION
EA_000130,APP0153_FIRST_INTERVIEW,APP0153_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_05_ML_ENGINEER,CALIBRATION,RESERVED,0.25,2026-12-14T10:00:00+09:00,CALIBRATION_REQUIRED
EA_000131,APP0153_FIRST_INTERVIEW,APP0153_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_05_ML_ENGINEER,CALIBRATION,CONSUMED,0.25,2026-12-14T10:15:00+09:00,ACTUAL_PARTICIPATION
EA_000132,APP0153_FIRST_INTERVIEW,APP0153_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_05_HIRING_MANAGER,CALIBRATION,RESERVED,0.25,2026-12-14T10:00:00+09:00,CALIBRATION_REQUIRED
EA_000133,APP0153_FIRST_INTERVIEW,APP0153_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_05_HIRING_MANAGER,CALIBRATION,CONSUMED,0.25,2026-12-14T10:15:00+09:00,ACTUAL_PARTICIPATION
EA_000134,APP0181_FIRST_INTERVIEW,,FIRST_PANEL_06_ML_ENGINEER,INTERVIEW,RESERVED,1.0,2026-12-03T15:44:00+09:00,SCHEDULED_ALLOCATION
EA_000135,APP0181_FIRST_INTERVIEW,,FIRST_PANEL_06_HIRING_MANAGER,INTERVIEW,RESERVED,1.0,2026-12-03T15:44:00+09:00,SCHEDULED_ALLOCATION
EA_000136,APP0181_FIRST_INTERVIEW,,FIRST_PANEL_06_TECHNICAL_REVIEWER,INTERVIEW,RESERVED,1.0,2026-12-03T15:44:00+09:00,SCHEDULED_ALLOCATION
EA_000137,APP0181_FIRST_INTERVIEW,APP0181_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_06_ML_ENGINEER,INTERVIEW,CONSUMED,1.0,2026-12-14T10:00:00+09:00,ACTUAL_PARTICIPATION
EA_000138,APP0181_FIRST_INTERVIEW,APP0181_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_06_HIRING_MANAGER,INTERVIEW,CONSUMED,1.0,2026-12-14T10:00:00+09:00,ACTUAL_PARTICIPATION
EA_000139,APP0181_FIRST_INTERVIEW,APP0181_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_06_TECHNICAL_REVIEWER,INTERVIEW,CONSUMED,1.0,2026-12-14T10:00:00+09:00,ACTUAL_PARTICIPATION
EA_000140,APP0181_FIRST_INTERVIEW,APP0181_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_06_ML_ENGINEER,CALIBRATION,RESERVED,0.25,2026-12-14T10:00:00+09:00,CALIBRATION_REQUIRED
EA_000141,APP0181_FIRST_INTERVIEW,APP0181_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_06_ML_ENGINEER,CALIBRATION,CONSUMED,0.25,2026-12-14T10:15:00+09:00,ACTUAL_PARTICIPATION
EA_000142,APP0181_FIRST_INTERVIEW,APP0181_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_06_HIRING_MANAGER,CALIBRATION,RESERVED,0.25,2026-12-14T10:00:00+09:00,CALIBRATION_REQUIRED
EA_000143,APP0181_FIRST_INTERVIEW,APP0181_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_06_HIRING_MANAGER,CALIBRATION,CONSUMED,0.25,2026-12-14T10:15:00+09:00,ACTUAL_PARTICIPATION
EA_000144,APP0189_FIRST_INTERVIEW,,FIRST_PANEL_07_ML_ENGINEER,INTERVIEW,RESERVED,1.0,2026-12-03T15:44:00+09:00,SCHEDULED_ALLOCATION
EA_000145,APP0189_FIRST_INTERVIEW,,FIRST_PANEL_07_HIRING_MANAGER,INTERVIEW,RESERVED,1.0,2026-12-03T15:44:00+09:00,SCHEDULED_ALLOCATION
EA_000146,APP0189_FIRST_INTERVIEW,,FIRST_PANEL_07_TECHNICAL_REVIEWER,INTERVIEW,RESERVED,1.0,2026-12-03T15:44:00+09:00,SCHEDULED_ALLOCATION
EA_000147,APP0189_FIRST_INTERVIEW,APP0189_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_07_ML_ENGINEER,INTERVIEW,CONSUMED,1.0,2026-12-14T10:00:00+09:00,ACTUAL_PARTICIPATION
EA_000148,APP0189_FIRST_INTERVIEW,APP0189_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_07_HIRING_MANAGER,INTERVIEW,CONSUMED,1.0,2026-12-14T10:00:00+09:00,ACTUAL_PARTICIPATION
EA_000149,APP0189_FIRST_INTERVIEW,APP0189_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_07_TECHNICAL_REVIEWER,INTERVIEW,CONSUMED,1.0,2026-12-14T10:00:00+09:00,ACTUAL_PARTICIPATION
EA_000150,APP0189_FIRST_INTERVIEW,APP0189_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_07_ML_ENGINEER,CALIBRATION,RESERVED,0.25,2026-12-14T10:00:00+09:00,CALIBRATION_REQUIRED
EA_000151,APP0189_FIRST_INTERVIEW,APP0189_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_07_ML_ENGINEER,CALIBRATION,CONSUMED,0.25,2026-12-14T10:15:00+09:00,ACTUAL_PARTICIPATION
EA_000152,APP0189_FIRST_INTERVIEW,APP0189_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_07_HIRING_MANAGER,CALIBRATION,RESERVED,0.25,2026-12-14T10:00:00+09:00,CALIBRATION_REQUIRED
EA_000153,APP0189_FIRST_INTERVIEW,APP0189_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_07_HIRING_MANAGER,CALIBRATION,CONSUMED,0.25,2026-12-14T10:15:00+09:00,ACTUAL_PARTICIPATION
EA_000154,APP0193_FIRST_INTERVIEW,,FIRST_PANEL_08_ML_ENGINEER,INTERVIEW,RESERVED,1.0,2026-12-03T15:44:00+09:00,SCHEDULED_ALLOCATION
EA_000155,APP0193_FIRST_INTERVIEW,,FIRST_PANEL_08_HIRING_MANAGER,INTERVIEW,RESERVED,1.0,2026-12-03T15:44:00+09:00,SCHEDULED_ALLOCATION
EA_000156,APP0193_FIRST_INTERVIEW,,FIRST_PANEL_08_TECHNICAL_REVIEWER,INTERVIEW,RESERVED,1.0,2026-12-03T15:44:00+09:00,SCHEDULED_ALLOCATION
EA_000157,APP0193_FIRST_INTERVIEW,APP0193_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_08_ML_ENGINEER,INTERVIEW,CONSUMED,1.0,2026-12-14T10:00:00+09:00,ACTUAL_PARTICIPATION
EA_000158,APP0193_FIRST_INTERVIEW,APP0193_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_08_HIRING_MANAGER,INTERVIEW,CONSUMED,1.0,2026-12-14T10:00:00+09:00,ACTUAL_PARTICIPATION
EA_000159,APP0193_FIRST_INTERVIEW,APP0193_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_08_TECHNICAL_REVIEWER,INTERVIEW,CONSUMED,1.0,2026-12-14T10:00:00+09:00,ACTUAL_PARTICIPATION
EA_000160,APP0193_FIRST_INTERVIEW,APP0193_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_08_ML_ENGINEER,CALIBRATION,RESERVED,0.25,2026-12-14T10:00:00+09:00,CALIBRATION_REQUIRED
EA_000161,APP0193_FIRST_INTERVIEW,APP0193_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_08_ML_ENGINEER,CALIBRATION,CONSUMED,0.25,2026-12-14T10:15:00+09:00,ACTUAL_PARTICIPATION
EA_000162,APP0193_FIRST_INTERVIEW,APP0193_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_08_HIRING_MANAGER,CALIBRATION,RESERVED,0.25,2026-12-14T10:00:00+09:00,CALIBRATION_REQUIRED
EA_000163,APP0193_FIRST_INTERVIEW,APP0193_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_08_HIRING_MANAGER,CALIBRATION,CONSUMED,0.25,2026-12-14T10:15:00+09:00,ACTUAL_PARTICIPATION
EA_000164,APP0223_FIRST_INTERVIEW,,FIRST_PANEL_09_ML_ENGINEER,INTERVIEW,RESERVED,1.0,2026-12-03T15:44:00+09:00,SCHEDULED_ALLOCATION
EA_000165,APP0223_FIRST_INTERVIEW,,FIRST_PANEL_09_HIRING_MANAGER,INTERVIEW,RESERVED,1.0,2026-12-03T15:44:00+09:00,SCHEDULED_ALLOCATION
EA_000166,APP0223_FIRST_INTERVIEW,,FIRST_PANEL_09_TECHNICAL_REVIEWER,INTERVIEW,RESERVED,1.0,2026-12-03T15:44:00+09:00,SCHEDULED_ALLOCATION
EA_000167,APP0223_FIRST_INTERVIEW,APP0223_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_09_ML_ENGINEER,INTERVIEW,CONSUMED,1.0,2026-12-14T10:00:00+09:00,ACTUAL_PARTICIPATION
EA_000168,APP0223_FIRST_INTERVIEW,APP0223_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_09_HIRING_MANAGER,INTERVIEW,CONSUMED,1.0,2026-12-14T10:00:00+09:00,ACTUAL_PARTICIPATION
EA_000169,APP0223_FIRST_INTERVIEW,APP0223_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_09_TECHNICAL_REVIEWER,INTERVIEW,CONSUMED,1.0,2026-12-14T10:00:00+09:00,ACTUAL_PARTICIPATION
EA_000170,APP0223_FIRST_INTERVIEW,APP0223_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_09_ML_ENGINEER,CALIBRATION,RESERVED,0.25,2026-12-14T10:00:00+09:00,CALIBRATION_REQUIRED
EA_000171,APP0223_FIRST_INTERVIEW,APP0223_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_09_ML_ENGINEER,CALIBRATION,CONSUMED,0.25,2026-12-14T10:15:00+09:00,ACTUAL_PARTICIPATION
EA_000172,APP0223_FIRST_INTERVIEW,APP0223_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_09_HIRING_MANAGER,CALIBRATION,RESERVED,0.25,2026-12-14T10:00:00+09:00,CALIBRATION_REQUIRED
EA_000173,APP0223_FIRST_INTERVIEW,APP0223_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_09_HIRING_MANAGER,CALIBRATION,CONSUMED,0.25,2026-12-14T10:15:00+09:00,ACTUAL_PARTICIPATION
EA_000174,APP0228_FIRST_INTERVIEW,,FIRST_PANEL_10_ML_ENGINEER,INTERVIEW,RESERVED,1.0,2026-12-03T15:44:00+09:00,SCHEDULED_ALLOCATION
EA_000175,APP0228_FIRST_INTERVIEW,,FIRST_PANEL_10_HIRING_MANAGER,INTERVIEW,RESERVED,1.0,2026-12-03T15:44:00+09:00,SCHEDULED_ALLOCATION
EA_000176,APP0228_FIRST_INTERVIEW,,FIRST_PANEL_10_TECHNICAL_REVIEWER,INTERVIEW,RESERVED,1.0,2026-12-03T15:44:00+09:00,SCHEDULED_ALLOCATION
EA_000177,APP0228_FIRST_INTERVIEW,APP0228_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_10_ML_ENGINEER,INTERVIEW,CONSUMED,1.0,2026-12-14T10:00:00+09:00,ACTUAL_PARTICIPATION
EA_000178,APP0228_FIRST_INTERVIEW,APP0228_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_10_HIRING_MANAGER,INTERVIEW,CONSUMED,1.0,2026-12-14T10:00:00+09:00,ACTUAL_PARTICIPATION
EA_000179,APP0228_FIRST_INTERVIEW,APP0228_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_10_TECHNICAL_REVIEWER,INTERVIEW,CONSUMED,1.0,2026-12-14T10:00:00+09:00,ACTUAL_PARTICIPATION
EA_000180,APP0228_FIRST_INTERVIEW,APP0228_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_10_ML_ENGINEER,CALIBRATION,RESERVED,0.25,2026-12-14T10:00:00+09:00,CALIBRATION_REQUIRED
EA_000181,APP0228_FIRST_INTERVIEW,APP0228_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_10_ML_ENGINEER,CALIBRATION,CONSUMED,0.25,2026-12-14T10:15:00+09:00,ACTUAL_PARTICIPATION
EA_000182,APP0228_FIRST_INTERVIEW,APP0228_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_10_HIRING_MANAGER,CALIBRATION,RESERVED,0.25,2026-12-14T10:00:00+09:00,CALIBRATION_REQUIRED
EA_000183,APP0228_FIRST_INTERVIEW,APP0228_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_10_HIRING_MANAGER,CALIBRATION,CONSUMED,0.25,2026-12-14T10:15:00+09:00,ACTUAL_PARTICIPATION
EA_000184,APP0237_FIRST_INTERVIEW,,FIRST_PANEL_01_ML_ENGINEER,INTERVIEW,RESERVED,1.0,2026-12-03T15:44:00+09:00,SCHEDULED_ALLOCATION
EA_000185,APP0237_FIRST_INTERVIEW,,FIRST_PANEL_01_HIRING_MANAGER,INTERVIEW,RESERVED,1.0,2026-12-03T15:44:00+09:00,SCHEDULED_ALLOCATION
EA_000186,APP0237_FIRST_INTERVIEW,,FIRST_PANEL_01_TECHNICAL_REVIEWER,INTERVIEW,RESERVED,1.0,2026-12-03T15:44:00+09:00,SCHEDULED_ALLOCATION
EA_000187,APP0237_FIRST_INTERVIEW,APP0237_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_01_ML_ENGINEER,INTERVIEW,CONSUMED,1.0,2026-12-17T10:00:00+09:00,ACTUAL_PARTICIPATION
EA_000188,APP0237_FIRST_INTERVIEW,APP0237_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_01_HIRING_MANAGER,INTERVIEW,CONSUMED,1.0,2026-12-17T10:00:00+09:00,ACTUAL_PARTICIPATION
EA_000189,APP0237_FIRST_INTERVIEW,APP0237_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_01_TECHNICAL_REVIEWER,INTERVIEW,CONSUMED,1.0,2026-12-17T10:00:00+09:00,ACTUAL_PARTICIPATION
EA_000190,APP0238_FIRST_INTERVIEW,,FIRST_PANEL_02_ML_ENGINEER,INTERVIEW,RESERVED,1.0,2026-12-03T15:44:00+09:00,SCHEDULED_ALLOCATION
EA_000191,APP0238_FIRST_INTERVIEW,,FIRST_PANEL_02_HIRING_MANAGER,INTERVIEW,RESERVED,1.0,2026-12-03T15:44:00+09:00,SCHEDULED_ALLOCATION
EA_000192,APP0238_FIRST_INTERVIEW,,FIRST_PANEL_02_TECHNICAL_REVIEWER,INTERVIEW,RESERVED,1.0,2026-12-03T15:44:00+09:00,SCHEDULED_ALLOCATION
EA_000193,APP0238_FIRST_INTERVIEW,APP0238_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_02_ML_ENGINEER,INTERVIEW,CONSUMED,1.0,2026-12-17T10:00:00+09:00,ACTUAL_PARTICIPATION
EA_000194,APP0238_FIRST_INTERVIEW,APP0238_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_02_HIRING_MANAGER,INTERVIEW,CONSUMED,1.0,2026-12-17T10:00:00+09:00,ACTUAL_PARTICIPATION
EA_000195,APP0238_FIRST_INTERVIEW,APP0238_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_02_TECHNICAL_REVIEWER,INTERVIEW,CONSUMED,1.0,2026-12-17T10:00:00+09:00,ACTUAL_PARTICIPATION
EA_000196,APP0238_FIRST_INTERVIEW,APP0238_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_02_ML_ENGINEER,CALIBRATION,RESERVED,0.25,2026-12-17T10:00:00+09:00,CALIBRATION_REQUIRED
EA_000197,APP0238_FIRST_INTERVIEW,APP0238_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_02_ML_ENGINEER,CALIBRATION,CONSUMED,0.25,2026-12-17T10:15:00+09:00,ACTUAL_PARTICIPATION
EA_000198,APP0238_FIRST_INTERVIEW,APP0238_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_02_HIRING_MANAGER,CALIBRATION,RESERVED,0.25,2026-12-17T10:00:00+09:00,CALIBRATION_REQUIRED
EA_000199,APP0238_FIRST_INTERVIEW,APP0238_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_02_HIRING_MANAGER,CALIBRATION,CONSUMED,0.25,2026-12-17T10:15:00+09:00,ACTUAL_PARTICIPATION
EA_000200,APP0240_FIRST_INTERVIEW,,FIRST_PANEL_03_ML_ENGINEER,INTERVIEW,RESERVED,1.0,2026-12-03T15:44:00+09:00,SCHEDULED_ALLOCATION
EA_000201,APP0240_FIRST_INTERVIEW,,FIRST_PANEL_03_HIRING_MANAGER,INTERVIEW,RESERVED,1.0,2026-12-03T15:44:00+09:00,SCHEDULED_ALLOCATION
EA_000202,APP0240_FIRST_INTERVIEW,,FIRST_PANEL_03_TECHNICAL_REVIEWER,INTERVIEW,RESERVED,1.0,2026-12-03T15:44:00+09:00,SCHEDULED_ALLOCATION
EA_000203,APP0240_FIRST_INTERVIEW,,FIRST_PANEL_03_ML_ENGINEER,INTERVIEW,RELEASED,1.0,2026-12-18T09:00:00+09:00,NO_RESPONSE_UNUSED
EA_000204,APP0240_FIRST_INTERVIEW,,FIRST_PANEL_03_HIRING_MANAGER,INTERVIEW,RELEASED,1.0,2026-12-18T09:00:00+09:00,NO_RESPONSE_UNUSED
EA_000205,APP0240_FIRST_INTERVIEW,,FIRST_PANEL_03_TECHNICAL_REVIEWER,INTERVIEW,RELEASED,1.0,2026-12-18T09:00:00+09:00,NO_RESPONSE_UNUSED
EA_000206,APP0268_FIRST_INTERVIEW,,FIRST_PANEL_04_ML_ENGINEER,INTERVIEW,RESERVED,1.0,2026-12-03T15:44:00+09:00,SCHEDULED_ALLOCATION
EA_000207,APP0268_FIRST_INTERVIEW,,FIRST_PANEL_04_HIRING_MANAGER,INTERVIEW,RESERVED,1.0,2026-12-03T15:44:00+09:00,SCHEDULED_ALLOCATION
EA_000208,APP0268_FIRST_INTERVIEW,,FIRST_PANEL_04_TECHNICAL_REVIEWER,INTERVIEW,RESERVED,1.0,2026-12-03T15:44:00+09:00,SCHEDULED_ALLOCATION
EA_000209,APP0268_FIRST_INTERVIEW,APP0268_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_04_ML_ENGINEER,INTERVIEW,CONSUMED,1.0,2026-12-17T10:00:00+09:00,ACTUAL_PARTICIPATION
EA_000210,APP0268_FIRST_INTERVIEW,APP0268_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_04_HIRING_MANAGER,INTERVIEW,CONSUMED,1.0,2026-12-17T10:00:00+09:00,ACTUAL_PARTICIPATION
EA_000211,APP0268_FIRST_INTERVIEW,APP0268_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_04_TECHNICAL_REVIEWER,INTERVIEW,CONSUMED,1.0,2026-12-17T10:00:00+09:00,ACTUAL_PARTICIPATION
EA_000212,APP0268_FIRST_INTERVIEW,APP0268_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_04_ML_ENGINEER,CALIBRATION,RESERVED,0.25,2026-12-17T10:00:00+09:00,CALIBRATION_REQUIRED
EA_000213,APP0268_FIRST_INTERVIEW,APP0268_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_04_ML_ENGINEER,CALIBRATION,CONSUMED,0.25,2026-12-17T10:15:00+09:00,ACTUAL_PARTICIPATION
EA_000214,APP0268_FIRST_INTERVIEW,APP0268_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_04_HIRING_MANAGER,CALIBRATION,RESERVED,0.25,2026-12-17T10:00:00+09:00,CALIBRATION_REQUIRED
EA_000215,APP0268_FIRST_INTERVIEW,APP0268_FIRST_INTERVIEW_CALIBRATION,FIRST_PANEL_04_HIRING_MANAGER,CALIBRATION,CONSUMED,0.25,2026-12-17T10:15:00+09:00,ACTUAL_PARTICIPATION
EA_000216,APP0270_FIRST_INTERVIEW,,FIRST_PANEL_05_ML_ENGINEER,INTERVIEW,RESERVED,1.0,2026-12-03T15:44:00+09:00,SCHEDULED_ALLOCATION
EA_000217,APP0270_FIRST_INTERVIEW,,FIRST_PANEL_05_HIRING_MANAGER,INTERVIEW,RESERVED,1.0,2026-12-03T15:44:00+09:00,SCHEDULED_ALLOCATION
EA_000218,APP0270_FIRST_INTERVIEW,,FIRST_PANEL_05_TECHNICAL_REVIEWER,INTERVIEW,RESERVED,1.0,2026-12-03T15:44:00+09:00,SCHEDULED_ALLOCATION
EA_000219,APP0270_FIRST_INTERVIEW,APP0270_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_05_ML_ENGINEER,INTERVIEW,CONSUMED,1.0,2026-12-17T10:00:00+09:00,ACTUAL_PARTICIPATION
EA_000220,APP0270_FIRST_INTERVIEW,APP0270_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_05_HIRING_MANAGER,INTERVIEW,CONSUMED,1.0,2026-12-17T10:00:00+09:00,ACTUAL_PARTICIPATION
EA_000221,APP0270_FIRST_INTERVIEW,APP0270_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_05_TECHNICAL_REVIEWER,INTERVIEW,CONSUMED,1.0,2026-12-17T10:00:00+09:00,ACTUAL_PARTICIPATION
EA_000222,APP0285_FIRST_INTERVIEW,,FIRST_PANEL_06_ML_ENGINEER,INTERVIEW,RESERVED,1.0,2026-12-03T15:44:00+09:00,SCHEDULED_ALLOCATION
EA_000223,APP0285_FIRST_INTERVIEW,,FIRST_PANEL_06_HIRING_MANAGER,INTERVIEW,RESERVED,1.0,2026-12-03T15:44:00+09:00,SCHEDULED_ALLOCATION
EA_000224,APP0285_FIRST_INTERVIEW,,FIRST_PANEL_06_TECHNICAL_REVIEWER,INTERVIEW,RESERVED,1.0,2026-12-03T15:44:00+09:00,SCHEDULED_ALLOCATION
EA_000225,APP0285_FIRST_INTERVIEW,APP0285_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_06_ML_ENGINEER,INTERVIEW,CONSUMED,1.0,2026-12-17T10:00:00+09:00,ACTUAL_PARTICIPATION
EA_000226,APP0285_FIRST_INTERVIEW,APP0285_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_06_HIRING_MANAGER,INTERVIEW,CONSUMED,1.0,2026-12-17T10:00:00+09:00,ACTUAL_PARTICIPATION
EA_000227,APP0285_FIRST_INTERVIEW,APP0285_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_06_TECHNICAL_REVIEWER,INTERVIEW,CONSUMED,1.0,2026-12-17T10:00:00+09:00,ACTUAL_PARTICIPATION
EA_000228,APP0297_FIRST_INTERVIEW,,FIRST_PANEL_07_ML_ENGINEER,INTERVIEW,RESERVED,1.0,2026-12-03T15:44:00+09:00,SCHEDULED_ALLOCATION
EA_000229,APP0297_FIRST_INTERVIEW,,FIRST_PANEL_07_HIRING_MANAGER,INTERVIEW,RESERVED,1.0,2026-12-03T15:44:00+09:00,SCHEDULED_ALLOCATION
EA_000230,APP0297_FIRST_INTERVIEW,,FIRST_PANEL_07_TECHNICAL_REVIEWER,INTERVIEW,RESERVED,1.0,2026-12-03T15:44:00+09:00,SCHEDULED_ALLOCATION
EA_000231,APP0297_FIRST_INTERVIEW,APP0297_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_07_ML_ENGINEER,INTERVIEW,CONSUMED,1.0,2026-12-17T10:00:00+09:00,ACTUAL_PARTICIPATION
EA_000232,APP0297_FIRST_INTERVIEW,APP0297_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_07_HIRING_MANAGER,INTERVIEW,CONSUMED,1.0,2026-12-17T10:00:00+09:00,ACTUAL_PARTICIPATION
