assignment_event_id,stage_event_id,reservation_id,event_type,person_hours,effective_at,activity_id,participant_id,reason_code
ASG_000103,APP0297_FIRST_INTERVIEW,RSV_APP0297_FIRST_INTERVIEW,CONSUMED,1.0,2026-12-17T10:00:00+09:00,APP0297_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_07_ML_ENGINEER,ACTUAL_PARTICIPATION
ASG_000104,APP0297_FIRST_INTERVIEW,RSV_APP0297_FIRST_INTERVIEW,CONSUMED,1.0,2026-12-17T10:00:00+09:00,APP0297_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_07_HIRING_MANAGER,ACTUAL_PARTICIPATION
ASG_000105,APP0297_FIRST_INTERVIEW,RSV_APP0297_FIRST_INTERVIEW,CONSUMED,1.0,2026-12-17T10:00:00+09:00,APP0297_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_07_TECHNICAL_REVIEWER,ACTUAL_PARTICIPATION
ASG_000106,APP0309_FIRST_INTERVIEW,RSV_APP0309_FIRST_INTERVIEW,RESERVED,3,2026-12-03T15:44:00+09:00,,,SCHEDULED_ALLOCATION
ASG_000107,APP0309_FIRST_INTERVIEW,RSV_APP0309_FIRST_INTERVIEW,CONSUMED,1.0,2026-12-17T10:00:00+09:00,APP0309_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_08_ML_ENGINEER,ACTUAL_PARTICIPATION
ASG_000108,APP0309_FIRST_INTERVIEW,RSV_APP0309_FIRST_INTERVIEW,CONSUMED,1.0,2026-12-17T10:00:00+09:00,APP0309_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_08_HIRING_MANAGER,ACTUAL_PARTICIPATION
ASG_000109,APP0309_FIRST_INTERVIEW,RSV_APP0309_FIRST_INTERVIEW,CONSUMED,1.0,2026-12-17T10:00:00+09:00,APP0309_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_08_TECHNICAL_REVIEWER,ACTUAL_PARTICIPATION
ASG_000110,APP0325_FIRST_INTERVIEW,RSV_APP0325_FIRST_INTERVIEW,RESERVED,3,2026-12-03T15:44:00+09:00,,,SCHEDULED_ALLOCATION
ASG_000111,APP0325_FIRST_INTERVIEW,RSV_APP0325_FIRST_INTERVIEW,CONSUMED,1.0,2026-12-17T10:00:00+09:00,APP0325_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_09_ML_ENGINEER,ACTUAL_PARTICIPATION
ASG_000112,APP0325_FIRST_INTERVIEW,RSV_APP0325_FIRST_INTERVIEW,CONSUMED,1.0,2026-12-17T10:00:00+09:00,APP0325_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_09_HIRING_MANAGER,ACTUAL_PARTICIPATION
ASG_000113,APP0325_FIRST_INTERVIEW,RSV_APP0325_FIRST_INTERVIEW,CONSUMED,1.0,2026-12-17T10:00:00+09:00,APP0325_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_09_TECHNICAL_REVIEWER,ACTUAL_PARTICIPATION
ASG_000114,APP0342_FIRST_INTERVIEW,RSV_APP0342_FIRST_INTERVIEW,RESERVED,3,2026-12-03T15:44:00+09:00,,,SCHEDULED_ALLOCATION
ASG_000115,APP0342_FIRST_INTERVIEW,RSV_APP0342_FIRST_INTERVIEW,CONSUMED,1.0,2026-12-17T10:00:00+09:00,APP0342_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_10_ML_ENGINEER,ACTUAL_PARTICIPATION
ASG_000116,APP0342_FIRST_INTERVIEW,RSV_APP0342_FIRST_INTERVIEW,CONSUMED,1.0,2026-12-17T10:00:00+09:00,APP0342_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_10_HIRING_MANAGER,ACTUAL_PARTICIPATION
ASG_000117,APP0342_FIRST_INTERVIEW,RSV_APP0342_FIRST_INTERVIEW,CONSUMED,1.0,2026-12-17T10:00:00+09:00,APP0342_FIRST_INTERVIEW_FIRST_INTERVIEW_SESSION,FIRST_PANEL_10_TECHNICAL_REVIEWER,ACTUAL_PARTICIPATION
