evidence_id,activity_id,application_id,candidate_id,source_type,verification_mode,context_id,source_ref,raw_evidence,created_at
EV_XP_APP0098_01_VALIDATE_M1_SKILL_03,APP0098_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0098,C0098,APPLICATION_RESPONSE,SELF_REPORTED,XP_APP0098_01,assessment_evidence.csv#EV_XP_APP0098_01_VALIDATE_M1_SKILL_03/raw_evidence,"{""action"":""담당 기능의 변경 전후 결과를 비교했다."",""context"":""TEAM_PROJECT"",""ownership"":""SELF"",""response"":""지원서의 자기기술이며 직접 수행 검증이 아니다."",""revision"":"""",""task"":""VALIDATE"",""verification"":""담당 기능의 변경 전후 결과를 비교했다.""}",2026-10-25T16:39:00+09:00
EV_XP_APP0136_01_PROBLEM_M1_SKILL_01,APP0136_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0136,C0136,APPLICATION_RESPONSE,SELF_REPORTED,XP_APP0136_01,assessment_evidence.csv#EV_XP_APP0136_01_PROBLEM_M1_SKILL_01/raw_evidence,"{""action"":""반복 작업의 입력 조건과 자동화 범위를 정했다."",""context"":""PERSONAL_PROTOTYPE"",""ownership"":""SELF"",""response"":""지원서의 자기기술이며 직접 수행 검증이 아니다."",""revision"":"""",""task"":""PROBLEM"",""verification"":""""}",2026-10-29T17:06:00+09:00
EV_XP_APP0136_01_VALIDATE_M1_SKILL_03,APP0136_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0136,C0136,APPLICATION_RESPONSE,SELF_REPORTED,XP_APP0136_01,assessment_evidence.csv#EV_XP_APP0136_01_VALIDATE_M1_SKILL_03/raw_evidence,"{""action"":""빈 입력과 실패 상황 테스트를 실행하고 오류를 수정했다."",""context"":""PERSONAL_PROTOTYPE"",""ownership"":""SELF"",""response"":""지원서의 자기기술이며 직접 수행 검증이 아니다."",""revision"":"""",""task"":""VALIDATE"",""verification"":""빈 입력과 실패 상황 테스트를 실행하고 오류를 수정했다.""}",2026-10-29T17:06:00+09:00
EV_XP_APP0136_02_BUILD_M1_SKILL_03,APP0136_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0136,C0136,APPLICATION_RESPONSE,SELF_REPORTED,XP_APP0136_02,assessment_evidence.csv#EV_XP_APP0136_02_BUILD_M1_SKILL_03/raw_evidence,"{""action"":""작업 순서를 실행하는 모듈을 구현했다."",""context"":""PERSONAL_PROTOTYPE"",""ownership"":""TEAM_CLEAR"",""response"":""지원서의 자기기술이며 직접 수행 검증이 아니다."",""revision"":"""",""task"":""BUILD"",""verification"":""""}",2026-10-29T17:06:00+09:00
EV_XP_APP0136_02_VALIDATE_M1_SKILL_03,APP0136_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0136,C0136,APPLICATION_RESPONSE,SELF_REPORTED,XP_APP0136_02,assessment_evidence.csv#EV_XP_APP0136_02_VALIDATE_M1_SKILL_03/raw_evidence,"{""action"":""빈 입력과 실패 상황 테스트를 실행하고 오류를 수정했다."",""context"":""PERSONAL_PROTOTYPE"",""ownership"":""TEAM_CLEAR"",""response"":""지원서의 자기기술이며 직접 수행 검증이 아니다."",""revision"":"""",""task"":""VALIDATE"",""verification"":""빈 입력과 실패 상황 테스트를 실행하고 오류를 수정했다.""}",2026-10-29T17:06:00+09:00
EV_XP_APP0117_01_BUILD_M1_SKILL_03,APP0117_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0117,C0117,APPLICATION_RESPONSE,SELF_REPORTED,XP_APP0117_01,assessment_evidence.csv#EV_XP_APP0117_01_BUILD_M1_SKILL_03/raw_evidence,"{""action"":""작업 순서를 실행하는 모듈을 구현했다."",""context"":""PERSONAL_PROTOTYPE"",""ownership"":""SELF"",""response"":""지원서의 자기기술이며 직접 수행 검증이 아니다."",""revision"":"""",""task"":""BUILD"",""verification"":""""}",2026-10-30T10:01:00+09:00
EV_XP_APP0117_01_PROBLEM_M1_SKILL_01,APP0117_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0117,C0117,APPLICATION_RESPONSE,SELF_REPORTED,XP_APP0117_01,assessment_evidence.csv#EV_XP_APP0117_01_PROBLEM_M1_SKILL_01/raw_evidence,"{""action"":""반복 작업의 입력 조건과 자동화 범위를 정했다."",""context"":""PERSONAL_PROTOTYPE"",""ownership"":""SELF"",""response"":""지원서의 자기기술이며 직접 수행 검증이 아니다."",""revision"":"""",""task"":""PROBLEM"",""verification"":""""}",2026-10-30T10:01:00+09:00
EV_XP_APP0117_01_VALIDATE_M1_SKILL_03,APP0117_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0117,C0117,APPLICATION_RESPONSE,SELF_REPORTED,XP_APP0117_01,assessment_evidence.csv#EV_XP_APP0117_01_VALIDATE_M1_SKILL_03/raw_evidence,"{""action"":""빈 입력과 실패 상황 테스트를 실행하고 오류를 수정했다."",""context"":""PERSONAL_PROTOTYPE"",""ownership"":""SELF"",""response"":""지원서의 자기기술이며 직접 수행 검증이 아니다."",""revision"":"""",""task"":""VALIDATE"",""verification"":""빈 입력과 실패 상황 테스트를 실행하고 오류를 수정했다.""}",2026-10-30T10:01:00+09:00
EV_XP_APP0154_01_BUILD_M1_SKILL_03,APP0154_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0154,C0154,APPLICATION_RESPONSE,SELF_REPORTED,XP_APP0154_01,assessment_evidence.csv#EV_XP_APP0154_01_BUILD_M1_SKILL_03/raw_evidence,"{""action"":""담당 기능의 모델 호출 코드를 구현했다."",""context"":""TEAM_PROJECT"",""ownership"":""TEAM_UNCLEAR"",""response"":""지원서의 자기기술이며 직접 수행 검증이 아니다."",""revision"":"""",""task"":""BUILD"",""verification"":""""}",2026-10-26T10:27:00+09:00
EV_XP_APP0154_01_VALIDATE_M1_SKILL_03,APP0154_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0154,C0154,APPLICATION_RESPONSE,SELF_REPORTED,XP_APP0154_01,assessment_evidence.csv#EV_XP_APP0154_01_VALIDATE_M1_SKILL_03/raw_evidence,"{""action"":""담당 기능의 변경 전후 결과를 비교했다."",""context"":""TEAM_PROJECT"",""ownership"":""TEAM_UNCLEAR"",""response"":""지원서의 자기기술이며 직접 수행 검증이 아니다."",""revision"":"""",""task"":""VALIDATE"",""verification"":""담당 기능의 변경 전후 결과를 비교했다.""}",2026-10-26T10:27:00+09:00
EV_XP_APP0154_02_BUILD_M1_SKILL_03,APP0154_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0154,C0154,APPLICATION_RESPONSE,SELF_REPORTED,XP_APP0154_02,assessment_evidence.csv#EV_XP_APP0154_02_BUILD_M1_SKILL_03/raw_evidence,"{""action"":""입력 데이터를 처리하고 예측을 수행하는 함수를 작성했다."",""context"":""COURSE_PROJECT"",""ownership"":""TEAM_UNCLEAR"",""response"":""지원서의 자기기술이며 직접 수행 검증이 아니다."",""revision"":"""",""task"":""BUILD"",""verification"":""""}",2026-10-26T10:27:00+09:00
EV_XP_APP0154_02_PROBLEM_M1_SKILL_01,APP0154_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0154,C0154,APPLICATION_RESPONSE,SELF_REPORTED,XP_APP0154_02,assessment_evidence.csv#EV_XP_APP0154_02_PROBLEM_M1_SKILL_01/raw_evidence,"{""action"":""과제의 예측 목표와 허용 오차를 정의했다."",""context"":""COURSE_PROJECT"",""ownership"":""TEAM_UNCLEAR"",""response"":""지원서의 자기기술이며 직접 수행 검증이 아니다."",""revision"":"""",""task"":""PROBLEM"",""verification"":""""}",2026-10-26T10:27:00+09:00
EV_XP_APP0154_02_VALIDATE_M1_SKILL_03,APP0154_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0154,C0154,APPLICATION_RESPONSE,SELF_REPORTED,XP_APP0154_02,assessment_evidence.csv#EV_XP_APP0154_02_VALIDATE_M1_SKILL_03/raw_evidence,"{""action"":""분리한 검증 입력에서 예측 오차를 비교했다."",""context"":""COURSE_PROJECT"",""ownership"":""TEAM_UNCLEAR"",""response"":""지원서의 자기기술이며 직접 수행 검증이 아니다."",""revision"":"""",""task"":""VALIDATE"",""verification"":""분리한 검증 입력에서 예측 오차를 비교했다.""}",2026-10-26T10:27:00+09:00
EV_XP_APP0161_01_VALIDATE_M1_SKILL_03,APP0161_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0161,C0161,APPLICATION_RESPONSE,SELF_REPORTED,XP_APP0161_01,assessment_evidence.csv#EV_XP_APP0161_01_VALIDATE_M1_SKILL_03/raw_evidence,"{""action"":""담당 기능의 변경 전후 결과를 비교했다."",""context"":""TEAM_PROJECT"",""ownership"":""TEAM_UNCLEAR"",""response"":""지원서의 자기기술이며 직접 수행 검증이 아니다."",""revision"":"""",""task"":""VALIDATE"",""verification"":""담당 기능의 변경 전후 결과를 비교했다.""}",2026-10-28T11:15:00+09:00
EV_XP_APP0161_02_BUILD_M1_SKILL_03,APP0161_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0161,C0161,APPLICATION_RESPONSE,SELF_REPORTED,XP_APP0161_02,assessment_evidence.csv#EV_XP_APP0161_02_BUILD_M1_SKILL_03/raw_evidence,"{""action"":""작업 순서를 실행하는 모듈을 구현했다."",""context"":""PERSONAL_PROTOTYPE"",""ownership"":""TEAM_UNCLEAR"",""response"":""지원서의 자기기술이며 직접 수행 검증이 아니다."",""revision"":"""",""task"":""BUILD"",""verification"":""""}",2026-10-28T11:15:00+09:00
EV_XP_APP0161_02_PROBLEM_M1_SKILL_01,APP0161_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0161,C0161,APPLICATION_RESPONSE,SELF_REPORTED,XP_APP0161_02,assessment_evidence.csv#EV_XP_APP0161_02_PROBLEM_M1_SKILL_01/raw_evidence,"{""action"":""반복 작업의 입력 조건과 자동화 범위를 정했다."",""context"":""PERSONAL_PROTOTYPE"",""ownership"":""TEAM_UNCLEAR"",""response"":""지원서의 자기기술이며 직접 수행 검증이 아니다."",""revision"":"""",""task"":""PROBLEM"",""verification"":""""}",2026-10-28T11:15:00+09:00
EV_XP_APP0155_01_BUILD_M1_SKILL_03,APP0155_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0155,C0155,APPLICATION_RESPONSE,SELF_REPORTED,XP_APP0155_01,assessment_evidence.csv#EV_XP_APP0155_01_BUILD_M1_SKILL_03/raw_evidence,"{""action"":""작업 순서를 실행하는 모듈을 구현했다."",""context"":""PERSONAL_PROTOTYPE"",""ownership"":""TEAM_CLEAR"",""response"":""지원서의 자기기술이며 직접 수행 검증이 아니다."",""revision"":"""",""task"":""BUILD"",""verification"":""""}",2026-10-26T13:00:00+09:00
EV_XP_APP0155_01_PROBLEM_M1_SKILL_01,APP0155_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0155,C0155,APPLICATION_RESPONSE,SELF_REPORTED,XP_APP0155_01,assessment_evidence.csv#EV_XP_APP0155_01_PROBLEM_M1_SKILL_01/raw_evidence,"{""action"":""반복 작업의 입력 조건과 자동화 범위를 정했다."",""context"":""PERSONAL_PROTOTYPE"",""ownership"":""TEAM_CLEAR"",""response"":""지원서의 자기기술이며 직접 수행 검증이 아니다."",""revision"":"""",""task"":""PROBLEM"",""verification"":""""}",2026-10-26T13:00:00+09:00
EV_XP_APP0155_01_VALIDATE_M1_SKILL_03,APP0155_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0155,C0155,APPLICATION_RESPONSE,SELF_REPORTED,XP_APP0155_01,assessment_evidence.csv#EV_XP_APP0155_01_VALIDATE_M1_SKILL_03/raw_evidence,"{""action"":""빈 입력과 실패 상황 테스트를 실행하고 오류를 수정했다."",""context"":""PERSONAL_PROTOTYPE"",""ownership"":""TEAM_CLEAR"",""response"":""지원서의 자기기술이며 직접 수행 검증이 아니다."",""revision"":"""",""task"":""VALIDATE"",""verification"":""빈 입력과 실패 상황 테스트를 실행하고 오류를 수정했다.""}",2026-10-26T13:00:00+09:00
EV_XP_APP0064_01_BUILD_M1_SKILL_03,APP0064_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0064,C0064,APPLICATION_RESPONSE,SELF_REPORTED,XP_APP0064_01,assessment_evidence.csv#EV_XP_APP0064_01_BUILD_M1_SKILL_03/raw_evidence,"{""action"":""작업 순서를 실행하는 모듈을 구현했다."",""context"":""PERSONAL_PROTOTYPE"",""ownership"":""TEAM_UNCLEAR"",""response"":""지원서의 자기기술이며 직접 수행 검증이 아니다."",""revision"":"""",""task"":""BUILD"",""verification"":""""}",2026-10-25T13:10:00+09:00
EV_XP_APP0064_01_PROBLEM_M1_SKILL_01,APP0064_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0064,C0064,APPLICATION_RESPONSE,SELF_REPORTED,XP_APP0064_01,assessment_evidence.csv#EV_XP_APP0064_01_PROBLEM_M1_SKILL_01/raw_evidence,"{""action"":""반복 작업의 입력 조건과 자동화 범위를 정했다."",""context"":""PERSONAL_PROTOTYPE"",""ownership"":""TEAM_UNCLEAR"",""response"":""지원서의 자기기술이며 직접 수행 검증이 아니다."",""revision"":"""",""task"":""PROBLEM"",""verification"":""""}",2026-10-25T13:10:00+09:00
EV_XP_APP0064_01_VALIDATE_M1_SKILL_03,APP0064_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0064,C0064,APPLICATION_RESPONSE,SELF_REPORTED,XP_APP0064_01,assessment_evidence.csv#EV_XP_APP0064_01_VALIDATE_M1_SKILL_03/raw_evidence,"{""action"":""빈 입력과 실패 상황 테스트를 실행하고 오류를 수정했다."",""context"":""PERSONAL_PROTOTYPE"",""ownership"":""TEAM_UNCLEAR"",""response"":""지원서의 자기기술이며 직접 수행 검증이 아니다."",""revision"":"""",""task"":""VALIDATE"",""verification"":""빈 입력과 실패 상황 테스트를 실행하고 오류를 수정했다.""}",2026-10-25T13:10:00+09:00
EV_XP_APP0064_02_BUILD_M1_SKILL_03,APP0064_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0064,C0064,APPLICATION_RESPONSE,SELF_REPORTED,XP_APP0064_02,assessment_evidence.csv#EV_XP_APP0064_02_BUILD_M1_SKILL_03/raw_evidence,"{""action"":""담당 기능의 모델 호출 코드를 구현했다."",""context"":""TEAM_PROJECT"",""ownership"":""SELF"",""response"":""지원서의 자기기술이며 직접 수행 검증이 아니다."",""revision"":"""",""task"":""BUILD"",""verification"":""""}",2026-10-25T13:10:00+09:00
EV_XP_APP0064_02_PROBLEM_M1_SKILL_01,APP0064_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0064,C0064,APPLICATION_RESPONSE,SELF_REPORTED,XP_APP0064_02,assessment_evidence.csv#EV_XP_APP0064_02_PROBLEM_M1_SKILL_01/raw_evidence,"{""action"":""담당 기능의 목표와 서비스 제약을 정리했다."",""context"":""TEAM_PROJECT"",""ownership"":""SELF"",""response"":""지원서의 자기기술이며 직접 수행 검증이 아니다."",""revision"":"""",""task"":""PROBLEM"",""verification"":""""}",2026-10-25T13:10:00+09:00
EV_XP_APP0052_01_BUILD_M1_SKILL_03,APP0052_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0052,C0052,APPLICATION_RESPONSE,SELF_REPORTED,XP_APP0052_01,assessment_evidence.csv#EV_XP_APP0052_01_BUILD_M1_SKILL_03/raw_evidence,"{""action"":""입력 데이터를 처리하고 예측을 수행하는 함수를 작성했다."",""context"":""COURSE_PROJECT"",""ownership"":""SELF"",""response"":""지원서의 자기기술이며 직접 수행 검증이 아니다."",""revision"":"""",""task"":""BUILD"",""verification"":""""}",2026-10-25T17:56:00+09:00
EV_XP_APP0052_01_VALIDATE_M1_SKILL_03,APP0052_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0052,C0052,APPLICATION_RESPONSE,SELF_REPORTED,XP_APP0052_01,assessment_evidence.csv#EV_XP_APP0052_01_VALIDATE_M1_SKILL_03/raw_evidence,"{""action"":""분리한 검증 입력에서 예측 오차를 비교했다."",""context"":""COURSE_PROJECT"",""ownership"":""SELF"",""response"":""지원서의 자기기술이며 직접 수행 검증이 아니다."",""revision"":"""",""task"":""VALIDATE"",""verification"":""분리한 검증 입력에서 예측 오차를 비교했다.""}",2026-10-25T17:56:00+09:00
EV_XP_APP0163_01_BUILD_M1_SKILL_03,APP0163_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0163,C0163,APPLICATION_RESPONSE,SELF_REPORTED,XP_APP0163_01,assessment_evidence.csv#EV_XP_APP0163_01_BUILD_M1_SKILL_03/raw_evidence,"{""action"":""작업 순서를 실행하는 모듈을 구현했다."",""context"":""PERSONAL_PROTOTYPE"",""ownership"":""TEAM_UNCLEAR"",""response"":""지원서의 자기기술이며 직접 수행 검증이 아니다."",""revision"":"""",""task"":""BUILD"",""verification"":""""}",2026-10-25T18:11:00+09:00
EV_XP_APP0163_01_VALIDATE_M1_SKILL_03,APP0163_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0163,C0163,APPLICATION_RESPONSE,SELF_REPORTED,XP_APP0163_01,assessment_evidence.csv#EV_XP_APP0163_01_VALIDATE_M1_SKILL_03/raw_evidence,"{""action"":""빈 입력과 실패 상황 테스트를 실행하고 오류를 수정했다."",""context"":""PERSONAL_PROTOTYPE"",""ownership"":""TEAM_UNCLEAR"",""response"":""지원서의 자기기술이며 직접 수행 검증이 아니다."",""revision"":"""",""task"":""VALIDATE"",""verification"":""빈 입력과 실패 상황 테스트를 실행하고 오류를 수정했다.""}",2026-10-25T18:11:00+09:00
EV_XP_APP0163_02_BUILD_M1_SKILL_03,APP0163_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0163,C0163,APPLICATION_RESPONSE,SELF_REPORTED,XP_APP0163_02,assessment_evidence.csv#EV_XP_APP0163_02_BUILD_M1_SKILL_03/raw_evidence,"{""action"":""담당 기능의 모델 호출 코드를 구현했다."",""context"":""TEAM_PROJECT"",""ownership"":""TEAM_CLEAR"",""response"":""지원서의 자기기술이며 직접 수행 검증이 아니다."",""revision"":"""",""task"":""BUILD"",""verification"":""""}",2026-10-25T18:11:00+09:00
EV_XP_APP0163_02_PROBLEM_M1_SKILL_01,APP0163_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0163,C0163,APPLICATION_RESPONSE,SELF_REPORTED,XP_APP0163_02,assessment_evidence.csv#EV_XP_APP0163_02_PROBLEM_M1_SKILL_01/raw_evidence,"{""action"":""담당 기능의 목표와 서비스 제약을 정리했다."",""context"":""TEAM_PROJECT"",""ownership"":""TEAM_CLEAR"",""response"":""지원서의 자기기술이며 직접 수행 검증이 아니다."",""revision"":"""",""task"":""PROBLEM"",""verification"":""""}",2026-10-25T18:11:00+09:00
EV_XP_APP0163_02_VALIDATE_M1_SKILL_03,APP0163_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0163,C0163,APPLICATION_RESPONSE,SELF_REPORTED,XP_APP0163_02,assessment_evidence.csv#EV_XP_APP0163_02_VALIDATE_M1_SKILL_03/raw_evidence,"{""action"":""담당 기능의 변경 전후 결과를 비교했다."",""context"":""TEAM_PROJECT"",""ownership"":""TEAM_CLEAR"",""response"":""지원서의 자기기술이며 직접 수행 검증이 아니다."",""revision"":"""",""task"":""VALIDATE"",""verification"":""담당 기능의 변경 전후 결과를 비교했다.""}",2026-10-25T18:11:00+09:00
EV_XP_APP0149_01_BUILD_M1_SKILL_03,APP0149_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0149,C0149,APPLICATION_RESPONSE,SELF_REPORTED,XP_APP0149_01,assessment_evidence.csv#EV_XP_APP0149_01_BUILD_M1_SKILL_03/raw_evidence,"{""action"":""입력 데이터를 처리하고 예측을 수행하는 함수를 작성했다."",""context"":""COURSE_PROJECT"",""ownership"":""SELF"",""response"":""지원서의 자기기술이며 직접 수행 검증이 아니다."",""revision"":"""",""task"":""BUILD"",""verification"":""""}",2026-10-30T15:14:00+09:00
EV_XP_APP0170_01_BUILD_M1_SKILL_03,APP0170_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0170,C0170,APPLICATION_RESPONSE,SELF_REPORTED,XP_APP0170_01,assessment_evidence.csv#EV_XP_APP0170_01_BUILD_M1_SKILL_03/raw_evidence,"{""action"":""담당 기능의 모델 호출 코드를 구현했다."",""context"":""TEAM_PROJECT"",""ownership"":""TEAM_CLEAR"",""response"":""지원서의 자기기술이며 직접 수행 검증이 아니다."",""revision"":"""",""task"":""BUILD"",""verification"":""""}",2026-10-25T18:36:00+09:00
EV_XP_APP0170_01_PROBLEM_M1_SKILL_01,APP0170_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0170,C0170,APPLICATION_RESPONSE,SELF_REPORTED,XP_APP0170_01,assessment_evidence.csv#EV_XP_APP0170_01_PROBLEM_M1_SKILL_01/raw_evidence,"{""action"":""담당 기능의 목표와 서비스 제약을 정리했다."",""context"":""TEAM_PROJECT"",""ownership"":""TEAM_CLEAR"",""response"":""지원서의 자기기술이며 직접 수행 검증이 아니다."",""revision"":"""",""task"":""PROBLEM"",""verification"":""""}",2026-10-25T18:36:00+09:00
EV_XP_APP0170_01_VALIDATE_M1_SKILL_03,APP0170_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0170,C0170,APPLICATION_RESPONSE,SELF_REPORTED,XP_APP0170_01,assessment_evidence.csv#EV_XP_APP0170_01_VALIDATE_M1_SKILL_03/raw_evidence,"{""action"":""담당 기능의 변경 전후 결과를 비교했다."",""context"":""TEAM_PROJECT"",""ownership"":""TEAM_CLEAR"",""response"":""지원서의 자기기술이며 직접 수행 검증이 아니다."",""revision"":"""",""task"":""VALIDATE"",""verification"":""담당 기능의 변경 전후 결과를 비교했다.""}",2026-10-25T18:36:00+09:00
EV_XP_APP0066_01_BUILD_M1_SKILL_03,APP0066_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0066,C0066,APPLICATION_RESPONSE,SELF_REPORTED,XP_APP0066_01,assessment_evidence.csv#EV_XP_APP0066_01_BUILD_M1_SKILL_03/raw_evidence,"{""action"":""작업 순서를 실행하는 모듈을 구현했다."",""context"":""PERSONAL_PROTOTYPE"",""ownership"":""TEAM_UNCLEAR"",""response"":""지원서의 자기기술이며 직접 수행 검증이 아니다."",""revision"":"""",""task"":""BUILD"",""verification"":""""}",2026-10-25T18:56:00+09:00
EV_XP_APP0066_01_PROBLEM_M1_SKILL_01,APP0066_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0066,C0066,APPLICATION_RESPONSE,SELF_REPORTED,XP_APP0066_01,assessment_evidence.csv#EV_XP_APP0066_01_PROBLEM_M1_SKILL_01/raw_evidence,"{""action"":""반복 작업의 입력 조건과 자동화 범위를 정했다."",""context"":""PERSONAL_PROTOTYPE"",""ownership"":""TEAM_UNCLEAR"",""response"":""지원서의 자기기술이며 직접 수행 검증이 아니다."",""revision"":"""",""task"":""PROBLEM"",""verification"":""""}",2026-10-25T18:56:00+09:00
EV_XP_APP0066_01_VALIDATE_M1_SKILL_03,APP0066_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0066,C0066,APPLICATION_RESPONSE,SELF_REPORTED,XP_APP0066_01,assessment_evidence.csv#EV_XP_APP0066_01_VALIDATE_M1_SKILL_03/raw_evidence,"{""action"":""빈 입력과 실패 상황 테스트를 실행하고 오류를 수정했다."",""context"":""PERSONAL_PROTOTYPE"",""ownership"":""TEAM_UNCLEAR"",""response"":""지원서의 자기기술이며 직접 수행 검증이 아니다."",""revision"":"""",""task"":""VALIDATE"",""verification"":""빈 입력과 실패 상황 테스트를 실행하고 오류를 수정했다.""}",2026-10-25T18:56:00+09:00
EV_XP_APP0066_02_BUILD_M1_SKILL_03,APP0066_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0066,C0066,APPLICATION_RESPONSE,SELF_REPORTED,XP_APP0066_02,assessment_evidence.csv#EV_XP_APP0066_02_BUILD_M1_SKILL_03/raw_evidence,"{""action"":""작업 순서를 실행하는 모듈을 구현했다."",""context"":""PERSONAL_PROTOTYPE"",""ownership"":""TEAM_CLEAR"",""response"":""지원서의 자기기술이며 직접 수행 검증이 아니다."",""revision"":"""",""task"":""BUILD"",""verification"":""""}",2026-10-25T18:56:00+09:00
EV_XP_APP0066_02_VALIDATE_M1_SKILL_03,APP0066_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0066,C0066,APPLICATION_RESPONSE,SELF_REPORTED,XP_APP0066_02,assessment_evidence.csv#EV_XP_APP0066_02_VALIDATE_M1_SKILL_03/raw_evidence,"{""action"":""빈 입력과 실패 상황 테스트를 실행하고 오류를 수정했다."",""context"":""PERSONAL_PROTOTYPE"",""ownership"":""TEAM_CLEAR"",""response"":""지원서의 자기기술이며 직접 수행 검증이 아니다."",""revision"":"""",""task"":""VALIDATE"",""verification"":""빈 입력과 실패 상황 테스트를 실행하고 오류를 수정했다.""}",2026-10-25T18:56:00+09:00
EV_XP_APP0191_01_BUILD_M1_SKILL_03,APP0191_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0191,C0191,APPLICATION_RESPONSE,SELF_REPORTED,XP_APP0191_01,assessment_evidence.csv#EV_XP_APP0191_01_BUILD_M1_SKILL_03/raw_evidence,"{""action"":""작업 순서를 실행하는 모듈을 구현했다."",""context"":""PERSONAL_PROTOTYPE"",""ownership"":""TEAM_UNCLEAR"",""response"":""지원서의 자기기술이며 직접 수행 검증이 아니다."",""revision"":"""",""task"":""BUILD"",""verification"":""""}",2026-10-29T09:35:00+09:00
EV_XP_APP0131_01_VALIDATE_M1_SKILL_03,APP0131_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0131,C0131,APPLICATION_RESPONSE,SELF_REPORTED,XP_APP0131_01,assessment_evidence.csv#EV_XP_APP0131_01_VALIDATE_M1_SKILL_03/raw_evidence,"{""action"":""담당 기능의 변경 전후 결과를 비교했다."",""context"":""TEAM_PROJECT"",""ownership"":""TEAM_UNCLEAR"",""response"":""지원서의 자기기술이며 직접 수행 검증이 아니다."",""revision"":"""",""task"":""VALIDATE"",""verification"":""담당 기능의 변경 전후 결과를 비교했다.""}",2026-10-26T10:42:00+09:00
EV_XP_APP0164_01_PROBLEM_M1_SKILL_01,APP0164_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0164,C0164,APPLICATION_RESPONSE,SELF_REPORTED,XP_APP0164_01,assessment_evidence.csv#EV_XP_APP0164_01_PROBLEM_M1_SKILL_01/raw_evidence,"{""action"":""과제의 예측 목표와 허용 오차를 정의했다."",""context"":""COURSE_PROJECT"",""ownership"":""SELF"",""response"":""지원서의 자기기술이며 직접 수행 검증이 아니다."",""revision"":"""",""task"":""PROBLEM"",""verification"":""""}",2026-10-29T12:17:00+09:00
EV_XP_APP0129_01_PROBLEM_M1_SKILL_01,APP0129_DOCUMENT_SCREEN_DOCUMENT_REVIEW,APP0129,C0129,APPLICATION_RESPONSE,SELF_REPORTED,XP_APP0129_01,assessment_evidence.csv#EV_XP_APP0129_01_PROBLEM_M1_SKILL_01/raw_evidence,"{""action"":""반복 작업의 입력 조건과 자동화 범위를 정했다."",""context"":""PERSONAL_PROTOTYPE"",""ownership"":""TEAM_UNCLEAR"",""response"":""지원서의 자기기술이며 직접 수행 검증이 아니다."",""revision"":"""",""task"":""PROBLEM"",""verification"":""""}",2026-10-27T13:13:00+09:00
