observation_id,evidence_id,application_id,candidate_id,evaluator_id,evaluator_role,skill_id,rubric_id,observation_text,proposed_level,explicit_limitation,created_at,decision_provenance
OB_DOCUMENT_SCREEN_PANEL_01_RECRUITER_EV_XP_APP0279_01_PROBLEM_M1_SKILL_01,EV_XP_APP0279_01_PROBLEM_M1_SKILL_01,APP0279,C0279,DOCUMENT_SCREEN_PANEL_01_RECRUITER,RECRUITER,M1_SKILL_01,M1_EVIDENCE_RUBRIC_V02,구체적인 행동과 검증을 확인했다.,MODERATE,false,2026-11-08T11:04:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_DOCUMENT_SCREEN_PANEL_01_RECRUITER_EV_XP_APP0327_01_VALIDATE_M1_SKILL_03,EV_XP_APP0327_01_VALIDATE_M1_SKILL_03,APP0327,C0327,DOCUMENT_SCREEN_PANEL_01_RECRUITER,RECRUITER,M1_SKILL_03,M1_EVIDENCE_RUBRIC_V02,구체적인 행동과 검증을 확인했다.,MODERATE,false,2026-11-10T11:19:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_DOCUMENT_SCREEN_PANEL_01_RECRUITER_EV_XP_APP0327_02_PROBLEM_M1_SKILL_01,EV_XP_APP0327_02_PROBLEM_M1_SKILL_01,APP0327,C0327,DOCUMENT_SCREEN_PANEL_01_RECRUITER,RECRUITER,M1_SKILL_01,M1_EVIDENCE_RUBRIC_V02,구체적인 행동과 검증을 확인했다.,MODERATE,false,2026-11-10T11:19:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_DOCUMENT_SCREEN_PANEL_01_RECRUITER_EV_XP_APP0319_01_VALIDATE_M1_SKILL_03,EV_XP_APP0319_01_VALIDATE_M1_SKILL_03,APP0319,C0319,DOCUMENT_SCREEN_PANEL_01_RECRUITER,RECRUITER,M1_SKILL_03,M1_EVIDENCE_RUBRIC_V02,구체적인 행동과 검증을 확인했다.,MODERATE,false,2026-11-14T12:49:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_DOCUMENT_SCREEN_PANEL_01_RECRUITER_EV_XP_APP0318_01_PROBLEM_M1_SKILL_01,EV_XP_APP0318_01_PROBLEM_M1_SKILL_01,APP0318,C0318,DOCUMENT_SCREEN_PANEL_01_RECRUITER,RECRUITER,M1_SKILL_01,M1_EVIDENCE_RUBRIC_V02,구체적인 행동과 검증을 확인했다.,MODERATE,false,2026-11-11T14:11:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_DOCUMENT_SCREEN_PANEL_01_RECRUITER_EV_XP_APP0318_02_BUILD_M1_SKILL_03,EV_XP_APP0318_02_BUILD_M1_SKILL_03,APP0318,C0318,DOCUMENT_SCREEN_PANEL_01_RECRUITER,RECRUITER,M1_SKILL_03,M1_EVIDENCE_RUBRIC_V02,구체적인 행동과 검증을 확인했다.,MODERATE,false,2026-11-11T14:11:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_DOCUMENT_SCREEN_PANEL_01_RECRUITER_EV_XP_APP0322_01_PROBLEM_M1_SKILL_01,EV_XP_APP0322_01_PROBLEM_M1_SKILL_01,APP0322,C0322,DOCUMENT_SCREEN_PANEL_01_RECRUITER,RECRUITER,M1_SKILL_01,M1_EVIDENCE_RUBRIC_V02,구체적인 행동과 검증을 확인했다.,MODERATE,false,2026-11-11T14:57:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_DOCUMENT_SCREEN_PANEL_01_RECRUITER_EV_XP_APP0322_01_VALIDATE_M1_SKILL_03,EV_XP_APP0322_01_VALIDATE_M1_SKILL_03,APP0322,C0322,DOCUMENT_SCREEN_PANEL_01_RECRUITER,RECRUITER,M1_SKILL_03,M1_EVIDENCE_RUBRIC_V02,구체적인 행동과 검증을 확인했다.,MODERATE,false,2026-11-11T14:57:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_DOCUMENT_SCREEN_PANEL_01_RECRUITER_EV_XP_APP0289_01_BUILD_M1_SKILL_03,EV_XP_APP0289_01_BUILD_M1_SKILL_03,APP0289,C0289,DOCUMENT_SCREEN_PANEL_01_RECRUITER,RECRUITER,M1_SKILL_03,M1_EVIDENCE_RUBRIC_V02,구체적인 행동과 검증을 확인했다.,MODERATE,false,2026-11-09T14:31:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_DOCUMENT_SCREEN_PANEL_01_RECRUITER_EV_XP_APP0289_01_PROBLEM_M1_SKILL_01,EV_XP_APP0289_01_PROBLEM_M1_SKILL_01,APP0289,C0289,DOCUMENT_SCREEN_PANEL_01_RECRUITER,RECRUITER,M1_SKILL_01,M1_EVIDENCE_RUBRIC_V02,구체적인 행동과 검증을 확인했다.,MODERATE,false,2026-11-09T14:31:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_DOCUMENT_SCREEN_PANEL_01_RECRUITER_EV_XP_APP0289_01_VALIDATE_M1_SKILL_03,EV_XP_APP0289_01_VALIDATE_M1_SKILL_03,APP0289,C0289,DOCUMENT_SCREEN_PANEL_01_RECRUITER,RECRUITER,M1_SKILL_03,M1_EVIDENCE_RUBRIC_V02,구체적인 행동과 검증을 확인했다.,MODERATE,false,2026-11-09T14:31:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_DOCUMENT_SCREEN_PANEL_01_RECRUITER_EV_XP_APP0289_02_BUILD_M1_SKILL_03,EV_XP_APP0289_02_BUILD_M1_SKILL_03,APP0289,C0289,DOCUMENT_SCREEN_PANEL_01_RECRUITER,RECRUITER,M1_SKILL_03,M1_EVIDENCE_RUBRIC_V02,맥락과 검증 설명은 구체적이나 개인 수행 범위는 추가 확인이 필요하다.,MODERATE,false,2026-11-09T14:31:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_DOCUMENT_SCREEN_PANEL_01_RECRUITER_EV_XP_APP0331_01_PROBLEM_M1_SKILL_01,EV_XP_APP0331_01_PROBLEM_M1_SKILL_01,APP0331,C0331,DOCUMENT_SCREEN_PANEL_01_RECRUITER,RECRUITER,M1_SKILL_01,M1_EVIDENCE_RUBRIC_V02,구체적인 행동과 검증을 확인했다.,MODERATE,false,2026-11-10T16:00:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_DOCUMENT_SCREEN_PANEL_01_RECRUITER_EV_XP_APP0331_02_BUILD_M1_SKILL_03,EV_XP_APP0331_02_BUILD_M1_SKILL_03,APP0331,C0331,DOCUMENT_SCREEN_PANEL_01_RECRUITER,RECRUITER,M1_SKILL_03,M1_EVIDENCE_RUBRIC_V02,맥락과 검증 설명은 구체적이나 개인 수행 범위는 추가 확인이 필요하다.,MODERATE,false,2026-11-10T16:00:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_DOCUMENT_SCREEN_PANEL_01_RECRUITER_EV_XP_APP0331_02_PROBLEM_M1_SKILL_01,EV_XP_APP0331_02_PROBLEM_M1_SKILL_01,APP0331,C0331,DOCUMENT_SCREEN_PANEL_01_RECRUITER,RECRUITER,M1_SKILL_01,M1_EVIDENCE_RUBRIC_V02,맥락과 검증 설명은 구체적이나 개인 수행 범위는 추가 확인이 필요하다.,MODERATE,false,2026-11-10T16:00:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_DOCUMENT_SCREEN_PANEL_01_RECRUITER_EV_XP_APP0331_02_VALIDATE_M1_SKILL_03,EV_XP_APP0331_02_VALIDATE_M1_SKILL_03,APP0331,C0331,DOCUMENT_SCREEN_PANEL_01_RECRUITER,RECRUITER,M1_SKILL_03,M1_EVIDENCE_RUBRIC_V02,맥락과 검증 설명은 구체적이나 개인 수행 범위는 추가 확인이 필요하다.,MODERATE,false,2026-11-10T16:00:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_DOCUMENT_SCREEN_PANEL_01_RECRUITER_EV_XP_APP0309_01_BUILD_M1_SKILL_03,EV_XP_APP0309_01_BUILD_M1_SKILL_03,APP0309,C0309,DOCUMENT_SCREEN_PANEL_01_RECRUITER,RECRUITER,M1_SKILL_03,M1_EVIDENCE_RUBRIC_V02,구체적인 행동과 검증을 확인했다.,MODERATE,false,2026-11-15T13:04:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_DOCUMENT_SCREEN_PANEL_01_RECRUITER_EV_XP_APP0309_01_PROBLEM_M1_SKILL_01,EV_XP_APP0309_01_PROBLEM_M1_SKILL_01,APP0309,C0309,DOCUMENT_SCREEN_PANEL_01_RECRUITER,RECRUITER,M1_SKILL_01,M1_EVIDENCE_RUBRIC_V02,구체적인 행동과 검증을 확인했다.,MODERATE,false,2026-11-15T13:04:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_DOCUMENT_SCREEN_PANEL_01_RECRUITER_EV_XP_APP0326_01_PROBLEM_M1_SKILL_01,EV_XP_APP0326_01_PROBLEM_M1_SKILL_01,APP0326,C0326,DOCUMENT_SCREEN_PANEL_01_RECRUITER,RECRUITER,M1_SKILL_01,M1_EVIDENCE_RUBRIC_V02,구체적인 행동과 검증을 확인했다.,MODERATE,false,2026-11-12T11:26:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_DOCUMENT_SCREEN_PANEL_01_RECRUITER_EV_XP_APP0326_02_BUILD_M1_SKILL_03,EV_XP_APP0326_02_BUILD_M1_SKILL_03,APP0326,C0326,DOCUMENT_SCREEN_PANEL_01_RECRUITER,RECRUITER,M1_SKILL_03,M1_EVIDENCE_RUBRIC_V02,맥락과 검증 설명은 구체적이나 개인 수행 범위는 추가 확인이 필요하다.,MODERATE,false,2026-11-12T11:26:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_DOCUMENT_SCREEN_PANEL_01_RECRUITER_EV_XP_APP0326_02_PROBLEM_M1_SKILL_01,EV_XP_APP0326_02_PROBLEM_M1_SKILL_01,APP0326,C0326,DOCUMENT_SCREEN_PANEL_01_RECRUITER,RECRUITER,M1_SKILL_01,M1_EVIDENCE_RUBRIC_V02,맥락과 검증 설명은 구체적이나 개인 수행 범위는 추가 확인이 필요하다.,MODERATE,false,2026-11-12T11:26:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_DOCUMENT_SCREEN_PANEL_01_RECRUITER_EV_XP_APP0313_01_BUILD_M1_SKILL_03,EV_XP_APP0313_01_BUILD_M1_SKILL_03,APP0313,C0313,DOCUMENT_SCREEN_PANEL_01_RECRUITER,RECRUITER,M1_SKILL_03,M1_EVIDENCE_RUBRIC_V02,구체적인 행동과 검증을 확인했다.,MODERATE,false,2026-11-18T14:06:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_DOCUMENT_SCREEN_PANEL_01_RECRUITER_EV_XP_APP0313_01_PROBLEM_M1_SKILL_01,EV_XP_APP0313_01_PROBLEM_M1_SKILL_01,APP0313,C0313,DOCUMENT_SCREEN_PANEL_01_RECRUITER,RECRUITER,M1_SKILL_01,M1_EVIDENCE_RUBRIC_V02,구체적인 행동과 검증을 확인했다.,MODERATE,false,2026-11-18T14:06:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_DOCUMENT_SCREEN_PANEL_01_RECRUITER_EV_XP_APP0313_01_VALIDATE_M1_SKILL_03,EV_XP_APP0313_01_VALIDATE_M1_SKILL_03,APP0313,C0313,DOCUMENT_SCREEN_PANEL_01_RECRUITER,RECRUITER,M1_SKILL_03,M1_EVIDENCE_RUBRIC_V02,구체적인 행동과 검증을 확인했다.,MODERATE,false,2026-11-18T14:06:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_DOCUMENT_SCREEN_PANEL_01_RECRUITER_EV_XP_APP0334_02_BUILD_M1_SKILL_03,EV_XP_APP0334_02_BUILD_M1_SKILL_03,APP0334,C0334,DOCUMENT_SCREEN_PANEL_01_RECRUITER,RECRUITER,M1_SKILL_03,M1_EVIDENCE_RUBRIC_V02,구체적인 행동과 검증을 확인했다.,MODERATE,false,2026-11-21T12:09:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_DOCUMENT_SCREEN_PANEL_01_RECRUITER_EV_XP_APP0336_01_PROBLEM_M1_SKILL_01,EV_XP_APP0336_01_PROBLEM_M1_SKILL_01,APP0336,C0336,DOCUMENT_SCREEN_PANEL_01_RECRUITER,RECRUITER,M1_SKILL_01,M1_EVIDENCE_RUBRIC_V02,구체적인 행동과 검증을 확인했다.,MODERATE,false,2026-11-13T15:01:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_DOCUMENT_SCREEN_PANEL_01_RECRUITER_EV_XP_APP0336_02_BUILD_M1_SKILL_03,EV_XP_APP0336_02_BUILD_M1_SKILL_03,APP0336,C0336,DOCUMENT_SCREEN_PANEL_01_RECRUITER,RECRUITER,M1_SKILL_03,M1_EVIDENCE_RUBRIC_V02,맥락과 검증 설명은 구체적이나 개인 수행 범위는 추가 확인이 필요하다.,MODERATE,false,2026-11-13T15:01:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_DOCUMENT_SCREEN_PANEL_01_RECRUITER_EV_XP_APP0336_02_PROBLEM_M1_SKILL_01,EV_XP_APP0336_02_PROBLEM_M1_SKILL_01,APP0336,C0336,DOCUMENT_SCREEN_PANEL_01_RECRUITER,RECRUITER,M1_SKILL_01,M1_EVIDENCE_RUBRIC_V02,맥락과 검증 설명은 구체적이나 개인 수행 범위는 추가 확인이 필요하다.,MODERATE,false,2026-11-13T15:01:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_DOCUMENT_SCREEN_PANEL_01_RECRUITER_EV_XP_APP0336_02_VALIDATE_M1_SKILL_03,EV_XP_APP0336_02_VALIDATE_M1_SKILL_03,APP0336,C0336,DOCUMENT_SCREEN_PANEL_01_RECRUITER,RECRUITER,M1_SKILL_03,M1_EVIDENCE_RUBRIC_V02,맥락과 검증 설명은 구체적이나 개인 수행 범위는 추가 확인이 필요하다.,MODERATE,false,2026-11-13T15:01:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_REVIEW_ML_01_EV_APP0024_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03,EV_APP0024_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03,APP0024,C0024,REVIEW_ML_01,ML_ENGINEER,M1_SKILL_03,M1_EVIDENCE_RUBRIC_V02,행동은 확인했지만 원문에 검증 미실행이 명시됐다.,LIMITED,true,2026-11-05T15:19:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_REVIEW_HM_01_EV_APP0024_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03,EV_APP0024_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03,APP0024,C0024,REVIEW_HM_01,HIRING_MANAGER,M1_SKILL_03,M1_EVIDENCE_RUBRIC_V02,행동은 확인했지만 원문에 검증 미실행이 명시됐다.,LIMITED,true,2026-11-05T15:19:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_REVIEW_ML_01_EV_APP0070_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03,EV_APP0070_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03,APP0070,C0070,REVIEW_ML_01,ML_ENGINEER,M1_SKILL_03,M1_EVIDENCE_RUBRIC_V02,구체적인 행동과 검증을 확인했다.,MODERATE,false,2026-10-30T16:43:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_REVIEW_HM_01_EV_APP0070_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03,EV_APP0070_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03,APP0070,C0070,REVIEW_HM_01,HIRING_MANAGER,M1_SKILL_03,M1_EVIDENCE_RUBRIC_V02,구체적인 행동과 검증을 확인했다.,MODERATE,false,2026-10-30T16:43:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_REVIEW_ML_01_EV_APP0058_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03,EV_APP0058_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03,APP0058,C0058,REVIEW_ML_01,ML_ENGINEER,M1_SKILL_03,M1_EVIDENCE_RUBRIC_V02,원문에 해당 행동을 확인할 내용이 없다. 능력 부재를 뜻하지 않는다.,NOT_OBSERVED,false,2026-11-04T16:47:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_REVIEW_HM_01_EV_APP0058_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03,EV_APP0058_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03,APP0058,C0058,REVIEW_HM_01,HIRING_MANAGER,M1_SKILL_03,M1_EVIDENCE_RUBRIC_V02,원문에 해당 행동을 확인할 내용이 없다. 능력 부재를 뜻하지 않는다.,NOT_OBSERVED,false,2026-11-04T16:47:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_REVIEW_ML_01_EV_APP0025_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03,EV_APP0025_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03,APP0025,C0025,REVIEW_ML_01,ML_ENGINEER,M1_SKILL_03,M1_EVIDENCE_RUBRIC_V02,팀 산출물에서 개인의 검증 범위를 분리할 수 없다.,LIMITED,false,2026-11-07T17:47:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_REVIEW_HM_01_EV_APP0025_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03,EV_APP0025_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03,APP0025,C0025,REVIEW_HM_01,HIRING_MANAGER,M1_SKILL_03,M1_EVIDENCE_RUBRIC_V02,맥락과 검증 설명은 구체적이나 개인 수행 범위는 추가 확인이 필요하다.,MODERATE,false,2026-11-07T17:47:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_REVIEW_ML_01_EV_APP0112_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03,EV_APP0112_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03,APP0112,C0112,REVIEW_ML_01,ML_ENGINEER,M1_SKILL_03,M1_EVIDENCE_RUBRIC_V02,구체적인 행동과 검증을 확인했다.,MODERATE,false,2026-11-06T14:18:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_REVIEW_HM_01_EV_APP0112_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03,EV_APP0112_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03,APP0112,C0112,REVIEW_HM_01,HIRING_MANAGER,M1_SKILL_03,M1_EVIDENCE_RUBRIC_V02,구체적인 행동과 검증을 확인했다.,MODERATE,false,2026-11-06T14:18:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_REVIEW_ML_01_EV_APP0095_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03,EV_APP0095_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03,APP0095,C0095,REVIEW_ML_01,ML_ENGINEER,M1_SKILL_03,M1_EVIDENCE_RUBRIC_V02,행동·검증·수정과 재확인의 구체적 근거가 있다.,STRONG,false,2026-11-04T17:05:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_REVIEW_HM_01_EV_APP0095_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03,EV_APP0095_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03,APP0095,C0095,REVIEW_HM_01,HIRING_MANAGER,M1_SKILL_03,M1_EVIDENCE_RUBRIC_V02,행동·검증·수정과 재확인의 구체적 근거가 있다.,STRONG,false,2026-11-04T17:05:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_REVIEW_ML_01_EV_APP0030_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03,EV_APP0030_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03,APP0030,C0030,REVIEW_ML_01,ML_ENGINEER,M1_SKILL_03,M1_EVIDENCE_RUBRIC_V02,행동은 확인했지만 원문에 검증 미실행이 명시됐다.,LIMITED,true,2026-11-04T14:25:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_REVIEW_HM_01_EV_APP0030_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03,EV_APP0030_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03,APP0030,C0030,REVIEW_HM_01,HIRING_MANAGER,M1_SKILL_03,M1_EVIDENCE_RUBRIC_V02,행동은 확인했지만 원문에 검증 미실행이 명시됐다.,LIMITED,true,2026-11-04T14:25:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_REVIEW_ML_01_EV_APP0074_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03,EV_APP0074_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03,APP0074,C0074,REVIEW_ML_01,ML_ENGINEER,M1_SKILL_03,M1_EVIDENCE_RUBRIC_V02,행동은 확인했지만 원문에 검증 미실행이 명시됐다.,LIMITED,true,2026-11-09T15:36:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_REVIEW_HM_01_EV_APP0074_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03,EV_APP0074_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03,APP0074,C0074,REVIEW_HM_01,HIRING_MANAGER,M1_SKILL_03,M1_EVIDENCE_RUBRIC_V02,행동은 확인했지만 원문에 검증 미실행이 명시됐다.,LIMITED,true,2026-11-09T15:36:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_REVIEW_ML_01_EV_APP0046_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03,EV_APP0046_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03,APP0046,C0046,REVIEW_ML_01,ML_ENGINEER,M1_SKILL_03,M1_EVIDENCE_RUBRIC_V02,구체적인 행동과 검증을 확인했다.,MODERATE,false,2026-11-09T17:29:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_REVIEW_HM_01_EV_APP0046_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03,EV_APP0046_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03,APP0046,C0046,REVIEW_HM_01,HIRING_MANAGER,M1_SKILL_03,M1_EVIDENCE_RUBRIC_V02,구체적인 행동과 검증을 확인했다.,MODERATE,false,2026-11-09T17:29:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_REVIEW_ML_01_EV_APP0153_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03,EV_APP0153_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03,APP0153,C0153,REVIEW_ML_01,ML_ENGINEER,M1_SKILL_03,M1_EVIDENCE_RUBRIC_V02,행동·검증·수정과 재확인의 구체적 근거가 있다.,STRONG,false,2026-11-07T18:56:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_REVIEW_HM_01_EV_APP0153_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03,EV_APP0153_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03,APP0153,C0153,REVIEW_HM_01,HIRING_MANAGER,M1_SKILL_03,M1_EVIDENCE_RUBRIC_V02,행동·검증·수정과 재확인의 구체적 근거가 있다.,STRONG,false,2026-11-07T18:56:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_REVIEW_ML_01_EV_APP0076_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03,EV_APP0076_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03,APP0076,C0076,REVIEW_ML_01,ML_ENGINEER,M1_SKILL_03,M1_EVIDENCE_RUBRIC_V02,구체적인 행동과 검증을 확인했다.,MODERATE,false,2026-11-08T12:01:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_REVIEW_HM_01_EV_APP0076_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03,EV_APP0076_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03,APP0076,C0076,REVIEW_HM_01,HIRING_MANAGER,M1_SKILL_03,M1_EVIDENCE_RUBRIC_V02,구체적인 행동과 검증을 확인했다.,MODERATE,false,2026-11-08T12:01:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_REVIEW_ML_01_EV_APP0101_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03,EV_APP0101_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03,APP0101,C0101,REVIEW_ML_01,ML_ENGINEER,M1_SKILL_03,M1_EVIDENCE_RUBRIC_V02,행동·검증·수정과 재확인의 구체적 근거가 있다.,STRONG,false,2026-11-10T17:49:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_REVIEW_HM_01_EV_APP0101_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03,EV_APP0101_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03,APP0101,C0101,REVIEW_HM_01,HIRING_MANAGER,M1_SKILL_03,M1_EVIDENCE_RUBRIC_V02,행동·검증·수정과 재확인의 구체적 근거가 있다.,STRONG,false,2026-11-10T17:49:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_REVIEW_ML_01_EV_APP0163_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03,EV_APP0163_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03,APP0163,C0163,REVIEW_ML_01,ML_ENGINEER,M1_SKILL_03,M1_EVIDENCE_RUBRIC_V02,구체적인 행동과 검증을 확인했다.,MODERATE,false,2026-11-10T19:46:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_REVIEW_HM_01_EV_APP0163_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03,EV_APP0163_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03,APP0163,C0163,REVIEW_HM_01,HIRING_MANAGER,M1_SKILL_03,M1_EVIDENCE_RUBRIC_V02,구체적인 행동과 검증을 확인했다.,MODERATE,false,2026-11-10T19:46:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_REVIEW_ML_01_EV_APP0068_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03,EV_APP0068_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03,APP0068,C0068,REVIEW_ML_01,ML_ENGINEER,M1_SKILL_03,M1_EVIDENCE_RUBRIC_V02,행동·검증·수정과 재확인의 구체적 근거가 있다.,STRONG,false,2026-11-12T13:28:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_REVIEW_HM_01_EV_APP0068_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03,EV_APP0068_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03,APP0068,C0068,REVIEW_HM_01,HIRING_MANAGER,M1_SKILL_03,M1_EVIDENCE_RUBRIC_V02,행동·검증·수정과 재확인의 구체적 근거가 있다.,STRONG,false,2026-11-12T13:28:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_REVIEW_ML_01_EV_APP0143_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03,EV_APP0143_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03,APP0143,C0143,REVIEW_ML_01,ML_ENGINEER,M1_SKILL_03,M1_EVIDENCE_RUBRIC_V02,원문에 해당 행동을 확인할 내용이 없다. 능력 부재를 뜻하지 않는다.,NOT_OBSERVED,false,2026-11-11T14:35:00+09:00,SYNTHETIC_HUMAN_SCENARIO
OB_REVIEW_HM_01_EV_APP0143_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03,EV_APP0143_PRE_ASSESSMENT_CODING_TEST_M1_SKILL_03,APP0143,C0143,REVIEW_HM_01,HIRING_MANAGER,M1_SKILL_03,M1_EVIDENCE_RUBRIC_V02,원문에 해당 행동을 확인할 내용이 없다. 능력 부재를 뜻하지 않는다.,NOT_OBSERVED,false,2026-11-11T14:35:00+09:00,SYNTHETIC_HUMAN_SCENARIO
