final_decision_id,review_round,hold_reason_code,resolution_plan,follow_up_activity_id,application_id,candidate_id,must_evidence_status,remaining_uncertainty,learnable_gap_summary,decision,rationale,decided_by,decided_at,decision_provenance
FD_APP0131_INITIAL,INITIAL,,,,APP0131,C0131,COVERED,[],[],PROCEED_TO_OFFER,"{""adverse_must"":[],""decision_basis"":""EXISTING_EVIDENCE_REVIEW"",""decision_refs"":[""DC_APP0131_M1_SKILL_03_002219"",""DC_APP0131_M1_SKILL_01_002217"",""DC_APP0131_M1_SKILL_02_002218"",""DC_APP0131_M1_SKILL_04_002220"",""DC_APP0131_M1_SKILL_05_002221"",""DC_APP0131_M1_SKILL_06_002222"",""DC_APP0131_M1_SKILL_07_002223"",""DC_APP0131_M1_SKILL_08_002224""],""disagreement_must"":[],""human_rationale"":""필수 근거·반복된 명시적 제한·남은 확인 질문을 검토한 합성 패널 판단."",""learnable_gaps"":[],""missing_must"":[],""must_not_decisionable"":[],""repeated_must_limitations"":[],""review_round"":""INITIAL"",""rubric_id"":""M1_EVIDENCE_RUBRIC_V02"",""talent_profile"":""talent_profile.json"",""unresolved_must"":[]}",FINAL_PANEL_01,2027-02-08T10:55:00+09:00,SYNTHETIC_HUMAN_SCENARIO
FD_APP0155_INITIAL,INITIAL,,,,APP0155,C0155,COVERED,[],[],PROCEED_TO_OFFER,"{""adverse_must"":[],""decision_basis"":""EXISTING_EVIDENCE_REVIEW"",""decision_refs"":[""DC_APP0155_M1_SKILL_03_002227"",""DC_APP0155_M1_SKILL_01_002225"",""DC_APP0155_M1_SKILL_02_002226"",""DC_APP0155_M1_SKILL_04_002228"",""DC_APP0155_M1_SKILL_05_002229"",""DC_APP0155_M1_SKILL_06_002230"",""DC_APP0155_M1_SKILL_07_002231"",""DC_APP0155_M1_SKILL_08_002232""],""disagreement_must"":[],""human_rationale"":""필수 근거·반복된 명시적 제한·남은 확인 질문을 검토한 합성 패널 판단."",""learnable_gaps"":[],""missing_must"":[],""must_not_decisionable"":[],""repeated_must_limitations"":[],""review_round"":""INITIAL"",""rubric_id"":""M1_EVIDENCE_RUBRIC_V02"",""talent_profile"":""talent_profile.json"",""unresolved_must"":[]}",FINAL_PANEL_01,2027-02-12T11:00:00+09:00,SYNTHETIC_HUMAN_SCENARIO
FD_APP0176_INITIAL,INITIAL,UNRESOLVED_EVIDENCE,"[{""anchor_evidence_id"":""EV_APP0176_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_05"",""context"":""학습·협업 행동의 상황·행동·피드백 확인"",""existing_evidence_ids"":[""EV_APP0176_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_05"",""EV_APP0176_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_05"",""EV_APP0176_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_05""],""existing_observation_ids"":[""OB_DOCUMENT_SCREEN_PANEL_01_RECRUITER_EV_APP0176_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_05"",""OB_FIRST_PANEL_10_HIRING_MANAGER_EV_APP0176_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_05"",""OB_FIRST_PANEL_10_ML_ENGINEER_EV_APP0176_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_05"",""OB_FIRST_PANEL_10_TECHNICAL_REVIEWER_EV_APP0176_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_05"",""OB_SECOND_INTERVIEW_PANEL_01_HIRING_MANAGER_EV_APP0176_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_05"",""OB_SECOND_INTERVIEW_PANEL_01_ML_ENGINEER_EV_APP0176_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_05""],""method"":""BEHAVIORAL_INTERACTION"",""question"":""앞선 검증 미실행의 범위를 재확인하고 요청한 검증을 수행했는가? 대상: EV_APP0176_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_05 / 행동은 확인했지만 원문에 검증 미실행이 명시됐다. / 학습·협업 행동의 상황·행동·피드백 확인"",""reason"":""UNRESOLVED_EVIDENCE"",""skill_id"":""M1_SKILL_05""}]",APP0176_FINAL_REVIEW_FOCUSED_FOLLOW_UP,APP0176,C0176,UNRESOLVED,"[""M1_SKILL_05""]",[],HOLD,"{""adverse_must"":[""M1_SKILL_05""],""decision_basis"":""EXISTING_EVIDENCE_REVIEW"",""decision_refs"":[""DC_APP0176_M1_SKILL_03_002235"",""DC_APP0176_M1_SKILL_01_002233"",""DC_APP0176_M1_SKILL_02_002234"",""DC_APP0176_M1_SKILL_04_002236"",""DC_APP0176_M1_SKILL_05_002237"",""DC_APP0176_M1_SKILL_06_002238"",""DC_APP0176_M1_SKILL_07_002239"",""DC_APP0176_M1_SKILL_08_002240""],""disagreement_must"":[],""human_rationale"":""필수 근거·반복된 명시적 제한·남은 확인 질문을 검토한 합성 패널 판단."",""learnable_gaps"":[],""missing_must"":[],""must_not_decisionable"":[],""repeated_must_limitations"":[],""review_round"":""INITIAL"",""rubric_id"":""M1_EVIDENCE_RUBRIC_V02"",""talent_profile"":""talent_profile.json"",""unresolved_must"":[""M1_SKILL_05""]}",FINAL_PANEL_01,2027-02-05T12:00:00+09:00,SYNTHETIC_HUMAN_SCENARIO
FD_APP0176_RE_REVIEW,RE_REVIEW,,,APP0176_FINAL_REVIEW_FOCUSED_FOLLOW_UP,APP0176,C0176,UNRESOLVED,"[""M1_SKILL_05""]",[],DO_NOT_PROCEED,"{""accepted_uncertainty_plan"":[],""adverse_must"":[""M1_SKILL_05""],""decision_basis"":""EXISTING_EVIDENCE_REVIEW"",""decision_refs"":[""DC_APP0176_M1_SKILL_03_002243"",""DC_APP0176_M1_SKILL_01_002241"",""DC_APP0176_M1_SKILL_02_002242"",""DC_APP0176_M1_SKILL_04_002244"",""DC_APP0176_M1_SKILL_05_002245"",""DC_APP0176_M1_SKILL_06_002246"",""DC_APP0176_M1_SKILL_07_002247"",""DC_APP0176_M1_SKILL_08_002248""],""disagreement_must"":[],""human_rationale"":""추가 검증 후에도 남은 명시적 필수 검증 제한/해석 충돌을 검토하여 이번 역할 진행을 보류하지 않고 종료한다."",""learnable_gaps"":[],""missing_must"":[],""must_not_decisionable"":[],""repeated_must_limitations"":[],""review_round"":""RE_REVIEW"",""rubric_id"":""M1_EVIDENCE_RUBRIC_V02"",""talent_profile"":""talent_profile.json"",""unresolved_must"":[""M1_SKILL_05""]}",FINAL_PANEL_01,2027-02-13T12:40:00+09:00,SYNTHETIC_HUMAN_SCENARIO
FD_APP0146_INITIAL,INITIAL,UNRESOLVED_EVIDENCE,"[{""anchor_evidence_id"":""EV_APP0146_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04"",""context"":""학습·협업 행동의 상황·행동·피드백 확인"",""existing_evidence_ids"":[""EV_APP0146_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_04"",""EV_APP0146_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_04"",""EV_APP0146_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04""],""existing_observation_ids"":[""OB_DOCUMENT_SCREEN_PANEL_01_RECRUITER_EV_APP0146_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_04"",""OB_FIRST_PANEL_10_HIRING_MANAGER_EV_APP0146_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_04"",""OB_FIRST_PANEL_10_ML_ENGINEER_EV_APP0146_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_04"",""OB_FIRST_PANEL_10_TECHNICAL_REVIEWER_EV_APP0146_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_04"",""OB_SECOND_INTERVIEW_PANEL_01_HIRING_MANAGER_EV_APP0146_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04"",""OB_SECOND_INTERVIEW_PANEL_01_ML_ENGINEER_EV_APP0146_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04""],""method"":""BEHAVIORAL_INTERACTION"",""question"":""앞선 검증 미실행의 범위를 재확인하고 요청한 검증을 수행했는가? 대상: EV_APP0146_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04 / 원문에 해당 행동을 확인할 내용이 없다. 능력 부재를 뜻하지 않는다. / 학습·협업 행동의 상황·행동·피드백 확인"",""reason"":""UNRESOLVED_EVIDENCE"",""skill_id"":""M1_SKILL_04""}]",APP0146_FINAL_REVIEW_FOCUSED_FOLLOW_UP,APP0146,C0146,UNRESOLVED,"[""M1_SKILL_04""]",[],HOLD,"{""adverse_must"":[""M1_SKILL_04""],""decision_basis"":""EXISTING_EVIDENCE_REVIEW"",""decision_refs"":[""DC_APP0146_M1_SKILL_03_002251"",""DC_APP0146_M1_SKILL_01_002249"",""DC_APP0146_M1_SKILL_02_002250"",""DC_APP0146_M1_SKILL_04_002252"",""DC_APP0146_M1_SKILL_05_002253"",""DC_APP0146_M1_SKILL_06_002254"",""DC_APP0146_M1_SKILL_07_002255"",""DC_APP0146_M1_SKILL_08_002256""],""disagreement_must"":[],""human_rationale"":""필수 근거·반복된 명시적 제한·남은 확인 질문을 검토한 합성 패널 판단."",""learnable_gaps"":[],""missing_must"":[],""must_not_decisionable"":[],""repeated_must_limitations"":[],""review_round"":""INITIAL"",""rubric_id"":""M1_EVIDENCE_RUBRIC_V02"",""talent_profile"":""talent_profile.json"",""unresolved_must"":[""M1_SKILL_04""]}",FINAL_PANEL_01,2027-02-09T12:15:00+09:00,SYNTHETIC_HUMAN_SCENARIO
FD_APP0146_RE_REVIEW,RE_REVIEW,,,APP0146_FINAL_REVIEW_FOCUSED_FOLLOW_UP,APP0146,C0146,REPEATED_LIMITATION,"[""M1_SKILL_04""]",[],DO_NOT_PROCEED,"{""accepted_uncertainty_plan"":[],""adverse_must"":[""M1_SKILL_04""],""decision_basis"":""EXISTING_EVIDENCE_REVIEW"",""decision_refs"":[""DC_APP0146_M1_SKILL_03_002259"",""DC_APP0146_M1_SKILL_01_002257"",""DC_APP0146_M1_SKILL_02_002258"",""DC_APP0146_M1_SKILL_04_002260"",""DC_APP0146_M1_SKILL_05_002261"",""DC_APP0146_M1_SKILL_06_002262"",""DC_APP0146_M1_SKILL_07_002263"",""DC_APP0146_M1_SKILL_08_002264""],""disagreement_must"":[],""human_rationale"":""추가 검증 후에도 남은 명시적 필수 검증 제한/해석 충돌을 검토하여 이번 역할 진행을 보류하지 않고 종료한다."",""learnable_gaps"":[],""missing_must"":[],""must_not_decisionable"":[],""repeated_must_limitations"":[""M1_SKILL_04""],""review_round"":""RE_REVIEW"",""rubric_id"":""M1_EVIDENCE_RUBRIC_V02"",""talent_profile"":""talent_profile.json"",""unresolved_must"":[""M1_SKILL_04""]}",FINAL_PANEL_01,2027-02-17T12:45:00+09:00,SYNTHETIC_HUMAN_SCENARIO
FD_APP0136_INITIAL,INITIAL,,,,APP0136,C0136,COVERED,[],"[""M1_SKILL_06""]",PROCEED_TO_OFFER,"{""adverse_must"":[],""decision_basis"":""EXISTING_EVIDENCE_REVIEW"",""decision_refs"":[""DC_APP0136_M1_SKILL_03_002267"",""DC_APP0136_M1_SKILL_01_002265"",""DC_APP0136_M1_SKILL_02_002266"",""DC_APP0136_M1_SKILL_04_002268"",""DC_APP0136_M1_SKILL_05_002269"",""DC_APP0136_M1_SKILL_06_002270"",""DC_APP0136_M1_SKILL_07_002271"",""DC_APP0136_M1_SKILL_08_002272""],""disagreement_must"":[],""human_rationale"":""필수 근거·반복된 명시적 제한·남은 확인 질문을 검토한 합성 패널 판단."",""learnable_gaps"":[""M1_SKILL_06""],""missing_must"":[],""must_not_decisionable"":[],""repeated_must_limitations"":[],""review_round"":""INITIAL"",""rubric_id"":""M1_EVIDENCE_RUBRIC_V02"",""talent_profile"":""talent_profile.json"",""unresolved_must"":[]}",FINAL_PANEL_01,2027-02-11T11:10:00+09:00,SYNTHETIC_HUMAN_SCENARIO
FD_APP0151_INITIAL,INITIAL,EVALUATOR_DISAGREEMENT,"[{""anchor_evidence_id"":""EV_APP0151_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_05"",""context"":""학습·협업 행동의 상황·행동·피드백 확인"",""existing_evidence_ids"":[""EV_APP0151_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_05"",""EV_APP0151_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_05"",""EV_APP0151_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_05""],""existing_observation_ids"":[""OB_DOCUMENT_SCREEN_PANEL_01_RECRUITER_EV_APP0151_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_05"",""OB_FIRST_PANEL_04_HIRING_MANAGER_EV_APP0151_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_05"",""OB_FIRST_PANEL_04_ML_ENGINEER_EV_APP0151_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_05"",""OB_FIRST_PANEL_04_TECHNICAL_REVIEWER_EV_APP0151_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_05"",""OB_SECOND_INTERVIEW_PANEL_01_HIRING_MANAGER_EV_APP0151_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_05"",""OB_SECOND_INTERVIEW_PANEL_01_ML_ENGINEER_EV_APP0151_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_05""],""method"":""BEHAVIORAL_INTERACTION"",""question"":""공동 산출물 중 본인이 수행하고 검증한 범위를 기록으로 분리할 수 있는가? 대상: EV_APP0151_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_05 / 팀 산출물에서 개인의 검증 범위를 분리할 수 없다. / 학습·협업 행동의 상황·행동·피드백 확인"",""reason"":""EVALUATOR_DISAGREEMENT"",""skill_id"":""M1_SKILL_05""}]",APP0151_FINAL_REVIEW_FOCUSED_FOLLOW_UP,APP0151,C0151,UNRESOLVED,"[""M1_SKILL_05""]",[],HOLD,"{""adverse_must"":[""M1_SKILL_05""],""decision_basis"":""EXISTING_EVIDENCE_REVIEW"",""decision_refs"":[""DC_APP0151_M1_SKILL_03_002275"",""DC_APP0151_M1_SKILL_01_002273"",""DC_APP0151_M1_SKILL_02_002274"",""DC_APP0151_M1_SKILL_04_002276"",""DC_APP0151_M1_SKILL_05_002277"",""DC_APP0151_M1_SKILL_06_002278"",""DC_APP0151_M1_SKILL_07_002279"",""DC_APP0151_M1_SKILL_08_002280""],""disagreement_must"":[""M1_SKILL_05""],""human_rationale"":""필수 근거·반복된 명시적 제한·남은 확인 질문을 검토한 합성 패널 판단."",""learnable_gaps"":[],""missing_must"":[],""must_not_decisionable"":[""M1_SKILL_05""],""repeated_must_limitations"":[],""review_round"":""INITIAL"",""rubric_id"":""M1_EVIDENCE_RUBRIC_V02"",""talent_profile"":""talent_profile.json"",""unresolved_must"":[""M1_SKILL_05""]}",FINAL_PANEL_01,2027-02-07T12:20:00+09:00,SYNTHETIC_HUMAN_SCENARIO
FD_APP0151_RE_REVIEW,RE_REVIEW,,,APP0151_FINAL_REVIEW_FOCUSED_FOLLOW_UP,APP0151,C0151,UNRESOLVED,"[""M1_SKILL_05""]",[],DO_NOT_PROCEED,"{""accepted_uncertainty_plan"":[],""adverse_must"":[""M1_SKILL_05""],""decision_basis"":""INSUFFICIENT_DECISION_BASIS_AFTER_ONE_FOLLOW_UP"",""decision_refs"":[""DC_APP0151_M1_SKILL_03_002283"",""DC_APP0151_M1_SKILL_01_002281"",""DC_APP0151_M1_SKILL_02_002282"",""DC_APP0151_M1_SKILL_04_002284"",""DC_APP0151_M1_SKILL_05_002285"",""DC_APP0151_M1_SKILL_06_002286"",""DC_APP0151_M1_SKILL_07_002287"",""DC_APP0151_M1_SKILL_08_002288""],""disagreement_must"":[""M1_SKILL_05""],""human_rationale"":""한 차례 질문별 후속검증 뒤에도 필수 Skill 자체를 판단할 직접 근거가 미확보/미해결이다. 이번 채용 진행은 종료하되 역량 부족을 확인했다고 추론하지 않는다."",""learnable_gaps"":[],""missing_must"":[],""must_not_decisionable"":[""M1_SKILL_05""],""repeated_must_limitations"":[],""review_round"":""RE_REVIEW"",""rubric_id"":""M1_EVIDENCE_RUBRIC_V02"",""talent_profile"":""talent_profile.json"",""unresolved_must"":[""M1_SKILL_05""]}",FINAL_PANEL_01,2027-02-15T13:25:00+09:00,SYNTHETIC_HUMAN_SCENARIO
FD_APP0164_INITIAL,INITIAL,EVALUATOR_DISAGREEMENT,"[{""anchor_evidence_id"":""EV_APP0164_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04"",""context"":""학습·협업 행동의 상황·행동·피드백 확인"",""existing_evidence_ids"":[""EV_APP0164_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_04"",""EV_APP0164_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_04"",""EV_APP0164_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04""],""existing_observation_ids"":[""OB_DOCUMENT_SCREEN_PANEL_01_RECRUITER_EV_APP0164_DOCUMENT_SCREEN_DOCUMENT_REVIEW_M1_SKILL_04"",""OB_FIRST_PANEL_03_HIRING_MANAGER_EV_APP0164_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_04"",""OB_FIRST_PANEL_03_ML_ENGINEER_EV_APP0164_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_04"",""OB_FIRST_PANEL_03_TECHNICAL_REVIEWER_EV_APP0164_FIRST_INTERVIEW_PRACTITIONER_QA_M1_SKILL_04"",""OB_SECOND_INTERVIEW_PANEL_01_HIRING_MANAGER_EV_APP0164_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04"",""OB_SECOND_INTERVIEW_PANEL_01_ML_ENGINEER_EV_APP0164_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04""],""method"":""BEHAVIORAL_INTERACTION"",""question"":""공동 산출물 중 본인이 수행하고 검증한 범위를 기록으로 분리할 수 있는가? 대상: EV_APP0164_SECOND_INTERVIEW_VALUES_BEHAVIOR_INTERVIEW_M1_SKILL_04 / 행동은 확인했지만 원문에 검증 미실행이 명시됐다. / 학습·협업 행동의 상황·행동·피드백 확인"",""reason"":""EVALUATOR_DISAGREEMENT"",""skill_id"":""M1_SKILL_04""}]",APP0164_FINAL_REVIEW_FOCUSED_FOLLOW_UP,APP0164,C0164,UNRESOLVED,"[""M1_SKILL_04""]","[""M1_SKILL_06""]",HOLD,"{""adverse_must"":[""M1_SKILL_04""],""decision_basis"":""EXISTING_EVIDENCE_REVIEW"",""decision_refs"":[""DC_APP0164_M1_SKILL_03_002291"",""DC_APP0164_M1_SKILL_01_002289"",""DC_APP0164_M1_SKILL_02_002290"",""DC_APP0164_M1_SKILL_04_002292"",""DC_APP0164_M1_SKILL_05_002293"",""DC_APP0164_M1_SKILL_06_002294"",""DC_APP0164_M1_SKILL_07_002295"",""DC_APP0164_M1_SKILL_08_002296""],""disagreement_must"":[""M1_SKILL_04""],""human_rationale"":""필수 근거·반복된 명시적 제한·남은 확인 질문을 검토한 합성 패널 판단."",""learnable_gaps"":[""M1_SKILL_06""],""missing_must"":[],""must_not_decisionable"":[""M1_SKILL_04""],""repeated_must_limitations"":[],""review_round"":""INITIAL"",""rubric_id"":""M1_EVIDENCE_RUBRIC_V02"",""talent_profile"":""talent_profile.json"",""unresolved_must"":[""M1_SKILL_04""]}",FINAL_PANEL_01,2027-02-07T11:35:00+09:00,SYNTHETIC_HUMAN_SCENARIO
FD_APP0164_RE_REVIEW,RE_REVIEW,,,APP0164_FINAL_REVIEW_FOCUSED_FOLLOW_UP,APP0164,C0164,UNRESOLVED,"[""M1_SKILL_04""]","[""M1_SKILL_06""]",DO_NOT_PROCEED,"{""accepted_uncertainty_plan"":[],""adverse_must"":[""M1_SKILL_04""],""decision_basis"":""INSUFFICIENT_DECISION_BASIS_AFTER_ONE_FOLLOW_UP"",""decision_refs"":[""DC_APP0164_M1_SKILL_03_002299"",""DC_APP0164_M1_SKILL_01_002297"",""DC_APP0164_M1_SKILL_02_002298"",""DC_APP0164_M1_SKILL_04_002300"",""DC_APP0164_M1_SKILL_05_002301"",""DC_APP0164_M1_SKILL_06_002302"",""DC_APP0164_M1_SKILL_07_002303"",""DC_APP0164_M1_SKILL_08_002304""],""disagreement_must"":[""M1_SKILL_04""],""human_rationale"":""한 차례 질문별 후속검증 뒤에도 필수 Skill 자체를 판단할 직접 근거가 미확보/미해결이다. 이번 채용 진행은 종료하되 역량 부족을 확인했다고 추론하지 않는다."",""learnable_gaps"":[""M1_SKILL_06""],""missing_must"":[],""must_not_decisionable"":[""M1_SKILL_04""],""repeated_must_limitations"":[],""review_round"":""RE_REVIEW"",""rubric_id"":""M1_EVIDENCE_RUBRIC_V02"",""talent_profile"":""talent_profile.json"",""unresolved_must"":[""M1_SKILL_04""]}",FINAL_PANEL_01,2027-02-15T13:40:00+09:00,SYNTHETIC_HUMAN_SCENARIO
FD_APP0119_INITIAL,INITIAL,,,,APP0119,C0119,COVERED,[],"[""M1_SKILL_06""]",PROCEED_TO_OFFER,"{""adverse_must"":[],""decision_basis"":""EXISTING_EVIDENCE_REVIEW"",""decision_refs"":[""DC_APP0119_M1_SKILL_03_002307"",""DC_APP0119_M1_SKILL_01_002305"",""DC_APP0119_M1_SKILL_02_002306"",""DC_APP0119_M1_SKILL_04_002308"",""DC_APP0119_M1_SKILL_05_002309"",""DC_APP0119_M1_SKILL_06_002310"",""DC_APP0119_M1_SKILL_07_002311"",""DC_APP0119_M1_SKILL_08_002312""],""disagreement_must"":[],""human_rationale"":""필수 근거·반복된 명시적 제한·남은 확인 질문을 검토한 합성 패널 판단."",""learnable_gaps"":[""M1_SKILL_06""],""missing_must"":[],""must_not_decisionable"":[],""repeated_must_limitations"":[],""review_round"":""INITIAL"",""rubric_id"":""M1_EVIDENCE_RUBRIC_V02"",""talent_profile"":""talent_profile.json"",""unresolved_must"":[]}",FINAL_PANEL_01,2027-02-16T10:55:00+09:00,SYNTHETIC_HUMAN_SCENARIO
FD_APP0149_INITIAL,INITIAL,,,,APP0149,C0149,COVERED,[],"[""M1_SKILL_06""]",PROCEED_TO_OFFER,"{""adverse_must"":[],""decision_basis"":""EXISTING_EVIDENCE_REVIEW"",""decision_refs"":[""DC_APP0149_M1_SKILL_03_002315"",""DC_APP0149_M1_SKILL_01_002313"",""DC_APP0149_M1_SKILL_02_002314"",""DC_APP0149_M1_SKILL_04_002316"",""DC_APP0149_M1_SKILL_05_002317"",""DC_APP0149_M1_SKILL_06_002318"",""DC_APP0149_M1_SKILL_07_002319"",""DC_APP0149_M1_SKILL_08_002320""],""disagreement_must"":[],""human_rationale"":""필수 근거·반복된 명시적 제한·남은 확인 질문을 검토한 합성 패널 판단."",""learnable_gaps"":[""M1_SKILL_06""],""missing_must"":[],""must_not_decisionable"":[],""repeated_must_limitations"":[],""review_round"":""INITIAL"",""rubric_id"":""M1_EVIDENCE_RUBRIC_V02"",""talent_profile"":""talent_profile.json"",""unresolved_must"":[]}",FINAL_PANEL_01,2027-02-12T11:25:00+09:00,SYNTHETIC_HUMAN_SCENARIO
FD_APP0166_INITIAL,INITIAL,,,,APP0166,C0166,COVERED,[],"[""M1_SKILL_06""]",PROCEED_TO_OFFER,"{""adverse_must"":[],""decision_basis"":""EXISTING_EVIDENCE_REVIEW"",""decision_refs"":[""DC_APP0166_M1_SKILL_03_002323"",""DC_APP0166_M1_SKILL_01_002321"",""DC_APP0166_M1_SKILL_02_002322"",""DC_APP0166_M1_SKILL_04_002324"",""DC_APP0166_M1_SKILL_05_002325"",""DC_APP0166_M1_SKILL_06_002326"",""DC_APP0166_M1_SKILL_07_002327"",""DC_APP0166_M1_SKILL_08_002328""],""disagreement_must"":[],""human_rationale"":""필수 근거·반복된 명시적 제한·남은 확인 질문을 검토한 합성 패널 판단."",""learnable_gaps"":[""M1_SKILL_06""],""missing_must"":[],""must_not_decisionable"":[],""repeated_must_limitations"":[],""review_round"":""INITIAL"",""rubric_id"":""M1_EVIDENCE_RUBRIC_V02"",""talent_profile"":""talent_profile.json"",""unresolved_must"":[]}",FINAL_PANEL_01,2027-02-11T11:15:00+09:00,SYNTHETIC_HUMAN_SCENARIO
FD_APP0175_INITIAL,INITIAL,,,,APP0175,C0175,COVERED,[],"[""M1_SKILL_06""]",PROCEED_TO_OFFER,"{""adverse_must"":[],""decision_basis"":""EXISTING_EVIDENCE_REVIEW"",""decision_refs"":[""DC_APP0175_M1_SKILL_03_002331"",""DC_APP0175_M1_SKILL_01_002329"",""DC_APP0175_M1_SKILL_02_002330"",""DC_APP0175_M1_SKILL_04_002332"",""DC_APP0175_M1_SKILL_05_002333"",""DC_APP0175_M1_SKILL_06_002334"",""DC_APP0175_M1_SKILL_07_002335"",""DC_APP0175_M1_SKILL_08_002336""],""disagreement_must"":[],""human_rationale"":""필수 근거·반복된 명시적 제한·남은 확인 질문을 검토한 합성 패널 판단."",""learnable_gaps"":[""M1_SKILL_06""],""missing_must"":[],""must_not_decisionable"":[],""repeated_must_limitations"":[],""review_round"":""INITIAL"",""rubric_id"":""M1_EVIDENCE_RUBRIC_V02"",""talent_profile"":""talent_profile.json"",""unresolved_must"":[]}",FINAL_PANEL_01,2027-02-16T11:10:00+09:00,SYNTHETIC_HUMAN_SCENARIO
FD_APP0181_INITIAL,INITIAL,,,,APP0181,C0181,COVERED,[],[],PROCEED_TO_OFFER,"{""adverse_must"":[],""decision_basis"":""EXISTING_EVIDENCE_REVIEW"",""decision_refs"":[""DC_APP0181_M1_SKILL_03_002339"",""DC_APP0181_M1_SKILL_01_002337"",""DC_APP0181_M1_SKILL_02_002338"",""DC_APP0181_M1_SKILL_04_002340"",""DC_APP0181_M1_SKILL_05_002341"",""DC_APP0181_M1_SKILL_06_002342"",""DC_APP0181_M1_SKILL_07_002343"",""DC_APP0181_M1_SKILL_08_002344""],""disagreement_must"":[],""human_rationale"":""필수 근거·반복된 명시적 제한·남은 확인 질문을 검토한 합성 패널 판단."",""learnable_gaps"":[],""missing_must"":[],""must_not_decisionable"":[],""repeated_must_limitations"":[],""review_round"":""INITIAL"",""rubric_id"":""M1_EVIDENCE_RUBRIC_V02"",""talent_profile"":""talent_profile.json"",""unresolved_must"":[]}",FINAL_PANEL_01,2027-02-22T11:35:00+09:00,SYNTHETIC_HUMAN_SCENARIO
